pair,i,side,price,atr,tp_dist,tp_frac,structure_quality,spike_risk_score,spike_bucket,move_potential,wall_ratio,overall_score,reason,mfe_frac,mae_frac,bars_held,main_correct,second_correct
XRPUSDT,35701,short,1.4142,0.0019642857142856884,0.0084852,0.006,1.0,0.6958,medium,0.15,0.22391929477204905,0.0417,TIMEOUT,0.001202,0.007142,240,False,False
XRPUSDT,35710,long,1.415,0.0023642857142857077,0.008490000000000001,0.006,0.15,0.5498,medium,0.15,0.1060070671377975,-0.5799,TP,0.006572,0.001767,126,True,False
XRPUSDT,35713,short,1.4157,0.0017142857142856999,0.0084942,0.006,1.0,0.175,low,0.15,0.15304560759104527,0.25,TIMEOUT,0.00226,0.006075,240,False,False
XRPUSDT,35716,short,1.4147,0.0013428571428571218,0.008488200000000001,0.006,1.0,0.3227,low,0.15,0.03534318230013041,0.1909,TIMEOUT,0.001555,0.006786,240,False,False
XRPUSDT,35719,short,1.4147,0.0012999999999999362,0.008488200000000001,0.006,1.0,0.1026,low,0.15,0.03534318230013041,0.279,TIMEOUT,0.001555,0.006786,240,False,False
XRPUSDT,35737,short,1.4162,0.0005571428571428751,0.0084972,0.006,1.0,0.2393,low,0.15,0.21183448665440402,0.2243,TIMEOUT,0.002613,0.00572,240,False,False
XRPUSDT,35740,short,1.4162,0.000521428571428625,0.0084972,0.006,1.0,0.1279,low,0.15,0.21183448665440402,0.2688,TIMEOUT,0.002613,0.00572,240,False,False
XRPUSDT,35743,long,1.4169,0.0005428571428571941,0.008501400000000001,0.006,1.0,0.614,medium,0.15,0.41169689698168044,0.0744,TIMEOUT,0.005223,0.003105,240,False,False
XRPUSDT,35746,short,1.416,0.0005142857142857528,0.008496,0.006,1.0,0.2593,low,0.15,0.18832391713745572,0.2163,TIMEOUT,0.002472,0.005862,240,False,False
XRPUSDT,35749,short,1.416,0.0005571428571429068,0.008496,0.006,1.0,0.2393,low,0.15,0.18832391713745572,0.2243,TIMEOUT,0.002472,0.005862,240,False,False
XRPUSDT,35758,long,1.4168,0.0007928571428571983,0.008500800000000001,0.006,1.0,0.4204,medium,0.15,0.42348955392434207,0.1518,TIMEOUT,0.005294,0.003035,240,False,False
XRPUSDT,35764,short,1.4166,0.000821428571428592,0.008499600000000001,0.006,1.0,0.1217,low,0.15,0.035295778624898695,0.2713,TIMEOUT,0.002894,0.005436,240,False,False
XRPUSDT,35773,short,1.4159,0.0005642857142857473,0.0084954,0.006,1.0,0.2954,low,0.15,0.17656614167665263,0.2018,TIMEOUT,0.002401,0.005933,240,False,False
XRPUSDT,35797,long,1.4145,0.0007500000000000126,0.008487000000000001,0.006,0.7,0.3111,low,0.15,0.42417815482500587,-0.0444,TP,0.006928,0.000778,39,True,False
XRPUSDT,35812,long,1.4156,0.0009214285714285968,0.0084936,0.006,1.0,0.3618,medium,0.15,0.29433926721295406,0.1753,TP,0.006146,0.000212,24,True,True
XRPUSDT,35827,long,1.4213,0.001085714285714277,0.0085278,0.006,1.0,0.2456,low,0.15,0.23452707615094182,0.2218,TIMEOUT,0.003518,0.005769,240,False,False
XRPUSDT,35833,long,1.4206,0.0013285714285714092,0.008523600000000001,0.006,1.0,0.1756,low,0.15,0.31676756300153974,0.2498,TIMEOUT,0.004012,0.00535,240,False,False
XRPUSDT,35839,long,1.4219,0.001514285714285706,0.0085314,0.006,1.0,0.1761,low,0.15,0.16409967883349366,0.2496,TIMEOUT,0.003094,0.007384,240,False,False
XRPUSDT,35845,short,1.4198,0.0011642857142856813,0.0085188,0.006,1.0,0.229,low,0.15,0.4108559891064538,0.2284,TIMEOUT,0.005916,0.004578,240,False,False
XRPUSDT,35872,long,1.4183,0.0008357142857143682,0.0085098,0.006,1.0,0.4387,medium,0.15,0.24677430726929103,0.1445,TIMEOUT,0.005641,0.004865,240,False,False
XRPUSDT,35881,short,1.4173,0.000742857142857172,0.0085038,0.006,0.7,0.7179,medium,0.15,0.1175944871704546,-0.2072,TIMEOUT,0.004163,0.00635,240,False,True
XRPUSDT,35884,short,1.4173,0.0007857142857142627,0.0085038,0.006,0.7,0.4242,medium,0.15,0.1175944871704546,-0.0897,TP,0.007902,0.00635,239,True,False
XRPUSDT,35887,long,1.418,0.0008928571428571079,0.008508,0.006,1.0,0.448,medium,0.15,0.011753643629523858,0.1408,TIMEOUT,0.005853,0.008604,240,False,False
XRPUSDT,35890,long,1.4185,0.0008071428571428475,0.008511000000000001,0.006,1.0,0.2065,low,0.15,0.22324051227822964,0.2374,TIMEOUT,0.005499,0.008953,240,False,False
XRPUSDT,35899,short,1.4175,0.0007857142857143261,0.008505,0.006,0.7,0.2121,low,0.15,0.14109347442681833,-0.0048,TP,0.008042,0.006208,224,True,False
XRPUSDT,35905,short,1.418,0.0006285714285714386,0.008508,0.006,0.7,0.3712,medium,0.15,0.1998119417019317,-0.0685,TP,0.008392,0.005853,218,True,False
XRPUSDT,35911,long,1.4199,0.0006071428571428379,0.0085194,0.006,1.0,0.1098,low,0.15,0.05868957907835845,0.2761,TIMEOUT,0.004507,0.016903,240,False,False
XRPUSDT,35929,long,1.4209,0.000749999999999965,0.0085254,0.006,1.0,0.1333,low,0.15,0.28151171792525365,0.2667,TIMEOUT,0.0038,0.017594,240,False,False
XRPUSDT,35941,long,1.4208,0.0010142857142857137,0.0085248,0.006,1.0,0.1972,low,0.15,0.29326201201200575,0.2411,TIMEOUT,0.003871,0.017525,240,False,False
XRPUSDT,35944,long,1.4204,0.0010999999999999899,0.008522400000000001,0.006,1.0,0.2424,low,0.15,0.3402797334084181,0.223,TIMEOUT,0.004154,0.017249,240,False,False
XRPUSDT,35947,short,1.4191,0.0010857142857142454,0.0085146,0.006,0.7,0.1535,low,0.15,0.3053578559180626,0.0186,TP,0.00606,0.005074,175,True,True
XRPUSDT,35977,short,1.4195,0.0010642857142857082,0.008517,0.006,0.7,0.0626,low,0.15,0.3522367030644466,0.055,TP,0.00634,0.00479,145,True,True
XRPUSDT,35980,short,1.4191,0.0010571428571428201,0.0085146,0.006,0.7,0.3468,medium,0.15,0.3053578559180626,-0.0587,TP,0.00606,0.005074,142,True,False
XRPUSDT,35983,short,1.4194,0.0008142857142856563,0.0085164,0.006,0.7,0.1637,low,0.15,0.34051946831993596,0.0145,TP,0.00627,0.004861,139,True,True
XRPUSDT,35986,long,1.4198,0.0007357142857142206,0.0085188,0.006,1.0,0.1359,low,0.15,0.4108559891064538,0.2656,TIMEOUT,0.004578,0.016833,240,False,False
XRPUSDT,35992,short,1.4191,0.0006214285714285188,0.0085146,0.006,0.7,0.1073,low,0.15,0.2348906583985157,0.0371,TP,0.00606,0.005074,130,True,True
XRPUSDT,36013,short,1.4221,0.0010142857142856501,0.0085326,0.006,0.7,0.7559,medium,0.15,0.5859878583315629,-0.2224,TP,0.006118,0.002953,53,True,False
XRPUSDT,36022,short,1.4233,0.0012142857142856598,0.0085398,0.006,0.7,0.1922,low,0.4,0.7260123187896652,0.2031,TP,0.006464,0.001054,41,True,True
XRPUSDT,36028,short,1.4235,0.001285714285714271,0.008541,0.006,0.7,0.1556,low,0.4,0.7493267767240325,0.2178,TP,0.006603,0.00014,35,True,True
XRPUSDT,36031,short,1.4204,0.0013214285714285687,0.008522400000000001,0.006,1.0,0.2018,low,0.15,0.38721486905098096,0.2393,TP,0.006336,0.000845,45,True,True
XRPUSDT,36040,short,1.4202,0.0012357142857142925,0.0085212,0.006,1.0,0.2697,low,0.15,0.3637985260291838,0.2121,TP,0.006196,0.000986,36,True,True
XRPUSDT,36043,short,1.418,0.0014000000000000362,0.008508,0.006,1.0,0.0476,low,0.15,0.10578279266571472,0.301,TP,0.008392,0.002539,80,True,True
XRPUSDT,36046,short,1.4178,0.001107142857142862,0.0085068,0.006,1.0,0.1204,low,0.15,0.0822871114872717,0.2718,TP,0.008252,0.00268,77,True,True
XRPUSDT,36055,long,1.4193,0.0012428571428571328,0.0085158,0.006,1.0,0.7241,medium,0.15,0.46971511778106617,0.0304,TIMEOUT,0.0,0.016487,240,False,False
XRPUSDT,36079,long,1.4136,0.001207142857142851,0.0084816,0.006,0.4,0.3314,medium,0.15,0.5305602716468529,-0.2926,TIMEOUT,0.002334,0.012521,240,False,True
XRPUSDT,36085,long,1.4146,0.0011714285714285217,0.008487600000000001,0.006,0.4,0.3699,medium,0.15,0.41236627550778027,-0.308,TIMEOUT,0.001626,0.013219,240,False,True
XRPUSDT,36094,long,1.4161,0.0007428571428571086,0.0084966,0.006,0.4,0.1346,low,0.15,0.23538827295624154,-0.2138,TIMEOUT,0.000565,0.014265,240,False,True
XRPUSDT,36103,long,1.4156,0.0007999999999999753,0.0084936,0.006,0.4,0.75,medium,0.15,0.29433926721295406,-0.46,TIMEOUT,0.000636,0.013916,240,False,True
XRPUSDT,36109,short,1.416,0.0010071428571428256,0.008496,0.006,1.0,0.6288,medium,0.15,0.4119585687382105,0.0685,TP,0.006992,0.000353,14,True,True
XRPUSDT,36112,long,1.4155,0.0009999999999999692,0.008493,0.006,0.7,0.3,low,0.15,0.30613446367596087,-0.04,TIMEOUT,0.0,0.013847,240,False,True
XRPUSDT,36121,short,1.4135,0.0011642857142856971,0.008481,0.006,1.0,0.7157,medium,0.15,0.11791062374718662,0.0337,TP,0.008065,7.1e-05,16,True,True
XRPUSDT,36127,short,1.4078,0.001957142857142848,0.008446799999999999,0.006,1.0,0.4088,medium,0.15,0.3314864800871234,0.1565,TP,0.008453,0.000994,11,True,True
XRPUSDT,36139,short,1.4037,0.0024857142857143293,0.0084222,0.006,1.0,0.3889,medium,0.9,,0.7644,TIMEOUT,0.00228,0.007979,240,False,False
XRPUSDT,36151,long,1.4096,0.0021642857142857457,0.0084576,0.006,0.4,0.231,low,0.65,1.0050132425274254,0.1476,TIMEOUT,0.00376,0.006456,240,False,False
XRPUSDT,36154,short,1.4094,0.0012785714285714464,0.0084564,0.006,1.0,0.3389,medium,0.15,0.5203159737003878,0.1844,TP,0.006102,0.00227,13,True,True
XRPUSDT,36157,long,1.4112,0.0011428571428571438,0.0084672,0.006,0.4,0.35,medium,0.4,0.8149092970521432,-0.1,TIMEOUT,0.002622,0.007582,240,False,True
XRPUSDT,36163,short,1.4104,0.0011714285714285852,0.0084624,0.006,1.0,0.2846,low,0.15,0.6381168462847503,0.2062,TP,0.006807,0.000284,4,True,True
XRPUSDT,36175,short,1.4053,0.0021928571428571075,0.0084318,0.006,1.0,0.1976,low,0.15,0.03557959154628513,0.241,TIMEOUT,0.000213,0.006831,240,False,False
XRPUSDT,36187,long,1.4078,0.0010642857142856923,0.008446799999999999,0.006,0.7,0.1253,low,0.65,1.2193966946062387,0.4299,TIMEOUT,0.005043,0.00135,240,False,False
XRPUSDT,36202,short,1.4073,0.0008571428571429055,0.0084438,0.006,1.0,0.35,medium,0.15,0.2723892086501301,0.18,TIMEOUT,0.000995,0.0054,240,False,False
XRPUSDT,36205,long,1.409,0.000971428571428623,0.008454,0.006,0.7,0.3431,medium,0.65,1.0764135320558181,0.3428,TIMEOUT,0.004187,0.0022,240,False,False
XRPUSDT,36211,long,1.4093,0.0008714285714285389,0.0084558,0.006,0.7,0.1148,low,0.65,1.0407057877433146,0.4341,TIMEOUT,0.003974,0.002413,240,False,False
XRPUSDT,36220,long,1.4096,0.0007714285714285182,0.0084576,0.006,0.7,1.0,high,0.2,1.0050132425274254,-0.28,TIMEOUT,0.00376,0.002625,240,False,True
XRPUSDT,36226,long,1.4103,0.0008714285714285389,0.0084618,0.006,0.7,0.153,low,0.4,0.9217896901368275,0.2188,TIMEOUT,0.003262,0.00312,240,False,False
XRPUSDT,36241,long,1.4107,0.0009071428571428524,0.0084642,0.006,0.7,0.3307,medium,0.4,0.8742704567472237,0.1477,TIMEOUT,0.002977,0.003403,240,False,False
XRPUSDT,36253,long,1.4108,0.0006357142857142632,0.0084648,0.006,0.7,0.367,medium,0.4,0.8623948587089905,0.1332,TIMEOUT,0.002906,0.003473,240,False,False
XRPUSDT,36256,long,1.4107,0.0005999999999999657,0.0084642,0.006,1.0,0.5556,medium,0.4,0.8742704567472237,0.2978,TIMEOUT,0.003048,0.003403,240,False,False
XRPUSDT,36268,long,1.4126,0.000835714285714273,0.0084756,0.006,1.0,0.7179,medium,0.15,0.6489216102694604,0.0328,TIMEOUT,0.003823,0.004743,240,False,False
XRPUSDT,36274,short,1.4116,0.0008357142857142888,0.0084696,0.006,1.0,0.359,medium,0.15,0.023613866062149092,0.1764,TIMEOUT,0.004038,0.005455,240,False,False
XRPUSDT,36328,long,1.4094,0.0010142857142856818,0.0084564,0.006,1.0,0.23,low,0.15,0.5439666997776759,0.228,TP,0.006031,0.000993,171,True,True
XRPUSDT,36331,long,1.4092,0.0009499999999999588,0.0084552,0.006,1.0,0.2807,low,0.15,0.49673573658813297,0.2077,TP,0.006174,0.000852,168,True,True
XRPUSDT,36337,short,1.4094,0.0006571428571428006,0.0084564,0.006,1.0,0.2536,low,0.15,0.413887706352592,0.2186,TIMEOUT,0.000993,0.012133,240,False,False
XRPUSDT,36364,long,1.4115,0.0005714285714285719,0.008469,0.006,1.0,0.4667,medium,0.15,0.22434762073444475,0.1333,TP,0.006518,0.002196,152,True,True
XRPUSDT,36379,long,1.4143,0.0007214285714285872,0.0084858,0.006,1.0,0.3234,low,0.65,1.178439275024159,0.5906,TP,0.006081,0.004172,138,True,True
XRPUSDT,36382,long,1.4139,0.0008000000000000387,0.0084834,0.006,1.0,0.2917,low,0.15,0.011787726619042952,0.2033,TP,0.006365,0.00389,135,True,True
XRPUSDT,36394,short,1.4116,0.0006785714285714331,0.0084696,0.006,1.0,0.2456,low,0.15,0.023613866062149092,0.2218,TIMEOUT,0.003117,0.010555,240,False,False
XRPUSDT,36397,short,1.4117,0.0006714285714285451,0.0084702,0.006,1.0,0.4468,medium,0.15,0.03541829000495466,0.1413,TIMEOUT,0.003188,0.010484,240,False,False
XRPUSDT,36403,long,1.4117,0.0005285714285713862,0.0084702,0.006,1.0,0.1892,low,0.15,0.20070364336143595,0.2443,TP,0.006375,0.002338,113,True,True
XRPUSDT,36412,long,1.4113,0.0004214285714285567,0.008467800000000001,0.006,1.0,0.4746,medium,0.15,0.2479982994402313,0.1302,TP,0.006661,0.002055,104,True,True
XRPUSDT,36433,long,1.4109,0.0004999999999999925,0.0084654,0.006,1.0,0.3333,medium,0.15,0.2953197722493854,0.1867,TP,0.006166,0.001772,82,True,True
XRPUSDT,36436,long,1.4107,0.0004999999999999925,0.0084642,0.006,1.0,0.5333,medium,0.15,0.318990572056417,0.1067,TP,0.006096,0.00163,77,True,True
XRPUSDT,36451,short,1.4094,0.00040714285714282816,0.0084564,0.006,1.0,0.4094,medium,0.15,0.413887706352592,0.1562,TIMEOUT,0.001561,0.012133,240,False,False
XRPUSDT,36463,short,1.4088,0.0004071428571428123,0.0084528,0.006,1.0,0.4912,medium,0.15,0.34308158243423775,0.1235,TIMEOUT,0.001136,0.012564,240,False,False
XRPUSDT,36475,short,1.4092,0.000421428571428525,0.0084552,0.006,1.0,0.3955,medium,0.15,0.39029236446211574,0.1618,TIMEOUT,0.001419,0.012276,240,False,False
XRPUSDT,36493,long,1.4142,0.0007285714285714435,0.0084852,0.006,1.0,0.3203,low,0.15,0.0824965822844653,0.1919,TP,0.006152,0.000283,24,True,True
XRPUSDT,36526,long,1.4212,0.001128571428571447,0.0085272,0.006,1.0,0.2363,low,0.15,0.5980861244019,0.2255,TIMEOUT,0.003729,0.009851,240,False,False
XRPUSDT,36556,short,1.4222,0.0010999999999999899,0.0085332,0.006,0.0,0.3333,medium,0.65,1.2656447756996112,-0.2133,TP,0.006258,0.002391,39,True,False
XRPUSDT,36562,long,1.4247,0.0009714285714285754,0.0085482,0.006,1.0,0.1716,low,0.15,0.18717390795721014,0.2514,TIMEOUT,0.000842,0.014178,240,False,False
XRPUSDT,36565,short,1.4238,0.0009428571428571342,0.0085428,0.006,0.0,0.1414,low,0.9,1.4515147258510053,0.0634,TP,0.007375,0.001264,30,True,True
XRPUSDT,36577,short,1.4244,0.0009785714285714317,0.008546400000000001,0.006,0.7,0.3066,low,0.9,1.5211083029111814,0.5574,TP,0.006389,0.00014,16,True,True
XRPUSDT,36580,short,1.4239,0.0008928571428571555,0.0085434,0.006,0.7,0.2613,low,0.9,1.4631177283048853,0.5755,TP,0.00604,0.000492,13,True,True
XRPUSDT,36583,short,1.4229,0.0008285714285714325,0.0085374,0.006,0.7,0.3621,medium,0.9,1.3470143134912345,0.5352,TP,0.006747,0.001195,12,True,True
XRPUSDT,36589,short,1.4192,0.0013285714285714409,0.0085152,0.006,1.0,0.4516,medium,0.4,0.9160090191657305,0.3394,TP,0.008455,0.000493,15,True,True
XRPUSDT,36625,long,1.4184,0.001185714285714282,0.008510400000000001,0.006,1.0,0.4217,medium,0.4,0.9517766497461922,0.3513,TP,0.009024,0.012902,240,True,True
XRPUSDT,36634,short,1.4175,0.0013357142857142814,0.008505,0.006,0.7,0.1248,low,0.4,0.7172251616696054,0.2301,TP,0.007125,0.005926,147,True,True
XRPUSDT,36643,long,1.4178,0.0011071428571427986,0.0085068,0.006,1.0,0.8731,medium,0.65,1.0227112427705074,0.3708,TP,0.009451,0.012484,222,True,True
XRPUSDT,36646,short,1.4187,0.0009499999999999906,0.008512200000000001,0.006,0.7,0.386,medium,0.65,1.210027959869361,0.3256,TP,0.006696,0.005075,129,True,True
XRPUSDT,36658,long,1.4225,0.0014285714285714774,0.008535000000000001,0.006,1.0,0.0933,low,0.15,0.46865846514352705,0.2827,TP,0.006116,0.015747,207,True,True
XRPUSDT,36676,short,1.4195,0.0009571428571428468,0.008517,0.006,1.0,0.209,low,0.9,1.3032758013384862,0.8364,TP,0.007256,0.004086,99,True,True
XRPUSDT,36703,short,1.4219,0.0013428571428571376,0.0085314,0.006,1.0,0.1738,low,0.9,1.5823897601800228,0.8505,TP,0.006752,0.00218,70,True,True
XRPUSDT,36727,short,1.4205,0.0013428571428571537,0.008523000000000001,0.006,1.0,0.4468,medium,0.9,1.4196879033204268,0.7413,TP,0.007955,0.002675,48,True,True
XRPUSDT,36730,short,1.4191,0.0013500000000000259,0.0085146,0.006,1.0,0.1975,low,0.65,1.2566650224320497,0.641,TP,0.006976,0.003664,45,True,True
XRPUSDT,36745,short,1.4206,0.0014857142857142808,0.008523600000000001,0.006,1.0,0.3365,medium,0.9,1.4313200994884776,0.7854,TP,0.008025,0.001408,30,True,True
XRPUSDT,36748,short,1.4212,0.0017000000000000032,0.0085272,0.006,1.0,0.6667,medium,0.9,1.5010789004596963,0.6533,TP,0.006262,0.000915,25,True,True
XRPUSDT,36751,long,1.4203,0.0016571428571428809,0.0085218,0.006,1.0,0.4425,medium,0.15,0.5867305029454007,0.143,TP,0.007674,0.014222,114,True,True
XRPUSDT,36757,short,1.4195,0.0017428571428571254,0.008517,0.006,1.0,0.1721,low,0.9,1.3032758013384862,0.8512,TP,0.007256,0.000352,18,True,True
XRPUSDT,36787,short,1.4063,0.0022428571428571337,0.0084378,0.006,1.0,0.3715,medium,0.15,0.047405721870650876,0.1714,TIMEOUT,0.004409,0.017706,240,False,False
XRPUSDT,36796,long,1.4073,0.001564285714285669,0.0084438,0.006,0.0,0.1492,low,0.4,0.7224235533764413,-0.3397,TP,0.006182,0.005116,67,True,False
XRPUSDT,36805,short,1.4056,0.0012142857142856758,0.0084336,0.006,1.0,0.302,low,0.9,,0.7992,TIMEOUT,0.003913,0.018213,240,False,False
XRPUSDT,36808,short,1.4046,0.0011714285714285535,0.0084276,0.006,1.0,0.3984,medium,0.9,,0.7606,TIMEOUT,0.003204,0.018938,240,False,False
XRPUSDT,36820,long,1.406,0.0011499999999999844,0.008435999999999999,0.006,0.0,0.058,low,0.4,0.8771929824561491,-0.3032,TP,0.006543,0.004196,42,True,False
XRPUSDT,36847,long,1.4069,0.0016857142857142904,0.0084414,0.006,1.0,0.2966,low,0.4,0.7700144525789502,0.4014,TP,0.006468,0.000995,16,True,True
XRPUSDT,36868,long,1.4253,0.0030714285714285344,0.0085518,0.006,1.0,0.1845,low,0.15,0.07016066792955096,0.2462,TIMEOUT,0.000421,0.015997,240,False,False
XRPUSDT,36877,short,1.422,0.003428571428571384,0.008532,0.006,1.0,0.1069,low,0.9,1.5939990623534734,0.8772,TP,0.006821,0.0,7,True,True
XRPUSDT,36895,short,1.4107,0.0020500000000000123,0.0084642,0.006,1.0,0.2114,low,0.15,0.2717327095295443,0.2354,TIMEOUT,0.005813,0.003899,240,False,False
XRPUSDT,36904,short,1.4095,0.0012642857142857178,0.008457,0.006,1.0,0.4218,medium,0.15,0.13006976469195683,0.1513,TIMEOUT,0.004966,0.004753,240,False,False
XRPUSDT,36916,short,1.4075,0.0013500000000000417,0.008445,0.006,1.0,0.3951,medium,0.15,0.03552397868560888,0.162,TIMEOUT,0.003979,0.006181,240,False,False
XRPUSDT,36919,short,1.4064,0.001435714285714302,0.0084384,0.006,1.0,0.3947,medium,0.4,0.7465870307167466,0.3621,TP,0.00647,0.006968,240,True,True
XRPUSDT,36922,short,1.4053,0.0015000000000000094,0.0084318,0.006,1.0,0.4444,medium,0.15,0.6167129201356879,0.1422,TIMEOUT,0.005693,0.007756,240,False,False
XRPUSDT,36928,short,1.4046,0.0014000000000000043,0.0084276,0.006,1.0,0.2619,low,0.15,0.5339598462195845,0.2152,TP,0.008472,0.008259,237,True,True
XRPUSDT,36931,short,1.4046,0.001514285714285706,0.0084276,0.006,1.0,0.4843,medium,0.15,0.5339598462195845,0.1263,TP,0.008472,0.008259,234,True,True
XRPUSDT,36934,long,1.4062,0.0014285714285714299,0.008437199999999999,0.006,0.7,0.1633,low,0.65,1.0311477741430988,0.4147,TP,0.006116,0.002418,96,True,True
XRPUSDT,36937,long,1.4057,0.001285714285714287,0.0084342,0.006,0.7,0.2593,low,0.65,1.0907969931943868,0.3763,TP,0.006474,0.002063,93,True,True
XRPUSDT,36949,long,1.4066,0.0009000000000000119,0.0084396,0.006,0.7,0.1852,low,0.9,2.215744822029473,0.6059,TP,0.006754,0.002702,82,True,True
XRPUSDT,36955,long,1.4065,0.0006357142857143426,0.008439,0.006,0.7,0.2622,low,0.9,2.22775210332977,0.5751,TP,0.006825,0.002631,76,True,True
XRPUSDT,36970,long,1.408,0.0009357142857142778,0.008447999999999999,0.006,0.7,0.8193,medium,0.9,2.047821969696981,0.3523,TIMEOUT,0.005824,0.014986,240,False,False
XRPUSDT,36979,short,1.4062,0.0011714285714285852,0.008437199999999999,0.006,1.0,0.2561,low,0.4,0.7229886692267571,0.4176,TP,0.006329,0.007111,180,True,True
XRPUSDT,36982,short,1.4041,0.0014071428571428765,0.008424599999999999,0.006,1.0,0.4027,medium,0.15,0.4747999905040007,0.1589,TP,0.008119,0.008618,183,True,True
XRPUSDT,37006,long,1.4055,0.0006785714285714014,0.008433,0.006,1.0,0.2947,low,0.15,0.48618522471243836,0.2021,TP,0.006617,0.0,24,True,True
XRPUSDT,37012,long,1.4077,0.0011285714285714313,0.0084462,0.006,1.0,0.7679,medium,0.15,0.22495323340674067,0.0128,TP,0.006038,0.001066,20,True,True
XRPUSDT,37081,long,1.4111,0.0007357142857142682,0.0084666,0.006,1.0,0.4078,medium,0.15,0.6023669477712285,0.1569,TIMEOUT,0.001063,0.01715,240,False,False
XRPUSDT,37090,long,1.4099,0.0008285714285714484,0.0084594,0.006,1.0,0.2011,low,0.4,0.7447336690545395,0.4396,TIMEOUT,0.001915,0.016313,240,False,False
XRPUSDT,37105,short,1.4061,0.0010357142857142984,0.008436599999999999,0.006,1.0,0.1609,low,0.15,0.39115283408006296,0.2556,TP,0.006258,0.004623,54,True,True
XRPUSDT,37120,long,1.4083,0.0005571428571428434,0.0084498,0.006,1.0,0.2393,low,0.15,0.15384979526140935,0.2243,TIMEOUT,0.003053,0.015196,240,False,False
XRPUSDT,37123,long,1.408,0.0005000000000000242,0.008447999999999999,0.006,1.0,0.3333,medium,0.15,0.18939393939394483,0.1867,TIMEOUT,0.003267,0.014986,240,False,False
XRPUSDT,37129,short,1.4074,0.0006142857142857576,0.0084444,0.006,0.7,0.3798,medium,0.15,0.02368433518070887,-0.0719,TP,0.007176,0.003695,30,True,False
XRPUSDT,37150,short,1.4051,0.0010428571428571073,0.0084306,0.006,1.0,0.1279,low,0.15,0.272815695205557,0.2688,TP,0.006121,0.002491,13,True,True
XRPUSDT,37156,short,1.4046,0.001614285714285695,0.0084276,0.006,1.0,0.6195,medium,0.15,0.21358393848782853,0.0722,TP,0.008472,0.000997,9,True,True
XRPUSDT,37162,short,1.4,0.002428571428571399,0.0084,0.006,1.0,0.2471,low,0.9,,0.8212,TP,0.006357,0.0,4,True,True
XRPUSDT,37168,short,1.3961,0.0034785714285714103,0.0083766,0.006,1.0,0.6612,medium,0.9,,0.6555,TIMEOUT,0.001361,0.008309,240,False,False
XRPUSDT,37183,long,1.3982,0.0014857142857143124,0.008389200000000001,0.006,0.0,0.1346,low,0.9,1.358890001430393,0.0662,TP,0.006651,0.000429,34,True,True
XRPUSDT,37201,short,1.4006,0.001057142857142836,0.0084036,0.006,1.0,0.536,medium,0.15,0.05949831024800882,0.1056,TIMEOUT,0.004569,0.005069,240,False,False
XRPUSDT,37204,long,1.4016,0.0010142857142856978,0.0084096,0.006,0.7,0.1315,low,0.4,0.9512937595129385,0.2274,TIMEOUT,0.004352,0.00528,240,False,False
XRPUSDT,37228,long,1.4035,0.001678571428571434,0.008421,0.006,1.0,0.1589,low,0.4,0.7243795273720455,0.4564,TIMEOUT,0.002423,0.006626,240,False,False
XRPUSDT,37231,long,1.404,0.001435714285714318,0.008424,0.006,1.0,0.1625,low,0.15,0.664767331434004,0.255,TIMEOUT,0.00235,0.00698,240,False,False
XRPUSDT,37234,long,1.405,0.0011142857142857501,0.00843,0.006,1.0,0.1197,low,0.15,0.5456702253855205,0.2721,TIMEOUT,0.00242,0.007687,240,False,False
XRPUSDT,37252,short,1.402,0.0005785714285714441,0.008412,0.006,1.0,0.2305,low,0.15,0.22586780789348704,0.2278,TIMEOUT,0.005563,0.007846,240,False,False
XRPUSDT,37258,long,1.4051,0.0008714285714286023,0.0084306,0.006,1.0,0.5355,medium,0.15,0.30840035110193054,0.1058,TIMEOUT,0.005622,0.007757,240,False,False
XRPUSDT,37261,long,1.4059,0.000992857142857208,0.0084354,0.006,1.0,0.2686,low,0.15,0.21338644284800057,0.2126,TIMEOUT,0.00505,0.008322,240,False,False
XRPUSDT,37303,short,1.3968,0.0011571428571428408,0.0083808,0.006,1.0,0.5761,medium,0.65,1.1812714776632325,0.4896,TIMEOUT,0.001861,0.012099,240,False,False
XRPUSDT,37306,short,1.3989,0.0012999999999999995,0.0083934,0.006,1.0,0.8205,medium,0.9,1.4296947601687051,0.5918,TIMEOUT,0.00336,0.01058,240,False,False
XRPUSDT,37309,short,1.3975,0.0018071428571428644,0.008385,0.006,1.0,0.4058,medium,0.65,1.2641621943947456,0.5577,TIMEOUT,0.00136,0.011592,240,False,False
XRPUSDT,37315,short,1.3973,0.0017857142857143269,0.0083838,0.006,1.0,0.4107,medium,0.65,1.2404876070516906,0.5557,TIMEOUT,0.001288,0.011737,240,False,False
XRPUSDT,37327,long,1.399,0.0010357142857142668,0.008394,0.006,0.7,0.3218,low,0.65,1.0364546104360173,0.3513,TP,0.006719,0.002144,146,True,True
XRPUSDT,37330,long,1.3994,0.0007571428571428214,0.0083964,0.006,0.7,0.3962,medium,0.4,0.988518889047684,0.1215,TP,0.006431,0.00243,143,True,True
XRPUSDT,37345,long,1.3995,0.0006642857142856728,0.008397,0.006,1.0,0.2007,low,0.4,0.9765392402048333,0.4397,TP,0.006359,0.002501,128,True,True
