pair,ts,net_frac,gross_frac,exit_type,tp_mult,hold_min,regime,k,ts_parsed,fold
BTCUSDT,2026-08-22 05:10:00+00:00,0.00594417160246313,0.00734417160246313,TP,4.0,296.0,CHOP,4.0,,
BTCUSDT,2026-08-22 05:10:00+00:00,0.004600000000000001,0.006,TP,4.0,196.0,CHOP,4.0,,
BTCUSDT,2026-08-22 05:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,20.0,CHOP,4.0,,
NEARUSDT,2026-08-22 06:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,29.0,CHOP,4.0,,
XRPUSDT,2026-08-22 06:39:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,33.0,CHOP,4.0,,
BTCUSDT,2026-08-22 10:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,324.0,CHOP,4.0,,
BTCUSDT,2026-08-22 10:41:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,324.0,CHOP,4.0,,
ETHUSDT,2026-08-22 10:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,12.0,CHOP,4.0,,
XRPUSDT,2026-08-22 12:12:00+00:00,0.01564381873668456,0.01704381873668456,TP,4.0,82.0,CHOP,4.0,,
SOLUSDT,2026-08-22 12:19:00+00:00,0.007008134395424195,0.008408134395424195,TP,4.0,98.0,CHOP,4.0,,
NEARUSDT,2026-08-22 12:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,32.0,CHOP,4.0,,
ETHUSDT,2026-08-22 14:07:00+00:00,0.004600000000000001,0.006,TP,4.0,75.0,CHOP,4.0,,
BTCUSDT,2026-08-22 16:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,282.0,CHOP,4.0,,
NEARUSDT,2026-08-22 18:41:00+00:00,-0.0264,-0.025,MAE_KILL,4.0,107.0,CHOP,4.0,,
BTCUSDT,2026-08-22 21:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,148.0,CHOP,4.0,,
BTCUSDT,2026-08-22 22:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,477.0,CHOP,4.0,,
BTCUSDT,2026-08-22 22:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,56.0,CHOP,4.0,,
NEARUSDT,2026-08-22 22:51:00+00:00,0.011110067518234467,0.012510067518234467,TP,4.0,43.0,CHOP,4.0,,
BTCUSDT,2026-08-23 01:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,132.0,CHOP,4.0,,
BTCUSDT,2026-08-23 01:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,231.0,CHOP,4.0,,
BTCUSDT,2026-08-23 02:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,86.0,CHOP,4.0,,
SOLUSDT,2026-08-23 03:31:00+00:00,0.00663298896897399,0.00803298896897399,TP,4.0,60.0,CHOP,4.0,,
BTCUSDT,2026-08-23 04:08:00+00:00,0.004600000000000001,0.006,TP,4.0,131.0,CHOP,4.0,,
BTCUSDT,2026-08-23 04:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,38.0,CHOP,4.0,,
SOLUSDT,2026-08-23 04:25:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,14.0,CHOP,4.0,,
SOLUSDT,2026-08-23 04:44:00+00:00,0.006235826074208013,0.007635826074208012,TP,4.0,19.0,CHOP,4.0,,
ETHUSDT,2026-08-23 04:48:00+00:00,0.004600000000000001,0.006,TP,4.0,2.0,CHOP,4.0,,
BTCUSDT,2026-08-23 05:08:00+00:00,0.004600000000000001,0.006,TP,4.0,59.0,CHOP,4.0,,
BTCUSDT,2026-08-23 05:14:00+00:00,0.004600000000000001,0.006,TP,4.0,25.0,CHOP,4.0,,
BTCUSDT,2026-08-23 05:17:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,1474.0,CHOP,4.0,,
BTCUSDT,2026-08-23 05:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,4.0,TREND,4.0,,
XRPUSDT,2026-08-23 05:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,29.0,CHOP,4.0,,
BTCUSDT,2026-08-23 06:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,28.0,TREND,4.0,,
BTCUSDT,2026-08-23 11:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,1796.0,CHOP,4.0,,
NEARUSDT,2026-08-23 11:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,29.0,TREND,4.0,,
SOLUSDT,2026-08-23 13:17:00+00:00,0.004600000000000001,0.006,TP,4.0,89.0,TREND,4.0,,
ETHUSDT,2026-08-23 13:18:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,481.0,TREND,4.0,,
NEARUSDT,2026-08-23 13:19:00+00:00,0.004600000000000001,0.006,TP,4.0,2.0,TREND,4.0,,
BTCUSDT,2026-08-23 13:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,1842.0,CHOP,4.0,,
SOLUSDT,2026-08-23 14:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,57.0,TREND,4.0,,
NEARUSDT,2026-08-23 14:42:00+00:00,0.009672294722254397,0.011072294722254397,TP,4.0,23.0,TREND,4.0,,
NEARUSDT,2026-08-23 17:14:00+00:00,-0.0264,-0.025,MAE_KILL,4.0,151.0,CHOP,4.0,,
XRPUSDT,2026-08-23 17:27:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,12.0,CHOP,4.0,,
BTCUSDT,2026-08-23 21:22:00+00:00,0.004600000000000001,0.006,TP,4.0,482.0,TREND,4.0,,
ETHUSDT,2026-08-23 21:39:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,495.0,CHOP,4.0,,
NEARUSDT,2026-08-23 21:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,9.0,TREND,4.0,,
ETHUSDT,2026-08-23 22:20:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,32.0,CHOP,4.0,,
SOLUSDT,2026-08-23 22:38:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,17.0,CHOP,4.0,,
BTCUSDT,2026-08-23 23:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,40.0,CHOP,4.0,,
BTCUSDT,2026-08-23 23:36:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,17.0,CHOP,4.0,,
BTCUSDT,2026-08-24 02:12:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,523.0,CHOP,4.0,,
NEARUSDT,2026-08-24 04:29:00+00:00,-0.0264,-0.025,MAE_KILL,4.0,136.0,CHOP,4.0,,
BTCUSDT,2026-08-24 04:46:00+00:00,-0.02231582411068946,-0.02091582411068946,MAX_AGE,4.0,2880.0,CHOP,4.0,,
BTCUSDT,2026-08-24 05:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,16.0,CHOP,4.0,,
SOLUSDT,2026-08-24 05:13:00+00:00,-0.008499164113458435,-0.007099164113458435,MAX_AGE,4.0,2880.0,CHOP,4.0,,
SOLUSDT,2026-08-24 05:19:00+00:00,-0.006949152687070431,-0.005549152687070432,MAX_AGE,4.0,2880.0,CHOP,4.0,,
SOLUSDT,2026-08-24 05:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,18.0,CHOP,4.0,,
BTCUSDT,2026-08-24 06:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,112.0,CHOP,4.0,,
BTCUSDT,2026-08-24 06:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,78.0,CHOP,4.0,,
BTCUSDT,2026-08-24 06:49:00+00:00,0.004600000000000001,0.006,TP,4.0,90.0,CHOP,4.0,,
XRPUSDT,2026-08-24 06:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,16.0,CHOP,4.0,,
ETHUSDT,2026-08-24 07:11:00+00:00,0.006287134220044238,0.007687134220044237,TP,4.0,110.0,CHOP,4.0,,
NEARUSDT,2026-08-24 07:12:00+00:00,0.007483056579013697,0.008883056579013697,TP,4.0,20.0,CHOP,4.0,,
NEARUSDT,2026-08-24 07:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,4.0,CHOP,4.0,,
ETHUSDT,2026-08-24 07:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,465.0,CHOP,4.0,,
BTCUSDT,2026-08-24 07:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,31.0,CHOP,4.0,,
BTCUSDT,2026-08-24 07:38:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,77.0,CHOP,4.0,,
SOLUSDT,2026-08-24 08:18:00+00:00,0.004941515983564875,0.006341515983564874,TP,4.0,40.0,CHOP,4.0,,
BTCUSDT,2026-08-24 08:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,15.0,CHOP,4.0,,
BTCUSDT,2026-08-24 10:39:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,206.0,CHOP,4.0,,
BTCUSDT,2026-08-24 10:41:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,206.0,CHOP,4.0,,
BTCUSDT,2026-08-24 10:41:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,197.0,CHOP,4.0,,
BTCUSDT,2026-08-24 10:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,202.0,CHOP,4.0,,
SOLUSDT,2026-08-24 11:02:00+00:00,0.004600000000000001,0.006,TP,4.0,22.0,CHOP,4.0,,
ETHUSDT,2026-08-24 11:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,25.0,CHOP,4.0,,
BTCUSDT,2026-08-24 11:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,23.0,CHOP,4.0,,
BTCUSDT,2026-08-24 11:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,23.0,CHOP,4.0,,
BTCUSDT,2026-08-24 11:35:00+00:00,0.004600000000000001,0.006,TP,4.0,23.0,CHOP,4.0,,
BTCUSDT,2026-08-24 11:37:00+00:00,0.004600000000000001,0.006,TP,4.0,855.0,CHOP,4.0,,
SOLUSDT,2026-08-24 11:40:00+00:00,0.004600000000000001,0.006,TP,4.0,5.0,CHOP,4.0,,
NEARUSDT,2026-08-24 11:46:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,5.0,CHOP,4.0,,
SOLUSDT,2026-08-24 12:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,70.0,CHOP,4.0,,
SOLUSDT,2026-08-24 12:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,68.0,CHOP,4.0,,
BTCUSDT,2026-08-24 12:42:00+00:00,0.004600000000000001,0.006,TP,4.0,64.0,CHOP,4.0,,
BTCUSDT,2026-08-24 12:42:00+00:00,0.005634068681167738,0.007034068681167738,TP,4.0,56.0,CHOP,4.0,,
BTCUSDT,2026-08-24 12:50:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,1840.0,TREND,4.0,,
BTCUSDT,2026-08-24 12:51:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,1892.0,TREND,4.0,,
BTCUSDT,2026-08-24 12:51:00+00:00,0.005399193943685006,0.006799193943685005,TP,4.0,8.0,TREND,4.0,,
ETHUSDT,2026-08-24 12:51:00+00:00,0.005746316513548935,0.007146316513548934,TP,4.0,6.0,CHOP,4.0,,
SOLUSDT,2026-08-24 12:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,3.0,CHOP,4.0,,
BTCUSDT,2026-08-24 13:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,9.0,TREND,4.0,,
BTCUSDT,2026-08-24 13:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,17.0,TREND,4.0,,
BTCUSDT,2026-08-24 13:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,16.0,TREND,4.0,,
BTCUSDT,2026-08-24 13:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,14.0,TREND,4.0,,
BTCUSDT,2026-08-24 13:40:00+00:00,0.005748699534308863,0.0071486995343088625,TP,4.0,21.0,TREND,4.0,,
BTCUSDT,2026-08-24 13:40:00+00:00,0.005727676291814381,0.00712767629181438,TP,4.0,19.0,TREND,4.0,,
BTCUSDT,2026-08-24 13:42:00+00:00,0.005690274202914711,0.00709027420291471,TP,4.0,25.0,TREND,4.0,,
BTCUSDT,2026-08-24 13:46:00+00:00,0.0069766963037395545,0.008376696303739554,TP,4.0,5.0,TREND,4.0,,
BTCUSDT,2026-08-24 13:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,5.0,CHOP,4.0,,
SOLUSDT,2026-08-24 13:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,90.0,CHOP,4.0,,
SOLUSDT,2026-08-24 14:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,107.0,CHOP,4.0,,
SOLUSDT,2026-08-24 15:23:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,409.0,CHOP,4.0,,
SOLUSDT,2026-08-24 15:23:00+00:00,0.008615836371361407,0.010015836371361407,TP,4.0,40.0,CHOP,4.0,,
SOLUSDT,2026-08-24 22:37:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,620.0,CHOP,4.0,,
SOLUSDT,2026-08-24 22:37:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,524.0,CHOP,4.0,,
BTCUSDT,2026-08-25 00:44:00+00:00,0.004600000000000001,0.006,TP,4.0,126.0,CHOP,4.0,,
ETHUSDT,2026-08-25 00:45:00+00:00,0.004600000000000001,0.006,TP,4.0,125.0,CHOP,4.0,,
NEARUSDT,2026-08-25 00:47:00+00:00,0.006732865960749459,0.008132865960749459,TP,4.0,3.0,CHOP,4.0,,
ETHUSDT,2026-08-25 01:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,44.0,CHOP,4.0,,
BTCUSDT,2026-08-25 02:17:00+00:00,0.004600000000000001,0.006,TP,4.0,654.0,CHOP,4.0,,
BTCUSDT,2026-08-25 02:17:00+00:00,0.005180398454002247,0.006580398454002247,TP,4.0,652.0,CHOP,4.0,,
ETHUSDT,2026-08-25 02:17:00+00:00,0.004600000000000001,0.006,TP,4.0,44.0,TREND,4.0,,
BTCUSDT,2026-08-25 02:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,25.0,CHOP,4.0,,
BTCUSDT,2026-08-25 02:45:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,24.0,CHOP,4.0,,
BTCUSDT,2026-08-25 02:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,25.0,CHOP,4.0,,
BTCUSDT,2026-08-25 03:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,57.0,TREND,4.0,,
BTCUSDT,2026-08-25 04:00:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,68.0,TREND,4.0,,
BTCUSDT,2026-08-25 04:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,11.0,TREND,4.0,,
BTCUSDT,2026-08-25 04:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,9.0,CHOP,4.0,,
XRPUSDT,2026-08-25 04:31:00+00:00,0.009899435028248676,0.011299435028248676,TP,4.0,94.0,TREND,4.0,,
BTCUSDT,2026-08-25 04:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,24.0,CHOP,4.0,,
SOLUSDT,2026-08-25 05:00:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,25.0,CHOP,4.0,,
BTCUSDT,2026-08-25 05:32:00+00:00,0.004600000000000001,0.006,TP,4.0,32.0,CHOP,4.0,,
SOLUSDT,2026-08-25 05:39:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,292.0,TREND,4.0,,
NEARUSDT,2026-08-25 06:49:00+00:00,0.009103882969116815,0.010503882969116815,TP,4.0,166.0,CHOP,4.0,,
NEARUSDT,2026-08-25 06:49:00+00:00,0.007191823303512749,0.008591823303512748,TP,4.0,138.0,CHOP,4.0,,
BTCUSDT,2026-08-25 07:49:00+00:00,0.004600000000000001,0.006,TP,4.0,60.0,CHOP,4.0,,
BTCUSDT,2026-08-25 07:49:00+00:00,0.004600000000000001,0.006,TP,4.0,57.0,CHOP,4.0,,
BTCUSDT,2026-08-25 09:52:00+00:00,0.006107172654760823,0.007507172654760822,TP,4.0,118.0,CHOP,4.0,,
BTCUSDT,2026-08-25 09:53:00+00:00,0.005728642930367536,0.007128642930367536,TP,4.0,121.0,CHOP,4.0,,
SOLUSDT,2026-08-25 12:03:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,391.0,CHOP,4.0,,
BTCUSDT,2026-08-25 12:08:00+00:00,0.0053543528572943325,0.006754352857294332,TP,4.0,132.0,CHOP,4.0,,
BTCUSDT,2026-08-25 12:12:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,138.0,CHOP,4.0,,
BTCUSDT,2026-08-25 12:12:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,9.0,CHOP,4.0,,
NEARUSDT,2026-08-25 13:22:00+00:00,-0.0264,-0.025,MAE_KILL,4.0,64.0,CHOP,4.0,,
BTCUSDT,2026-08-25 13:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,76.0,CHOP,4.0,,
ETHUSDT,2026-08-25 13:51:00+00:00,0.004600000000000001,0.006,TP,4.0,1609.0,CHOP,4.0,,
BTCUSDT,2026-08-25 13:51:00+00:00,0.004600000000000001,0.006,TP,4.0,27.0,TREND,4.0,,
XRPUSDT,2026-08-25 13:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,35.0,CHOP,4.0,,
XRPUSDT,2026-08-25 21:08:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,532.0,TREND,4.0,,
SOLUSDT,2026-08-25 21:08:00+00:00,0.013081037158553832,0.014481037158553832,TP,4.0,430.0,TREND,4.0,,
BTCUSDT,2026-08-25 21:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,1885.0,CHOP,4.0,,
BTCUSDT,2026-08-25 21:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,440.0,CHOP,4.0,,
BTCUSDT,2026-08-25 21:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,1884.0,CHOP,4.0,,
BTCUSDT,2026-08-25 21:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,439.0,CHOP,4.0,,
BTCUSDT,2026-08-25 22:08:00+00:00,0.005729370722532752,0.007129370722532751,TP,4.0,48.0,TREND,4.0,,
ETHUSDT,2026-08-25 23:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,62.0,CHOP,4.0,,
BTCUSDT,2026-08-26 00:09:00+00:00,0.004600000000000001,0.006,TP,4.0,58.0,CHOP,4.0,,
XRPUSDT,2026-08-26 10:08:00+00:00,0.019317226802787617,0.020717226802787616,TP,4.0,770.0,CHOP,4.0,,
BTCUSDT,2026-08-26 12:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,142.0,CHOP,4.0,,
BTCUSDT,2026-08-26 12:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,16.0,CHOP,4.0,,
BTCUSDT,2026-08-26 13:46:00+00:00,-0.004262671126820004,-0.002862671126820005,MAX_AGE,4.0,2880.0,CHOP,4.0,,
BTCUSDT,2026-08-26 15:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,1082.0,TREND,4.0,,
BTCUSDT,2026-08-26 15:26:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,1096.0,TREND,4.0,,
XRPUSDT,2026-08-26 17:30:00+00:00,0.010468451084137343,0.011868451084137343,TP,4.0,123.0,CHOP,4.0,,
BTCUSDT,2026-08-26 18:20:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,274.0,CHOP,4.0,,
SOLUSDT,2026-08-26 21:17:00+00:00,0.005310886140004813,0.0067108861400048125,TP,4.0,506.0,CHOP,4.0,,
BTCUSDT,2026-08-26 21:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,191.0,CHOP,4.0,,
ETHUSDT,2026-08-26 22:16:00+00:00,0.0052670216609496745,0.006667021660949674,TP,4.0,45.0,TREND,4.0,,
BTCUSDT,2026-08-26 22:39:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,308.0,CHOP,4.0,,
BTCUSDT,2026-08-27 00:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,166.0,CHOP,4.0,,
BTCUSDT,2026-08-27 00:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,107.0,CHOP,4.0,,
BTCUSDT,2026-08-27 01:25:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,80.0,CHOP,4.0,,
BTCUSDT,2026-08-27 01:26:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,79.0,CHOP,4.0,,
SOLUSDT,2026-08-27 01:29:00+00:00,0.004600000000000001,0.006,TP,4.0,4.0,TREND,4.0,,
ETHUSDT,2026-08-27 05:39:00+00:00,-0.010475111794855437,-0.009075111794855437,MAX_AGE,4.0,2880.0,CHOP,4.0,,
ETHUSDT,2026-08-27 06:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,30.0,CHOP,4.0,,
NEARUSDT,2026-08-27 06:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,9.0,CHOP,4.0,,
BTCUSDT,2026-08-27 08:03:00+00:00,0.004600000000000001,0.006,TP,4.0,392.0,CHOP,4.0,,
ETHUSDT,2026-08-27 08:04:00+00:00,0.004600000000000001,0.006,TP,4.0,395.0,CHOP,4.0,,
ETHUSDT,2026-08-27 08:09:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,2096.0,TREND,4.0,,
SOLUSDT,2026-08-27 08:09:00+00:00,0.010375932261304071,0.011775932261304072,TP,4.0,1.0,CHOP,4.0,,
ETHUSDT,2026-08-27 08:10:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,2094.0,TREND,4.0,,
BTCUSDT,2026-08-27 08:10:00+00:00,0.004600000000000001,0.006,TP,4.0,5.0,CHOP,4.0,,
ETHUSDT,2026-08-27 08:29:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,1940.0,CHOP,4.0,,
SOLUSDT,2026-08-27 08:48:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,150.0,CHOP,4.0,,
SOLUSDT,2026-08-27 08:48:00+00:00,0.01720573514988498,0.018605735149884978,TP,4.0,34.0,CHOP,4.0,,
SOLUSDT,2026-08-27 08:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,20.0,CHOP,4.0,,
BTCUSDT,2026-08-27 08:55:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,43.0,TREND,4.0,,
ETHUSDT,2026-08-27 09:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,53.0,CHOP,4.0,,
BTCUSDT,2026-08-27 09:20:00+00:00,0.005272550369468944,0.0066725503694689435,TP,4.0,63.0,TREND,4.0,,
ETHUSDT,2026-08-27 09:25:00+00:00,0.004650903152278169,0.006050903152278168,TP,4.0,35.0,TREND,4.0,,
BTCUSDT,2026-08-27 09:26:00+00:00,0.004600000000000001,0.006,TP,4.0,38.0,TREND,4.0,,
SOLUSDT,2026-08-27 09:26:00+00:00,0.011202908468776692,0.012602908468776692,TP,4.0,34.0,TREND,4.0,,
BTCUSDT,2026-08-27 09:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,14.0,TREND,4.0,,
BTCUSDT,2026-08-27 10:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,93.0,TREND,4.0,,
BTCUSDT,2026-08-27 10:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,86.0,TREND,4.0,,
BTCUSDT,2026-08-27 10:41:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,12.0,CHOP,4.0,,
BTCUSDT,2026-08-27 10:41:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,10.0,CHOP,4.0,,
ETHUSDT,2026-08-27 11:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,51.0,CHOP,4.0,,
BTCUSDT,2026-08-27 11:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,73.0,CHOP,4.0,,
XRPUSDT,2026-08-27 12:31:00+00:00,0.004600000000000001,0.006,TP,4.0,36.0,CHOP,4.0,,
SOLUSDT,2026-08-27 12:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,20.0,TREND,4.0,,
SOLUSDT,2026-08-27 13:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,18.0,TREND,4.0,,
BTCUSDT,2026-08-27 13:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,42.0,CHOP,4.0,,
SOLUSDT,2026-08-27 13:59:00+00:00,0.009684423868368658,0.011084423868368658,TP,4.0,6.0,CHOP,4.0,,
SOLUSDT,2026-08-27 14:04:00+00:00,0.009108227424386595,0.010508227424386596,TP,4.0,278.0,TREND,4.0,,
ETHUSDT,2026-08-27 14:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,8.0,CHOP,4.0,,
BTCUSDT,2026-08-27 14:35:00+00:00,0.004600000000000001,0.006,TP,4.0,27.0,CHOP,4.0,,
SOLUSDT,2026-08-27 14:41:00+00:00,0.011993782034897002,0.013393782034897002,TP,4.0,36.0,CHOP,4.0,,
SOLUSDT,2026-08-27 14:42:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,184.0,TREND,4.0,,
XRPUSDT,2026-08-27 14:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,12.0,CHOP,4.0,,
BTCUSDT,2026-08-27 15:13:00+00:00,0.004600000000000001,0.006,TP,4.0,28.0,CHOP,4.0,,
BTCUSDT,2026-08-27 15:22:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,352.0,TREND,4.0,,
BTCUSDT,2026-08-27 15:22:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,39.0,CHOP,4.0,,
NEARUSDT,2026-08-27 16:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,76.0,CHOP,4.0,,
SOLUSDT,2026-08-27 16:24:00+00:00,0.007552425280095786,0.008952425280095785,TP,4.0,56.0,TREND,4.0,,
SOLUSDT,2026-08-27 16:41:00+00:00,0.011377020512649988,0.012777020512649988,TP,4.0,88.0,CHOP,4.0,,
ETHUSDT,2026-08-27 16:46:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,42.0,CHOP,4.0,,
BTCUSDT,2026-08-27 17:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,77.0,CHOP,4.0,,
BTCUSDT,2026-08-27 17:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,56.0,CHOP,4.0,,
XRPUSDT,2026-08-27 18:13:00+00:00,0.010509658968482535,0.011909658968482536,TP,4.0,169.0,CHOP,4.0,,
BTCUSDT,2026-08-27 18:13:00+00:00,0.004600000000000001,0.006,TP,4.0,30.0,CHOP,4.0,,
BTCUSDT,2026-08-27 18:13:00+00:00,0.004600000000000001,0.006,TP,4.0,27.0,CHOP,4.0,,
BTCUSDT,2026-08-27 18:27:00+00:00,0.0005000000000000001,0.0019,BE_STOP,4.0,13.0,CHOP,4.0,,
BTCUSDT,2026-08-28 01:18:00+00:00,-0.0414,-0.04,MAE_KILL,4.0,2045.0,CHOP,4.0,,
