pair,i,variant,sweep,dir,atr_frac,mfe,mae,ret30,ret60,ret240,t0.6_s1.0,t0.6_s1.5,t0.6_s2.0,t1.0_s1.0,t1.0_s1.5,t1.0_s2.0,t1.6_s1.0,t1.6_s1.5,t1.6_s2.0,ts,hyp
ETHUSDT,23285,C_2bar,sell,-1,0.0020601103992125835,0.01485702114063581,0.003481794311976963,-1.2288685807059477e-05,-0.0011633289230605977,0.0029451883650723,-0.0034601103992125837,-0.0044901655988188755,-0.00016393376047245,-0.0034601103992125837,-0.0044901655988188755,0.0006601103992125836,-0.0034601103992125837,-0.0044901655988188755,0.0018961766387401338,2026-08-28 16:18:00+00:00,CONTINUATION
ETHUSDT,23290,A_sweeponly,sell,1,0.002271850398548676,0.005122437754993153,0.01286355763152932,0.0015022533800700454,0.0025037556334501377,-0.0015802392112760795,-0.0036718503985486758,-0.004807775597823014,-0.005943700797097352,-0.0036718503985486758,-0.004807775597823014,-0.005943700797097352,-0.0036718503985486758,-0.004807775597823014,-0.005943700797097352,2026-08-28 16:23:00+00:00,REVERSAL
ETHUSDT,23290,A_sweeponly,sell,-1,0.002271850398548676,0.01286355763152932,0.005122437754993153,-0.0015022533800700454,-0.0025037556334501377,0.0015802392112760795,-3.688976087079434e-05,-3.688976087079434e-05,-3.688976087079434e-05,0.000871850398548676,0.000871850398548676,0.000871850398548676,0.002234960637677882,0.002234960637677882,0.002234960637677882,2026-08-28 16:23:00+00:00,CONTINUATION
ETHUSDT,23290,B_samebar,sell,1,0.002271850398548676,0.005122437754993153,0.01286355763152932,0.0015022533800700454,0.0025037556334501377,-0.0015802392112760795,-0.0036718503985486758,-0.004807775597823014,-0.005943700797097352,-0.0036718503985486758,-0.004807775597823014,-0.005943700797097352,-0.0036718503985486758,-0.004807775597823014,-0.005943700797097352,2026-08-28 16:23:00+00:00,REVERSAL
ETHUSDT,23290,B_samebar,sell,-1,0.002271850398548676,0.01286355763152932,0.005122437754993153,-0.0015022533800700454,-0.0025037556334501377,0.0015802392112760795,-3.688976087079434e-05,-3.688976087079434e-05,-3.688976087079434e-05,0.000871850398548676,0.000871850398548676,0.000871850398548676,0.002234960637677882,0.002234960637677882,0.002234960637677882,2026-08-28 16:23:00+00:00,CONTINUATION
ETHUSDT,23290,C_2bar,sell,1,0.002271850398548676,0.005122437754993153,0.01286355763152932,0.0015022533800700454,0.0025037556334501377,-0.0015802392112760795,-0.0036718503985486758,-0.004807775597823014,-0.005943700797097352,-0.0036718503985486758,-0.004807775597823014,-0.005943700797097352,-0.0036718503985486758,-0.004807775597823014,-0.005943700797097352,2026-08-28 16:23:00+00:00,REVERSAL
ETHUSDT,23290,C_2bar,sell,-1,0.002271850398548676,0.01286355763152932,0.005122437754993153,-0.0015022533800700454,-0.0025037556334501377,0.0015802392112760795,-3.688976087079434e-05,-3.688976087079434e-05,-3.688976087079434e-05,0.000871850398548676,0.000871850398548676,0.000871850398548676,0.002234960637677882,0.002234960637677882,0.002234960637677882,2026-08-28 16:23:00+00:00,CONTINUATION
ETHUSDT,23291,D_displ,sell,-1,0.0028624945287132964,0.005569637001906082,0.012549256348021835,-0.009138008741063717,-0.009832662799207846,-0.006098897236682697,0.00031749671722797776,0.00031749671722797776,0.00031749671722797776,0.0014624945287132964,0.0014624945287132964,0.0014624945287132964,0.0031799912459412744,0.0031799912459412744,0.0031799912459412744,2026-08-28 16:24:00+00:00,CONTINUATION
ETHUSDT,23291,E_mss,sell,-1,0.0028624945287132964,0.005569637001906082,0.012549256348021835,-0.009138008741063717,-0.009832662799207846,-0.006098897236682697,0.00031749671722797776,0.00031749671722797776,0.00031749671722797776,0.0014624945287132964,0.0014624945287132964,0.0014624945287132964,0.0031799912459412744,0.0031799912459412744,0.0031799912459412744,2026-08-28 16:24:00+00:00,CONTINUATION
ETHUSDT,23291,A_sweeponly,sell,1,0.0028624945287132964,0.012549256348021835,0.005569637001906082,0.009138008741063717,0.009832662799207846,0.006098897236682697,-0.004262494528713297,-0.005693741793069945,0.00031749671722797776,-0.004262494528713297,-0.005693741793069945,0.0014624945287132964,-0.004262494528713297,-0.005693741793069945,0.0031799912459412744,2026-08-28 16:24:00+00:00,REVERSAL
ETHUSDT,23291,A_sweeponly,sell,-1,0.0028624945287132964,0.005569637001906082,0.012549256348021835,-0.009138008741063717,-0.009832662799207846,-0.006098897236682697,0.00031749671722797776,0.00031749671722797776,0.00031749671722797776,0.0014624945287132964,0.0014624945287132964,0.0014624945287132964,0.0031799912459412744,0.0031799912459412744,0.0031799912459412744,2026-08-28 16:24:00+00:00,CONTINUATION
ETHUSDT,23292,A_sweeponly,sell,1,0.003082161631356609,0.01281727830327204,0.0023368061443526183,0.01062936600174548,0.00905770877191535,0.006104647555866301,0.0004492969788139653,0.0004492969788139653,0.0004492969788139653,0.0016821616313566089,0.0016821616313566089,0.0016821616313566089,0.003531458610170574,0.003531458610170574,0.003531458610170574,2026-08-28 16:25:00+00:00,REVERSAL
ETHUSDT,23292,A_sweeponly,sell,-1,0.003082161631356609,0.0023368061443526183,0.01281727830327204,-0.01062936600174548,-0.00905770877191535,-0.006104647555866301,0.0004492969788139653,0.0004492969788139653,0.0004492969788139653,-0.004482161631356609,-0.006023242447034913,-0.007564323262713218,-0.004482161631356609,-0.006023242447034913,-0.007564323262713218,2026-08-28 16:25:00+00:00,CONTINUATION
ETHUSDT,23292,B_samebar,sell,1,0.003082161631356609,0.01281727830327204,0.0023368061443526183,0.01062936600174548,0.00905770877191535,0.006104647555866301,0.0004492969788139653,0.0004492969788139653,0.0004492969788139653,0.0016821616313566089,0.0016821616313566089,0.0016821616313566089,0.003531458610170574,0.003531458610170574,0.003531458610170574,2026-08-28 16:25:00+00:00,REVERSAL
ETHUSDT,23292,B_samebar,sell,-1,0.003082161631356609,0.0023368061443526183,0.01281727830327204,-0.01062936600174548,-0.00905770877191535,-0.006104647555866301,0.0004492969788139653,0.0004492969788139653,0.0004492969788139653,-0.004482161631356609,-0.006023242447034913,-0.007564323262713218,-0.004482161631356609,-0.006023242447034913,-0.007564323262713218,2026-08-28 16:25:00+00:00,CONTINUATION
ETHUSDT,23292,C_2bar,sell,1,0.003082161631356609,0.01281727830327204,0.0023368061443526183,0.01062936600174548,0.00905770877191535,0.006104647555866301,0.0004492969788139653,0.0004492969788139653,0.0004492969788139653,0.0016821616313566089,0.0016821616313566089,0.0016821616313566089,0.003531458610170574,0.003531458610170574,0.003531458610170574,2026-08-28 16:25:00+00:00,REVERSAL
ETHUSDT,23292,C_2bar,sell,-1,0.003082161631356609,0.0023368061443526183,0.01281727830327204,-0.01062936600174548,-0.00905770877191535,-0.006104647555866301,0.0004492969788139653,0.0004492969788139653,0.0004492969788139653,-0.004482161631356609,-0.006023242447034913,-0.007564323262713218,-0.004482161631356609,-0.006023242447034913,-0.007564323262713218,2026-08-28 16:25:00+00:00,CONTINUATION
ETHUSDT,23406,A_sweeponly,sell,1,0.0008248753300087971,0.0032279260780288,0.007186858316221766,-0.0068501026694044505,-0.00021355236139629642,-0.0026694045174537988,-0.002224875330008797,-0.0026373129950131953,-0.003049750660017594,-0.002224875330008797,-0.0026373129950131953,-0.003049750660017594,-0.002224875330008797,-0.0026373129950131953,-0.003049750660017594,2026-08-28 18:19:00+00:00,REVERSAL
ETHUSDT,23406,A_sweeponly,sell,-1,0.0008248753300087971,0.007186858316221766,0.0032279260780288,0.0068501026694044505,0.00021355236139629642,0.0026694045174537988,-0.0009050748019947218,-0.0009050748019947218,-0.0009050748019947218,-0.0005751246699912029,-0.0005751246699912029,-0.0005751246699912029,-8.01994719859245e-05,-8.01994719859245e-05,-8.01994719859245e-05,2026-08-28 18:19:00+00:00,CONTINUATION
ETHUSDT,23408,A_sweeponly,sell,1,0.0009415088715826371,0.005296318091844142,0.005139938847484879,-0.0022592685566606373,0.004012362190790909,-0.0004979444359851611,-0.0008350946770504178,-0.0008350946770504178,-0.0008350946770504178,-0.0004584911284173629,-0.0004584911284173629,-0.0004584911284173629,0.00010641419453221953,0.00010641419453221953,0.00010641419453221953,2026-08-28 18:21:00+00:00,REVERSAL
ETHUSDT,23408,A_sweeponly,sell,-1,0.0009415088715826371,0.005139938847484879,0.005296318091844142,0.0022592685566606373,-0.004012362190790909,0.0004979444359851611,-0.002341508871582637,-0.002812263307373956,-0.0008350946770504178,-0.002341508871582637,-0.002812263307373956,-0.0004584911284173629,-0.002341508871582637,-0.002812263307373956,0.00010641419453221953,2026-08-28 18:21:00+00:00,CONTINUATION
ETHUSDT,23409,C_2bar,sell,1,0.0009986047134377036,0.004184685203150555,0.00624003157012013,-0.003128237170527843,0.002680171662528562,-0.0015990594735024225,-0.0008008371719373778,-0.0008008371719373778,-0.0008008371719373778,-0.0023986047134377034,-0.0028979070701565554,-0.0033972094268754074,-0.0023986047134377034,-0.0028979070701565554,-0.0033972094268754074,2026-08-28 18:22:00+00:00,REVERSAL
ETHUSDT,23409,C_2bar,sell,-1,0.0009986047134377036,0.00624003157012013,0.004184685203150555,0.003128237170527843,-0.002680171662528562,0.0015990594735024225,-0.0008008371719373778,-0.0008008371719373778,-0.0008008371719373778,-0.0004013952865622964,-0.0004013952865622964,-0.0004013952865622964,0.00019776754150032587,0.00019776754150032587,0.00019776754150032587,2026-08-28 18:22:00+00:00,CONTINUATION
ETHUSDT,23409,A_sweeponly,sell,1,0.0009986047134377036,0.004184685203150555,0.00624003157012013,-0.003128237170527843,0.002680171662528562,-0.0015990594735024225,-0.0008008371719373778,-0.0008008371719373778,-0.0008008371719373778,-0.0023986047134377034,-0.0028979070701565554,-0.0033972094268754074,-0.0023986047134377034,-0.0028979070701565554,-0.0033972094268754074,2026-08-28 18:22:00+00:00,REVERSAL
ETHUSDT,23409,A_sweeponly,sell,-1,0.0009986047134377036,0.00624003157012013,0.004184685203150555,0.003128237170527843,-0.002680171662528562,0.0015990594735024225,-0.0008008371719373778,-0.0008008371719373778,-0.0008008371719373778,-0.0004013952865622964,-0.0004013952865622964,-0.0004013952865622964,0.00019776754150032587,0.00019776754150032587,0.00019776754150032587,2026-08-28 18:22:00+00:00,CONTINUATION
ETHUSDT,23409,B_samebar,sell,1,0.0009986047134377036,0.004184685203150555,0.00624003157012013,-0.003128237170527843,0.002680171662528562,-0.0015990594735024225,-0.0008008371719373778,-0.0008008371719373778,-0.0008008371719373778,-0.0023986047134377034,-0.0028979070701565554,-0.0033972094268754074,-0.0023986047134377034,-0.0028979070701565554,-0.0033972094268754074,2026-08-28 18:22:00+00:00,REVERSAL
ETHUSDT,23409,B_samebar,sell,-1,0.0009986047134377036,0.00624003157012013,0.004184685203150555,0.003128237170527843,-0.002680171662528562,0.0015990594735024225,-0.0008008371719373778,-0.0008008371719373778,-0.0008008371719373778,-0.0004013952865622964,-0.0004013952865622964,-0.0004013952865622964,0.00019776754150032587,0.00019776754150032587,0.00019776754150032587,2026-08-28 18:22:00+00:00,CONTINUATION
ETHUSDT,23409,C_2bar,sell,1,0.0009986047134377036,0.004184685203150555,0.00624003157012013,-0.003128237170527843,0.002680171662528562,-0.0015990594735024225,-0.0008008371719373778,-0.0008008371719373778,-0.0008008371719373778,-0.0023986047134377034,-0.0028979070701565554,-0.0033972094268754074,-0.0023986047134377034,-0.0028979070701565554,-0.0033972094268754074,2026-08-28 18:22:00+00:00,REVERSAL
ETHUSDT,23409,C_2bar,sell,-1,0.0009986047134377036,0.00624003157012013,0.004184685203150555,0.003128237170527843,-0.002680171662528562,0.0015990594735024225,-0.0008008371719373778,-0.0008008371719373778,-0.0008008371719373778,-0.0004013952865622964,-0.0004013952865622964,-0.0004013952865622964,0.00019776754150032587,0.00019776754150032587,0.00019776754150032587,2026-08-28 18:22:00+00:00,CONTINUATION
ETHUSDT,23418,A_sweeponly,sell,1,0.0011091383947132703,0.005635669796679546,0.004804110045818149,0.0012555728911520095,0.0029475088198849214,0.0021694652906136588,-0.0007345169631720378,-0.0007345169631720378,-0.0007345169631720378,-0.0002908616052867297,-0.0002908616052867297,-0.0002908616052867297,-0.00250913839471327,-0.0030637075920699054,-0.0036182767894265408,2026-08-28 18:31:00+00:00,REVERSAL
ETHUSDT,23418,A_sweeponly,sell,-1,0.0011091383947132703,0.004804110045818149,0.005635669796679546,-0.0012555728911520095,-0.0029475088198849214,-0.0021694652906136588,-0.00250913839471327,-0.0007345169631720378,-0.0007345169631720378,-0.00250913839471327,-0.0002908616052867297,-0.0002908616052867297,-0.00250913839471327,0.00037462143154123255,0.00037462143154123255,2026-08-28 18:31:00+00:00,CONTINUATION
ETHUSDT,23419,C_2bar,sell,1,0.0011725162198076566,0.00501507814717755,0.005418259163111435,9.051002398507403e-05,0.0023697169916112692,0.0016579790757279866,-0.000696490268115406,-0.000696490268115406,-0.000696490268115406,-0.002572516219807657,-0.003158774329711485,-0.0037450324396153135,-0.002572516219807657,-0.003158774329711485,-0.0037450324396153135,2026-08-28 18:32:00+00:00,REVERSAL
ETHUSDT,23419,C_2bar,sell,-1,0.0011725162198076566,0.005418259163111435,0.00501507814717755,-9.051002398507403e-05,-0.0023697169916112692,-0.0016579790757279866,-0.000696490268115406,-0.000696490268115406,-0.000696490268115406,-0.00022748378019234335,-0.00022748378019234335,-0.00022748378019234335,0.00047602595169225076,0.00047602595169225076,0.00047602595169225076,2026-08-28 18:32:00+00:00,CONTINUATION
ETHUSDT,23422,D_displ,sell,-1,0.0010019468244521674,0.004377854562976491,0.006066396774472543,-0.0009719413705195655,-0.003529465061590487,-0.003331782070976303,-0.0007988319053286995,-0.0007988319053286995,-0.0007988319053286995,-0.00039805317554783256,-0.00039805317554783256,-0.00039805317554783256,0.000203114919123468,0.000203114919123468,0.000203114919123468,2026-08-28 18:35:00+00:00,CONTINUATION
ETHUSDT,23422,E_mss,sell,-1,0.0010019468244521674,0.004377854562976491,0.006066396774472543,-0.0009719413705195655,-0.003529465061590487,-0.003331782070976303,-0.0007988319053286995,-0.0007988319053286995,-0.0007988319053286995,-0.00039805317554783256,-0.00039805317554783256,-0.00039805317554783256,0.000203114919123468,0.000203114919123468,0.000203114919123468,2026-08-28 18:35:00+00:00,CONTINUATION
ETHUSDT,23422,A_sweeponly,sell,1,0.0010019468244521674,0.006066396774472543,0.004377854562976491,0.0009719413705195655,0.003529465061590487,0.003331782070976303,-0.0024019468244521674,-0.0029029202366782515,-0.0034038936489043346,-0.0024019468244521674,-0.0029029202366782515,-0.0034038936489043346,-0.0024019468244521674,-0.0029029202366782515,-0.0034038936489043346,2026-08-28 18:35:00+00:00,REVERSAL
ETHUSDT,23422,A_sweeponly,sell,-1,0.0010019468244521674,0.004377854562976491,0.006066396774472543,-0.0009719413705195655,-0.003529465061590487,-0.003331782070976303,-0.0007988319053286995,-0.0007988319053286995,-0.0007988319053286995,-0.00039805317554783256,-0.00039805317554783256,-0.00039805317554783256,0.000203114919123468,0.000203114919123468,0.000203114919123468,2026-08-28 18:35:00+00:00,CONTINUATION
ETHUSDT,23423,A_sweeponly,sell,1,0.0010035864235063779,0.006530669424518196,0.00391840165471103,0.0014009006967419318,0.004511724302742806,0.003943123431712151,-0.0024035864235063776,-0.0029053796352595668,-0.003407172847012756,-0.0024035864235063776,-0.0029053796352595668,-0.003407172847012756,-0.0024035864235063776,-0.0029053796352595668,-0.003407172847012756,2026-08-28 18:36:00+00:00,REVERSAL
ETHUSDT,23423,A_sweeponly,sell,-1,0.0010035864235063779,0.00391840165471103,0.006530669424518196,-0.0014009006967419318,-0.004511724302742806,-0.003943123431712151,-0.0007978481458961733,-0.0007978481458961733,-0.0007978481458961733,-0.00039641357649362213,-0.00039641357649362213,-0.00039641357649362213,0.0002057382776102046,0.0002057382776102046,0.0002057382776102046,2026-08-28 18:36:00+00:00,CONTINUATION
ETHUSDT,23425,A_sweeponly,sell,1,0.0010969271881027833,0.00873766362472656,0.0017343188669115986,0.005112111326753979,0.0065986703555353755,0.006536730396002966,-0.0024969271881027833,-0.00074184368713833,-0.00074184368713833,-0.0024969271881027833,-0.0003030728118972167,-0.0003030728118972167,-0.0024969271881027833,0.00035508350096445326,0.00035508350096445326,2026-08-28 18:38:00+00:00,REVERSAL
ETHUSDT,23425,A_sweeponly,sell,-1,0.0010969271881027833,0.0017343188669115986,0.00873766362472656,-0.005112111326753979,-0.0065986703555353755,-0.006536730396002966,-0.00074184368713833,-0.00074184368713833,-0.00074184368713833,-0.0003030728118972167,-0.0003030728118972167,-0.0003030728118972167,-0.0024969271881027833,-0.003045390782154175,-0.0035938543762055663,2026-08-28 18:38:00+00:00,CONTINUATION
ETHUSDT,23426,A_sweeponly,sell,1,0.0011625809296638286,0.008121559273351666,0.0023440272699509885,0.005439133700344296,0.00612418392360458,0.00621910052080331,-0.0007024514422017029,-0.0007024514422017029,-0.0007024514422017029,-0.00023741907033617135,-0.00023741907033617135,-0.00023741907033617135,-0.0025625809296638286,-0.003143871394495743,-0.003725161859327657,2026-08-28 18:39:00+00:00,REVERSAL
ETHUSDT,23426,A_sweeponly,sell,-1,0.0011625809296638286,0.0023440272699509885,0.008121559273351666,-0.005439133700344296,-0.00612418392360458,-0.00621910052080331,-0.0025625809296638286,-0.0007024514422017029,-0.0007024514422017029,-0.0025625809296638286,-0.00023741907033617135,-0.00023741907033617135,-0.0025625809296638286,0.0004601294874621259,0.0004601294874621259,2026-08-28 18:39:00+00:00,CONTINUATION
ETHUSDT,23426,B_samebar,sell,1,0.0011625809296638286,0.008121559273351666,0.0023440272699509885,0.005439133700344296,0.00612418392360458,0.00621910052080331,-0.0007024514422017029,-0.0007024514422017029,-0.0007024514422017029,-0.00023741907033617135,-0.00023741907033617135,-0.00023741907033617135,-0.0025625809296638286,-0.003143871394495743,-0.003725161859327657,2026-08-28 18:39:00+00:00,REVERSAL
ETHUSDT,23426,B_samebar,sell,-1,0.0011625809296638286,0.0023440272699509885,0.008121559273351666,-0.005439133700344296,-0.00612418392360458,-0.00621910052080331,-0.0025625809296638286,-0.0007024514422017029,-0.0007024514422017029,-0.0025625809296638286,-0.00023741907033617135,-0.00023741907033617135,-0.0025625809296638286,0.0004601294874621259,0.0004601294874621259,2026-08-28 18:39:00+00:00,CONTINUATION
ETHUSDT,23426,C_2bar,sell,1,0.0011625809296638286,0.008121559273351666,0.0023440272699509885,0.005439133700344296,0.00612418392360458,0.00621910052080331,-0.0007024514422017029,-0.0007024514422017029,-0.0007024514422017029,-0.00023741907033617135,-0.00023741907033617135,-0.00023741907033617135,-0.0025625809296638286,-0.003143871394495743,-0.003725161859327657,2026-08-28 18:39:00+00:00,REVERSAL
ETHUSDT,23426,C_2bar,sell,-1,0.0011625809296638286,0.0023440272699509885,0.008121559273351666,-0.005439133700344296,-0.00612418392360458,-0.00621910052080331,-0.0025625809296638286,-0.0007024514422017029,-0.0007024514422017029,-0.0025625809296638286,-0.00023741907033617135,-0.00023741907033617135,-0.0025625809296638286,0.0004601294874621259,0.0004601294874621259,2026-08-28 18:39:00+00:00,CONTINUATION
ETHUSDT,23434,A_sweeponly,sell,1,0.0014053487710063966,0.00993873045534598,0.0005374521460878369,0.0067346888152074,0.006486633978551547,0.009273116643652622,-0.0005567907373961621,-0.0005567907373961621,-0.0005567907373961621,5.3487710063966024e-06,5.3487710063966024e-06,5.3487710063966024e-06,0.0008485580336102347,0.0008485580336102347,0.0008485580336102347,2026-08-28 18:47:00+00:00,REVERSAL
ETHUSDT,23434,A_sweeponly,sell,-1,0.0014053487710063966,0.0005374521460878369,0.00993873045534598,-0.0067346888152074,-0.006486633978551547,-0.009273116643652622,-0.002805348771006397,-0.003508023156509595,-0.004210697542012793,-0.002805348771006397,-0.003508023156509595,-0.004210697542012793,-0.002805348771006397,-0.003508023156509595,-0.004210697542012793,2026-08-28 18:47:00+00:00,CONTINUATION
ETHUSDT,23468,A_sweeponly,buy,-1,0.0008174173126175964,0.007316353381917709,0.002155967439153442,0.0031683704001244247,0.002885553378638693,0.001094378909227876,-0.0009095496124294422,-0.0009095496124294422,-0.0009095496124294422,-0.0005825826873824036,-0.0005825826873824036,-0.0005825826873824036,-9.213229981184568e-05,-9.213229981184568e-05,-9.213229981184568e-05,2026-08-28 19:21:00+00:00,REVERSAL
ETHUSDT,23468,A_sweeponly,buy,1,0.0008174173126175964,0.002155967439153442,0.007316353381917709,-0.0031683704001244247,-0.002885553378638693,-0.001094378909227876,-0.0022174173126175965,-0.002626125968926395,-0.0030348346252351928,-0.0022174173126175965,-0.002626125968926395,-0.0030348346252351928,-0.0022174173126175965,-0.002626125968926395,-0.0030348346252351928,2026-08-28 19:21:00+00:00,CONTINUATION
ETHUSDT,24634,E_mss,buy,1,0.0008239100684375637,0.002897971012126729,0.003844913652708631,-0.0024040914452711534,-0.001714292711398748,0.0015877615827004712,-0.0022239100684375637,-0.0026358651026563455,-0.0030478201368751272,-0.0022239100684375637,-0.0026358651026563455,-0.0030478201368751272,-0.0022239100684375637,-0.0026358651026563455,-0.0030478201368751272,2026-08-29 14:47:00+00:00,CONTINUATION
ETHUSDT,24634,A_sweeponly,buy,-1,0.0008239100684375637,0.003844913652708631,0.002897971012126729,0.0024040914452711534,0.001714292711398748,-0.0015877615827004712,-0.0009056539589374617,-0.0009056539589374617,-0.0009056539589374617,-0.0005760899315624362,-0.0005760899315624362,-0.0005760899315624362,-8.1743890499898e-05,-8.1743890499898e-05,-8.1743890499898e-05,2026-08-29 14:47:00+00:00,REVERSAL
ETHUSDT,24634,A_sweeponly,buy,1,0.0008239100684375637,0.002897971012126729,0.003844913652708631,-0.0024040914452711534,-0.001714292711398748,0.0015877615827004712,-0.0022239100684375637,-0.0026358651026563455,-0.0030478201368751272,-0.0022239100684375637,-0.0026358651026563455,-0.0030478201368751272,-0.0022239100684375637,-0.0026358651026563455,-0.0030478201368751272,2026-08-29 14:47:00+00:00,CONTINUATION
ETHUSDT,24635,C_2bar,buy,-1,0.0009091949232189757,0.0027173690963622544,0.004033147816706445,0.0023332597804854413,0.0004985248567761787,-0.002672420133866354,-0.0008544830460686146,-0.0008544830460686146,-0.0008544830460686146,-0.0004908050767810243,-0.0004908050767810243,-0.0004908050767810243,5.4711877150361065e-05,5.4711877150361065e-05,5.4711877150361065e-05,2026-08-29 14:48:00+00:00,REVERSAL
ETHUSDT,24635,C_2bar,buy,1,0.0009091949232189757,0.004033147816706445,0.0027173690963622544,-0.0023332597804854413,-0.0004985248567761787,0.002672420133866354,-0.0008544830460686146,-0.0008544830460686146,-0.0008544830460686146,-0.0023091949232189758,-0.0027637923848284635,-0.0032183898464379513,-0.0023091949232189758,-0.0027637923848284635,-0.0032183898464379513,2026-08-29 14:48:00+00:00,CONTINUATION
ETHUSDT,25917,A_sweeponly,buy,-1,0.000988605704095696,0.004283861554673001,0.008401556294074741,0.0021844856934424384,0.0014914484882873839,-0.006358920320985675,-0.002388605704095696,-0.0028829085561435444,-0.003377211408191392,-0.002388605704095696,-0.0028829085561435444,-0.003377211408191392,-0.002388605704095696,-0.0028829085561435444,-0.003377211408191392,2026-08-30 12:10:00+00:00,REVERSAL
ETHUSDT,25917,A_sweeponly,buy,1,0.000988605704095696,0.008401556294074741,0.004283861554673001,-0.0021844856934424384,-0.0014914484882873839,0.006358920320985675,-0.0008068365775425823,-0.0008068365775425823,-0.0008068365775425823,-0.0004113942959043039,-0.0004113942959043039,-0.0004113942959043039,0.00018176912655311372,0.00018176912655311372,0.00018176912655311372,2026-08-30 12:10:00+00:00,CONTINUATION
ETHUSDT,25917,B_samebar,buy,-1,0.000988605704095696,0.004283861554673001,0.008401556294074741,0.0021844856934424384,0.0014914484882873839,-0.006358920320985675,-0.002388605704095696,-0.0028829085561435444,-0.003377211408191392,-0.002388605704095696,-0.0028829085561435444,-0.003377211408191392,-0.002388605704095696,-0.0028829085561435444,-0.003377211408191392,2026-08-30 12:10:00+00:00,REVERSAL
ETHUSDT,25917,B_samebar,buy,1,0.000988605704095696,0.008401556294074741,0.004283861554673001,-0.0021844856934424384,-0.0014914484882873839,0.006358920320985675,-0.0008068365775425823,-0.0008068365775425823,-0.0008068365775425823,-0.0004113942959043039,-0.0004113942959043039,-0.0004113942959043039,0.00018176912655311372,0.00018176912655311372,0.00018176912655311372,2026-08-30 12:10:00+00:00,CONTINUATION
ETHUSDT,25917,C_2bar,buy,-1,0.000988605704095696,0.004283861554673001,0.008401556294074741,0.0021844856934424384,0.0014914484882873839,-0.006358920320985675,-0.002388605704095696,-0.0028829085561435444,-0.003377211408191392,-0.002388605704095696,-0.0028829085561435444,-0.003377211408191392,-0.002388605704095696,-0.0028829085561435444,-0.003377211408191392,2026-08-30 12:10:00+00:00,REVERSAL
ETHUSDT,25917,C_2bar,buy,1,0.000988605704095696,0.008401556294074741,0.004283861554673001,-0.0021844856934424384,-0.0014914484882873839,0.006358920320985675,-0.0008068365775425823,-0.0008068365775425823,-0.0008068365775425823,-0.0004113942959043039,-0.0004113942959043039,-0.0004113942959043039,0.00018176912655311372,0.00018176912655311372,0.00018176912655311372,2026-08-30 12:10:00+00:00,CONTINUATION
ETHUSDT,25919,A_sweeponly,buy,-1,0.001129214016137578,0.005122535918492999,0.010569026677681094,0.0019153829956104192,0.003340784294669323,-0.009005944571326668,-0.0007224715903174533,-0.0007224715903174533,-0.0007224715903174533,-0.00027078598386242204,-0.00027078598386242204,-0.00027078598386242204,0.0004067424258201249,0.0004067424258201249,0.0004067424258201249,2026-08-30 12:12:00+00:00,REVERSAL
ETHUSDT,25919,A_sweeponly,buy,1,0.001129214016137578,0.010569026677681094,0.005122535918492999,-0.0019153829956104192,-0.003340784294669323,0.009005944571326668,-0.002529214016137578,-0.003093821024206367,-0.0036584280322751557,-0.002529214016137578,-0.003093821024206367,-0.0036584280322751557,-0.002529214016137578,-0.003093821024206367,-0.0036584280322751557,2026-08-30 12:12:00+00:00,CONTINUATION
ETHUSDT,25919,B_samebar,buy,-1,0.001129214016137578,0.005122535918492999,0.010569026677681094,0.0019153829956104192,0.003340784294669323,-0.009005944571326668,-0.0007224715903174533,-0.0007224715903174533,-0.0007224715903174533,-0.00027078598386242204,-0.00027078598386242204,-0.00027078598386242204,0.0004067424258201249,0.0004067424258201249,0.0004067424258201249,2026-08-30 12:12:00+00:00,REVERSAL
ETHUSDT,25919,B_samebar,buy,1,0.001129214016137578,0.010569026677681094,0.005122535918492999,-0.0019153829956104192,-0.003340784294669323,0.009005944571326668,-0.002529214016137578,-0.003093821024206367,-0.0036584280322751557,-0.002529214016137578,-0.003093821024206367,-0.0036584280322751557,-0.002529214016137578,-0.003093821024206367,-0.0036584280322751557,2026-08-30 12:12:00+00:00,CONTINUATION
ETHUSDT,25919,C_2bar,buy,-1,0.001129214016137578,0.005122535918492999,0.010569026677681094,0.0019153829956104192,0.003340784294669323,-0.009005944571326668,-0.0007224715903174533,-0.0007224715903174533,-0.0007224715903174533,-0.00027078598386242204,-0.00027078598386242204,-0.00027078598386242204,0.0004067424258201249,0.0004067424258201249,0.0004067424258201249,2026-08-30 12:12:00+00:00,REVERSAL
ETHUSDT,25919,C_2bar,buy,1,0.001129214016137578,0.010569026677681094,0.005122535918492999,-0.0019153829956104192,-0.003340784294669323,0.009005944571326668,-0.002529214016137578,-0.003093821024206367,-0.0036584280322751557,-0.002529214016137578,-0.003093821024206367,-0.0036584280322751557,-0.002529214016137578,-0.003093821024206367,-0.0036584280322751557,2026-08-30 12:12:00+00:00,CONTINUATION
ETHUSDT,26103,D_displ,sell,1,0.0008466322625489469,0.02431592517306441,0.00043645004465545984,0.0020327256709408103,0.015554594647020937,0.013905783367212035,-0.0008920206424706318,-0.0008920206424706318,-0.0008920206424706318,-0.000553367737451053,-0.000553367737451053,-0.000553367737451053,-4.538837992168476e-05,-4.538837992168476e-05,-4.538837992168476e-05,2026-08-30 15:16:00+00:00,REVERSAL
