pair,i,dir,atr_frac,mfe,mae,ret30,ret240,t0.6_s1.0,t0.6_s1.5,t0.6_s2.0,t1.0_s1.0,t1.0_s1.5,t1.0_s2.0,t1.6_s1.0,t1.6_s1.5,t1.6_s2.0,premise,variant,ts
NEARUSDT,29809,1,0.0010015673382009931,0.009793952368209784,0.016537329408616616,0.008027829810007976,-0.007546160021407546,-0.0007990595970794041,-0.0007990595970794041,-0.0007990595970794041,-0.00039843266179900687,-0.00039843266179900687,-0.00039843266179900687,-0.002401567338200993,0.000202507741121589,0.000202507741121589,MSS,M1_break_close,2026-09-02 05:02:00+00:00
NEARUSDT,29818,-1,0.0012590902500629597,0.01842850275092153,0.007852144650392572,-0.005181347150258971,0.012445916350622348,-0.0006445458499622241,-0.0006445458499622241,-0.0006445458499622241,-0.0026590902500629597,-0.0032886353750944397,-0.003918180500125919,-0.0026590902500629597,-0.0032886353750944397,-0.003918180500125919,MSS,M2_retest,2026-09-02 05:11:00+00:00
NEARUSDT,29818,1,0.0012590902500629597,0.007852144650392572,0.01842850275092153,0.005181347150258971,-0.012445916350622348,-0.0006445458499622241,-0.0006445458499622241,-0.0006445458499622241,-0.00014090974993704024,-0.00014090974993704024,-0.00014090974993704024,0.0006145444001007356,0.0006145444001007356,0.0006145444001007356,MSS,M2_retest,2026-09-02 05:11:00+00:00
NEARUSDT,29821,1,0.0012718383013723875,0.0058641646230942115,0.020364644418381497,0.0021324234993069643,-0.015086896257596755,-0.0006368970191765675,-0.0006368970191765675,-0.0006368970191765675,-0.00012816169862761248,-0.00012816169862761248,-0.00012816169862761248,0.0006349412821958203,0.0006349412821958203,0.0006349412821958203,MSS,M1_break_close,2026-09-02 05:14:00+00:00
NEARUSDT,29821,-1,0.0012718383013723875,0.020364644418381497,0.0058641646230942115,-0.0021324234993069643,0.015086896257596755,-0.0026718383013723873,-0.0033077574520585813,-0.003943676602744775,-0.0026718383013723873,-0.0033077574520585813,-0.003943676602744775,-0.0026718383013723873,-0.0033077574520585813,-0.003943676602744775,MSS,M1_break_close,2026-09-02 05:14:00+00:00
NEARUSDT,29822,1,0.0012407797882301153,0.005381787179623806,0.020834443437949664,0.00191826077689564,-0.015825651409388852,-0.0006555321270619309,-0.0006555321270619309,-0.0006555321270619309,-0.00015922021176988468,-0.00015922021176988468,-0.00015922021176988468,0.0005852476611681848,0.0005852476611681848,0.0005852476611681848,MSS,M2_retest,2026-09-02 05:15:00+00:00
NEARUSDT,29822,-1,0.0012407797882301153,0.020834443437949664,0.005381787179623806,-0.00191826077689564,0.015825651409388852,-0.002640779788230115,-0.003261169682345173,-0.003881559576460231,-0.002640779788230115,-0.003261169682345173,-0.003881559576460231,-0.002640779788230115,-0.003261169682345173,-0.003881559576460231,MSS,M2_retest,2026-09-02 05:15:00+00:00
NEARUSDT,29853,1,0.0012198355873773536,0.0006894722885176764,0.025404402015380564,-0.014001591089896568,-0.024449748077433057,-0.0026198355873773534,-0.0032297533810660304,-0.0038396711747547075,-0.0026198355873773534,-0.0032297533810660304,-0.0038396711747547075,-0.0026198355873773534,-0.0032297533810660304,-0.0038396711747547075,MSS,M1_break_close,2026-09-02 05:46:00+00:00
NEARUSDT,29853,-1,0.0012198355873773536,0.025404402015380564,0.0006894722885176764,0.014001591089896568,0.024449748077433057,-0.0006680986475735879,-0.0006680986475735879,-0.0006680986475735879,-0.00018016441262264636,-0.00018016441262264636,-0.00018016441262264636,0.000551736939803766,0.000551736939803766,0.000551736939803766,MSS,M1_break_close,2026-09-02 05:46:00+00:00
NEARUSDT,29854,1,0.00123218077039733,0.001486199575371622,0.02462845010615711,-0.014861995753715395,-0.02287685774946917,-0.000660691537761602,-0.000660691537761602,-0.000660691537761602,-0.00016781922960267003,-0.00016781922960267003,-0.00016781922960267003,-0.0026321807703973297,-0.003248271155595995,-0.00386436154079466,MSS,M2_retest,2026-09-02 05:47:00+00:00
NEARUSDT,29854,-1,0.00123218077039733,0.02462845010615711,0.001486199575371622,0.014861995753715395,0.02287685774946917,-0.000660691537761602,-0.000660691537761602,-0.000660691537761602,-0.0026321807703973297,-0.00016781922960267003,-0.00016781922960267003,-0.0026321807703973297,0.0005714892326357279,0.0005714892326357279,MSS,M2_retest,2026-09-02 05:47:00+00:00
NEARUSDT,29873,-1,0.0010411105178857317,0.025734116390816884,0.0010678056593699957,0.008595835557928458,0.02498665242925785,0.024334116390816885,-0.000775333689268561,-0.000775333689268561,0.024334116390816885,-0.00035888948211426825,-0.00035888948211426825,-0.0024411105178857315,0.0002657768286171709,0.0002657768286171709,MSS,M1_break_close,2026-09-02 06:06:00+00:00
NEARUSDT,29873,1,0.0010411105178857317,0.0010678056593699957,0.025734116390816884,-0.008595835557928458,-0.02498665242925785,-0.024784943940202916,-0.000775333689268561,-0.000775333689268561,-0.024784943940202916,-0.00035888948211426825,-0.00035888948211426825,-0.0024411105178857315,-0.0029616657768285976,-0.0034822210357714637,MSS,M1_break_close,2026-09-02 06:06:00+00:00
NEARUSDT,29880,-1,0.0011844072214343183,0.02076737322243089,0.005097933995170413,-0.0016098738932117595,0.011805741883552465,-0.000689355667139409,-0.000689355667139409,-0.000689355667139409,-0.00021559277856568167,-0.00021559277856568167,-0.00021559277856568167,0.0004950515542949095,0.0004950515542949095,0.0004950515542949095,MSS,M1_break_close,2026-09-02 06:13:00+00:00
NEARUSDT,29880,1,0.0011844072214343183,0.005097933995170413,0.02076737322243089,0.0016098738932117595,-0.011805741883552465,-0.0025844072214343183,-0.003176610832151478,-0.0037688144428686364,-0.0025844072214343183,-0.003176610832151478,-0.0037688144428686364,-0.0025844072214343183,-0.003176610832151478,-0.0037688144428686364,MSS,M1_break_close,2026-09-02 06:13:00+00:00
NEARUSDT,29881,-1,0.0013220396304438051,0.01818573119552354,0.007747767136554379,-0.003013020553104514,0.008501022274830537,0.008607532551382734,-0.000606776221733717,-0.000606776221733717,-0.002722039630443805,-7.796036955619486e-05,-7.796036955619486e-05,-0.002722039630443805,0.0007152634087100884,0.0007152634087100884,MSS,M1_break_close,2026-09-02 06:14:00+00:00
NEARUSDT,29881,1,0.0013220396304438051,0.007747767136554379,0.01818573119552354,0.003013020553104514,-0.008501022274830537,-0.000606776221733717,-0.000606776221733717,-0.000606776221733717,-7.796036955619486e-05,-7.796036955619486e-05,-7.796036955619486e-05,-0.002722039630443805,-0.0033830594456657074,-0.00404407926088761,MSS,M1_break_close,2026-09-02 06:14:00+00:00
NEARUSDT,29905,1,0.0013319208063686866,0.006502230103713257,0.019399215433392455,0.003976570476651122,-0.011499811918963989,-0.000600847516178788,-0.000600847516178788,-0.000600847516178788,-6.807919363131343e-05,-6.807919363131343e-05,-6.807919363131343e-05,0.0007310732901898984,0.0007310732901898984,0.0007310732901898984,MSS,M1_break_close,2026-09-02 06:38:00+00:00
NEARUSDT,29905,-1,0.0013319208063686866,0.019399215433392455,0.006502230103713257,-0.003976570476651122,0.011499811918963989,-0.000600847516178788,-0.000600847516178788,-0.000600847516178788,-0.0027319208063686868,-0.0033978812095530296,-0.004063841612737373,-0.0027319208063686868,-0.0033978812095530296,-0.004063841612737373,MSS,M1_break_close,2026-09-02 06:38:00+00:00
NEARUSDT,29907,1,0.001371342766741518,0.0044511181423285105,0.02139754384083233,0.0032713036949643345,-0.014694052662626744,-0.0005771943399550892,-0.0005771943399550892,-0.0005771943399550892,-2.865723325848205e-05,-2.865723325848205e-05,-2.865723325848205e-05,0.0007941484267864286,0.0007941484267864286,0.0007941484267864286,MSS,M1_break_close,2026-09-02 06:40:00+00:00
NEARUSDT,29907,-1,0.001371342766741518,0.02139754384083233,0.0044511181423285105,-0.0032713036949643345,0.014694052662626744,-0.002771342766741518,-0.003457014150112277,-0.0005771943399550892,-0.002771342766741518,-0.003457014150112277,-2.865723325848205e-05,-0.002771342766741518,-0.003457014150112277,-0.004142685533483036,MSS,M1_break_close,2026-09-02 06:40:00+00:00
NEARUSDT,29952,-1,0.001076426264800845,0.017868675995694357,0.0041442411194832175,-0.0009149623250806311,0.006835306781485552,-0.0024764262648008448,-0.0030146393972012675,-0.000754144241119493,-0.0024764262648008448,-0.0030146393972012675,-0.00355285252960169,-0.0024764262648008448,-0.0030146393972012675,-0.00355285252960169,MSS,M1_break_close,2026-09-02 07:25:00+00:00
NEARUSDT,29952,1,0.001076426264800845,0.0041442411194832175,0.017868675995694357,0.0009149623250806311,-0.006835306781485552,-0.000754144241119493,-0.000754144241119493,-0.000754144241119493,-0.000323573735199155,-0.000323573735199155,-0.000323573735199155,0.00032228202368135214,0.00032228202368135214,0.00032228202368135214,MSS,M1_break_close,2026-09-02 07:25:00+00:00
NEARUSDT,29954,-1,0.0011647843034743373,0.017921532748506597,0.004090199666325725,0.0004843657499597023,0.005812388999515711,-0.0007011294179153976,-0.0007011294179153976,-0.0007011294179153976,-0.0025647843034743373,-0.0031471764552115063,-0.0037295686069486744,-0.0025647843034743373,-0.0031471764552115063,-0.0037295686069486744,MSS,M2_retest,2026-09-02 07:27:00+00:00
NEARUSDT,29954,1,0.0011647843034743373,0.004090199666325725,0.017921532748506597,-0.0004843657499597023,-0.005812388999515711,-0.0007011294179153976,-0.0007011294179153976,-0.0007011294179153976,-0.00023521569652566266,-0.00023521569652566266,-0.00023521569652566266,0.00046365488555893974,0.00046365488555893974,0.00046365488555893974,MSS,M2_retest,2026-09-02 07:27:00+00:00
NEARUSDT,29988,-1,0.0012988414488441407,0.015377974424000415,0.005989316354610754,0.0012410295149193162,0.0004316624399718944,-0.0026988414488441407,-0.0033482621732662107,-0.003997682897688281,-0.0026988414488441407,-0.0033482621732662107,-0.003997682897688281,-0.0026988414488441407,-0.0033482621732662107,-0.003997682897688281,MSS,M1_break_close,2026-09-02 08:01:00+00:00
NEARUSDT,29988,1,0.0012988414488441407,0.005989316354610754,0.015377974424000415,-0.0012410295149193162,-0.0004316624399718944,-0.0006206951306935156,-0.0006206951306935156,-0.0006206951306935156,-0.0001011585511558593,-0.0001011585511558593,-0.0001011585511558593,0.0006781463181506251,0.0006781463181506251,0.0006781463181506251,MSS,M1_break_close,2026-09-02 08:01:00+00:00
NEARUSDT,29991,-1,0.0011685027021624981,0.018027229187967543,0.003282570090943332,0.005273637195286031,0.002313942850992827,-0.002568502702162498,-0.003152754053243747,-0.003737005404324996,-0.002568502702162498,-0.003152754053243747,-0.003737005404324996,-0.002568502702162498,-0.003152754053243747,-0.003737005404324996,MSS,M2_retest,2026-09-02 08:04:00+00:00
NEARUSDT,29991,1,0.0011685027021624981,0.003282570090943332,0.018027229187967543,-0.005273637195286031,-0.002313942850992827,-0.0006988983787025011,-0.0006988983787025011,-0.0006988983787025011,-0.00023149729783750184,-0.00023149729783750184,-0.00023149729783750184,0.00046960432345999705,0.00046960432345999705,0.00046960432345999705,MSS,M2_retest,2026-09-02 08:04:00+00:00
NEARUSDT,30017,-1,0.0015759710762955305,0.013194895089768536,0.0077871512005191264,-0.0005948518278174891,-0.0014060134112048107,-0.0004544173542226817,-0.0004544173542226817,-0.0004544173542226817,0.00017597107629553047,0.00017597107629553047,0.00017597107629553047,0.0011215537220728487,0.0011215537220728487,0.0011215537220728487,MSS,M1_break_close,2026-09-02 08:30:00+00:00
NEARUSDT,30017,1,0.0015759710762955305,0.0077871512005191264,0.013194895089768536,0.0005948518278174891,0.0014060134112048107,-0.0004544173542226817,-0.0004544173542226817,-0.0004544173542226817,-0.0029759710762955307,-0.0037639566144432954,-0.004551942152591061,-0.0029759710762955307,-0.0037639566144432954,-0.004551942152591061,MSS,M1_break_close,2026-09-02 08:30:00+00:00
NEARUSDT,30038,-1,0.0017402653904720277,0.007613661083315212,0.013487056776158328,-0.004840113117250331,-0.002719164672612636,-0.0031402653904720277,-0.0040103980857080414,-0.004880530780944055,-0.0031402653904720277,-0.0040103980857080414,-0.004880530780944055,-0.0031402653904720277,-0.0040103980857080414,-0.004880530780944055,MSS,M1_break_close,2026-09-02 08:51:00+00:00
NEARUSDT,30038,1,0.0017402653904720277,0.013487056776158328,0.007613661083315212,0.004840113117250331,0.002719164672612636,-0.00035584076571678344,-0.00035584076571678344,-0.00035584076571678344,0.0003402653904720277,0.0003402653904720277,0.0003402653904720277,0.0013844246247552447,0.0013844246247552447,0.0013844246247552447,MSS,M1_break_close,2026-09-02 08:51:00+00:00
NEARUSDT,30039,-1,0.0016876556716869438,0.008853402856987661,0.012220954863940018,-0.0026614523925914545,-0.000380207484655991,-0.0003874065969878338,-0.0003874065969878338,-0.0003874065969878338,-0.003087655671686944,-0.003931483507530416,-0.0047753113433738874,-0.003087655671686944,-0.003931483507530416,-0.0047753113433738874,MSS,M2_retest,2026-09-02 08:52:00+00:00
NEARUSDT,30039,1,0.0016876556716869438,0.012220954863940018,0.008853402856987661,0.0026614523925914545,0.000380207484655991,-0.0003874065969878338,-0.0003874065969878338,-0.0003874065969878338,0.00028765567168694385,0.00028765567168694385,0.00028765567168694385,0.0013002490746991102,0.0013002490746991102,0.0013002490746991102,MSS,M2_retest,2026-09-02 08:52:00+00:00
NEARUSDT,30104,-1,0.001627092253795262,0.005558583106267023,0.020762942779291565,-0.003760217983651296,-0.009264305177111786,-0.0004237446477228428,-0.0004237446477228428,-0.0004237446477228428,0.00022709225379526207,0.00022709225379526207,0.00022709225379526207,0.0012033476060724195,0.0012033476060724195,0.0012033476060724195,MSS,M1_break_close,2026-09-02 09:57:00+00:00
NEARUSDT,30104,1,0.001627092253795262,0.020762942779291565,0.005558583106267023,0.003760217983651296,0.009264305177111786,-0.003027092253795262,-0.0004237446477228428,-0.0004237446477228428,-0.003027092253795262,-0.0038406383806928934,-0.004654184507590524,-0.003027092253795262,-0.0038406383806928934,-0.004654184507590524,MSS,M1_break_close,2026-09-02 09:57:00+00:00
NEARUSDT,30116,-1,0.0019895345034339797,0.00485119372070201,0.020985500926632497,-0.0011991714815218467,-0.015262182492096384,-0.00338953450343398,-0.00438430175515097,-0.0053790690068679595,-0.00338953450343398,-0.00438430175515097,-0.0053790690068679595,-0.00338953450343398,-0.00438430175515097,-0.0053790690068679595,MSS,M2_retest,2026-09-02 10:09:00+00:00
NEARUSDT,30116,1,0.0019895345034339797,0.020985500926632497,0.00485119372070201,0.0011991714815218467,0.015262182492096384,-0.00020627929793961219,-0.00020627929793961219,-0.00020627929793961219,0.0005895345034339797,0.0005895345034339797,0.0005895345034339797,0.0017832552054943675,0.0017832552054943675,0.0017832552054943675,MSS,M2_retest,2026-09-02 10:09:00+00:00
NEARUSDT,30157,-1,0.001585739282589675,0.001585739282589623,0.024223534558180233,-0.008366141732283514,-0.014927821522309767,-0.000448556430446195,-0.000448556430446195,-0.000448556430446195,-0.002985739282589675,-0.0037786089238845124,-0.00457147856517935,-0.002985739282589675,-0.0037786089238845124,-0.00457147856517935,MSS,M1_break_close,2026-09-02 10:50:00+00:00
NEARUSDT,30157,1,0.001585739282589675,0.024223534558180233,0.001585739282589623,0.008366141732283514,0.014927821522309767,-0.000448556430446195,-0.000448556430446195,-0.000448556430446195,0.00018573928258967505,0.00018573928258967505,0.00018573928258967505,0.0011371828521434802,0.0011371828521434802,0.0011371828521434802,MSS,M1_break_close,2026-09-02 10:50:00+00:00
NEARUSDT,30160,-1,0.0017947659796463428,0.0002180192947075576,0.02092985229192783,-0.004196871423120968,-0.009429334496102957,-0.003194765979646343,-0.0040921489694695145,-0.004989531959292685,-0.003194765979646343,-0.0040921489694695145,-0.004989531959292685,-0.003194765979646343,-0.0040921489694695145,-0.004989531959292685,MSS,M2_retest,2026-09-02 10:53:00+00:00
NEARUSDT,30160,1,0.0017947659796463428,0.02092985229192783,0.0002180192947075576,0.004196871423120968,0.009429334496102957,-0.00032314041221219426,-0.00032314041221219426,-0.00032314041221219426,0.0003947659796463428,0.0003947659796463428,0.0003947659796463428,0.0014716255674341488,0.0014716255674341488,0.0014716255674341488,MSS,M2_retest,2026-09-02 10:53:00+00:00
NEARUSDT,30205,1,0.0014782307425799657,0.00948531393155487,0.014982484505524024,-0.0008623012665048902,-0.002155753166262465,-0.0005130615544520206,-0.0005130615544520206,-0.0005130615544520206,7.823074257996571e-05,7.823074257996571e-05,7.823074257996571e-05,0.0009651691881279454,0.0009651691881279454,0.0009651691881279454,MSS,M1_break_close,2026-09-02 11:38:00+00:00
NEARUSDT,30205,-1,0.0014782307425799657,0.014982484505524024,0.00948531393155487,0.0008623012665048902,0.002155753166262465,-0.0028782307425799657,-0.0036173461138699486,-0.004356461485159931,-0.0028782307425799657,-0.0036173461138699486,-0.004356461485159931,-0.0028782307425799657,-0.0036173461138699486,-0.004356461485159931,MSS,M1_break_close,2026-09-02 11:38:00+00:00
NEARUSDT,30210,1,0.0019618574820387965,0.010738182603064984,0.01375998273257061,0.0003237642995898629,0.001241096481761261,-0.00022288551077672206,-0.00022288551077672206,-0.00022288551077672206,0.0005618574820387965,0.0005618574820387965,0.0005618574820387965,0.0017389719712620746,0.0017389719712620746,0.0017389719712620746,MSS,M2_retest,2026-09-02 11:43:00+00:00
NEARUSDT,30210,-1,0.0019618574820387965,0.01375998273257061,0.010738182603064984,-0.0003237642995898629,-0.001241096481761261,-0.00022288551077672206,-0.00022288551077672206,-0.00022288551077672206,-0.0033618574820387962,-0.004342786223058195,-0.005323714964077593,-0.0033618574820387962,-0.004342786223058195,-0.005323714964077593,MSS,M2_retest,2026-09-02 11:43:00+00:00
NEARUSDT,30264,-1,0.001085881225461412,0.011198874702445325,0.013362908461371966,0.0026509413546852013,-0.003516554858255762,-0.0007484712647231528,-0.0007484712647231528,-0.0007484712647231528,-0.00031411877453858795,-0.00031411877453858795,-0.00031411877453858795,0.00033740996073825945,0.00033740996073825945,0.00033740996073825945,MSS,M1_break_close,2026-09-02 12:37:00+00:00
NEARUSDT,30264,1,0.001085881225461412,0.013362908461371966,0.011198874702445325,-0.0026509413546852013,0.003516554858255762,-0.0024858812254614122,-0.0030288218381921183,-0.0035717624509228243,-0.0024858812254614122,-0.0030288218381921183,-0.0035717624509228243,-0.0024858812254614122,-0.0030288218381921183,-0.0035717624509228243,MSS,M1_break_close,2026-09-02 12:37:00+00:00
NEARUSDT,30268,-1,0.0009503206366375716,0.011519740400216265,0.013034072471606279,0.0035694970254191126,-0.00021633315305568196,-0.0008298076180174571,-0.0008298076180174571,-0.0008298076180174571,-0.0004496793633624284,-0.0004496793633624284,-0.0004496793633624284,0.00012051301862011461,0.00012051301862011461,0.00012051301862011461,MSS,M2_retest,2026-09-02 12:41:00+00:00
NEARUSDT,30268,1,0.0009503206366375716,0.013034072471606279,0.011519740400216265,-0.0035694970254191126,0.00021633315305568196,-0.0023503206366375716,-0.002825480954956357,-0.003300641273275143,-0.0023503206366375716,-0.002825480954956357,-0.003300641273275143,-0.0023503206366375716,-0.002825480954956357,-0.003300641273275143,MSS,M2_retest,2026-09-02 12:41:00+00:00
NEARUSDT,30279,-1,0.0008260552565037345,0.007655554349006407,0.016994244760560256,0.0001628841350853453,-0.00396351395374083,-0.0022260552565037343,-0.0026390828847556017,-0.003052110513007469,-0.0022260552565037343,-0.0026390828847556017,-0.003052110513007469,-0.0022260552565037343,-0.0026390828847556017,-0.003052110513007469,MSS,M1_break_close,2026-09-02 12:52:00+00:00
NEARUSDT,30279,1,0.0008260552565037345,0.016994244760560256,0.007655554349006407,-0.0001628841350853453,0.00396351395374083,-0.0009043668460977593,-0.0009043668460977593,-0.0009043668460977593,-0.0005739447434962655,-0.0005739447434962655,-0.0005739447434962655,-7.83115895940246e-05,-7.83115895940246e-05,-7.83115895940246e-05,MSS,M1_break_close,2026-09-02 12:52:00+00:00
NEARUSDT,30280,-1,0.0009066604672788596,0.008570653647952165,0.01605641442907517,0.00048820179007317654,-0.004665039327366511,-0.0008560037196326842,-0.0008560037196326842,-0.0008560037196326842,-0.0004933395327211404,-0.0004933395327211404,-0.0004933395327211404,5.065674764617549e-05,5.065674764617549e-05,5.065674764617549e-05,MSS,M2_retest,2026-09-02 12:53:00+00:00
NEARUSDT,30280,1,0.0009066604672788596,0.01605641442907517,0.008570653647952165,-0.00048820179007317654,0.004665039327366511,-0.0023066604672788596,-0.002759990700918289,-0.003213320934557719,-0.0023066604672788596,-0.002759990700918289,-0.003213320934557719,-0.0023066604672788596,-0.002759990700918289,-0.003213320934557719,MSS,M2_retest,2026-09-02 12:53:00+00:00
NEARUSDT,30281,-1,0.0011617876765023685,0.005766197029864518,0.018930533645215658,-0.0030462927704945054,-0.006255779796551197,-0.0007029273940985789,-0.0007029273940985789,-0.0007029273940985789,-0.00023821232349763148,-0.00023821232349763148,-0.00023821232349763148,0.00045886028240378976,0.00045886028240378976,0.00045886028240378976,MSS,M1_break_close,2026-09-02 12:54:00+00:00
NEARUSDT,30281,1,0.0011617876765023685,0.018930533645215658,0.005766197029864518,0.0030462927704945054,0.006255779796551197,-0.0025617876765023683,-0.0031426815147535528,-0.0007029273940985789,-0.0025617876765023683,-0.0031426815147535528,-0.00023821232349763148,-0.0025617876765023683,-0.0031426815147535528,0.00045886028240378976,MSS,M1_break_close,2026-09-02 12:54:00+00:00
NEARUSDT,30289,-1,0.001357736381904112,0.007386085917558158,0.017270406777820047,-0.0031499484060175027,-0.0017379025688372845,-0.002757736381904112,-0.003436604572856168,-0.0005853581708575328,-0.002757736381904112,-0.003436604572856168,-4.2263618095887906e-05,-0.002757736381904112,-0.003436604572856168,-0.004115472763808224,MSS,M2_retest,2026-09-02 13:02:00+00:00
NEARUSDT,30289,1,0.001357736381904112,0.017270406777820047,0.007386085917558158,0.0031499484060175027,0.0017379025688372845,-0.0005853581708575328,-0.0005853581708575328,-0.0005853581708575328,-4.2263618095887906e-05,-4.2263618095887906e-05,-4.2263618095887906e-05,-0.002757736381904112,0.0007723782110465795,0.0007723782110465795,MSS,M2_retest,2026-09-02 13:02:00+00:00
NEARUSDT,30314,1,0.0011062802679828634,0.014350698581176198,0.010235026535253934,0.0029242932957868903,-0.0024910646593739507,-0.000736231839210282,-0.000736231839210282,-0.000736231839210282,-0.0002937197320171366,-0.0002937197320171366,-0.0002937197320171366,-0.0025062802679828634,-0.003059420401974295,-0.0036125605359657266,MSS,M1_break_close,2026-09-02 13:27:00+00:00
NEARUSDT,30314,-1,0.0011062802679828634,0.010235026535253934,0.014350698581176198,-0.0029242932957868903,0.0024910646593739507,-0.0025062802679828634,-0.000736231839210282,-0.000736231839210282,-0.0025062802679828634,-0.0002937197320171366,-0.0002937197320171366,-0.0025062802679828634,0.00037004842877258145,0.00037004842877258145,MSS,M1_break_close,2026-09-02 13:27:00+00:00
NEARUSDT,30317,1,0.0012028528110399504,0.014240849036170669,0.010342213558587771,0.005523066926575691,-0.0003248862897985347,-0.0006782883133760298,-0.0006782883133760298,-0.0006782883133760298,-0.0026028528110399506,-0.0032042792165599254,-0.003805705622079901,-0.0026028528110399506,-0.0032042792165599254,-0.003805705622079901,MSS,M2_retest,2026-09-02 13:30:00+00:00
NEARUSDT,30317,-1,0.0012028528110399504,0.010342213558587771,0.014240849036170669,-0.005523066926575691,0.0003248862897985347,-0.0006782883133760298,-0.0006782883133760298,-0.0006782883133760298,-0.0001971471889600496,-0.0001971471889600496,-0.0001971471889600496,0.0005245644976639206,0.0005245644976639206,0.0005245644976639206,MSS,M2_retest,2026-09-02 13:30:00+00:00
NEARUSDT,30328,1,0.0014965325187259394,0.011447702359738585,0.013067660240833737,0.005129866623467704,-0.00410389329877426,-0.0005020804887644364,-0.0005020804887644364,-0.0005020804887644364,9.653251872593946e-05,9.653251872593946e-05,9.653251872593946e-05,0.0009944520299615034,0.0009944520299615034,0.0009944520299615034,MSS,M1_break_close,2026-09-02 13:41:00+00:00
NEARUSDT,30328,-1,0.0014965325187259394,0.013067660240833737,0.011447702359738585,-0.005129866623467704,0.00410389329877426,-0.002896532518725939,-0.0036447987780889096,-0.004393065037451879,-0.002896532518725939,-0.0036447987780889096,-0.004393065037451879,-0.002896532518725939,-0.0036447987780889096,-0.004393065037451879,MSS,M1_break_close,2026-09-02 13:41:00+00:00
NEARUSDT,30329,1,0.00182874931949056,0.005367398421984869,0.019000590413826353,-0.001985937416134419,-0.009285599270033746,-0.0003027504083056641,-0.0003027504083056641,-0.0003027504083056641,0.00042874931949056006,0.00042874931949056006,0.00042874931949056006,0.0015259989111848962,0.0015259989111848962,0.0015259989111848962,MSS,M1_break_close,2026-09-02 13:42:00+00:00
NEARUSDT,30329,-1,0.00182874931949056,0.019000590413826353,0.005367398421984869,0.001985937416134419,0.009285599270033746,-0.0003027504083056641,-0.0003027504083056641,-0.0003027504083056641,-0.0032287493194905603,-0.00414312397923584,-0.00505749863898112,-0.0032287493194905603,-0.00414312397923584,-0.00505749863898112,MSS,M1_break_close,2026-09-02 13:42:00+00:00
NEARUSDT,30344,1,0.0026997840172786375,0.008855291576673849,0.013120950323974074,0.0038336933045355743,0.0015118790496759793,0.00021987041036718256,0.00021987041036718256,0.00021987041036718256,0.0012997840172786375,0.0012997840172786375,0.0012997840172786375,0.0029196544276458196,0.0029196544276458196,0.0029196544276458196,MSS,M2_retest,2026-09-02 13:57:00+00:00
NEARUSDT,30344,-1,0.0026997840172786375,0.013120950323974074,0.008855291576673849,-0.0038336933045355743,-0.0015118790496759793,-0.004099784017278637,-0.005449676025917957,-0.006799568034557275,-0.004099784017278637,-0.005449676025917957,-0.006799568034557275,-0.004099784017278637,-0.005449676025917957,-0.006799568034557275,MSS,M2_retest,2026-09-02 13:57:00+00:00
NEARUSDT,30331,1,0.002016698877829289,0.0016041922891823386,0.022672584353777867,-0.003529223036201359,-0.010801561413828134,-0.0034166988778292886,-0.01214808833752206,-0.0001899806733024268,-0.0034166988778292886,-0.004425048316743933,-0.005433397755658578,-0.0034166988778292886,-0.004425048316743933,-0.005433397755658578,MSS,M1_break_close,2026-09-02 13:44:00+00:00
NEARUSDT,30331,-1,0.002016698877829289,0.022672584353777867,0.0016041922891823386,0.003529223036201359,0.010801561413828134,-0.0001899806733024268,-0.0001899806733024268,-0.0001899806733024268,0.0006166988778292888,0.0006166988778292888,0.0006166988778292888,0.0018267182045268624,0.0018267182045268624,0.0018267182045268624,MSS,M1_break_close,2026-09-02 13:44:00+00:00
NEARUSDT,30333,1,0.002538168231168562,0.0013935041269161528,0.020420195090577662,-0.002143852502947799,-0.0050916496945009335,-0.003938168231168562,-0.005207252346752843,-0.006476336462337124,-0.003938168231168562,-0.005207252346752843,-0.006476336462337124,-0.003938168231168562,-0.005207252346752843,-0.006476336462337124,MSS,M2_retest,2026-09-02 13:46:00+00:00
NEARUSDT,30333,-1,0.002538168231168562,0.020420195090577662,0.0013935041269161528,0.002143852502947799,0.0050916496945009335,0.00012290093870113723,0.00012290093870113723,0.00012290093870113723,0.001138168231168562,0.001138168231168562,0.001138168231168562,0.0026610691698696993,0.0026610691698696993,0.0026610691698696993,MSS,M2_retest,2026-09-02 13:46:00+00:00
NEARUSDT,30377,-1,0.0016934409951275269,0.015194784201735008,0.004741634786356979,0.008782800797456868,0.004095048224581093,-0.0003839354029234838,-0.0003839354029234838,-0.0003839354029234838,0.0002934409951275269,0.0002934409951275269,0.0002934409951275269,-0.0030934409951275266,-0.003940161492691291,-0.004786881990255054,MSS,M1_break_close,2026-09-02 14:30:00+00:00
NEARUSDT,30377,1,0.0016934409951275269,0.004741634786356979,0.015194784201735008,-0.008782800797456868,-0.004095048224581093,-0.0030934409951275266,-0.0003839354029234838,-0.0003839354029234838,-0.0030934409951275266,0.0002934409951275269,0.0002934409951275269,-0.0030934409951275266,0.0013095055922040433,0.0013095055922040433,MSS,M1_break_close,2026-09-02 14:30:00+00:00
