pair,ts,net_frac,gross_frac,exit_type,mfe,mae,tp_frac,lev,hold_min,regime,atr_frac,armed,post_arm_dd
XRPUSDT,2026-08-22 04:31:00+00:00,0.0059216862825948674,0.007321686282594867,TP,0.009223818786471832,0.004706029993097723,0.007321686282594867,10,5.0,TREND,0.0045760539266217915,False,0.0
NEARUSDT,2026-08-22 04:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0030432136335970554,0.0071632567067746004,0.006,10,17.0,TREND,0.0035615632085504137,False,0.0
SOLUSDT,2026-08-22 05:09:00+00:00,-0.0414,-0.04,MAE_KILL,0.0019772713655155216,0.04830334138888337,0.011883029990042319,10,20.0,TREND,0.007426893743776449,False,0.0
ETHUSDT,2026-08-22 05:10:00+00:00,-0.0414,-0.04,MAE_KILL,0.00046920774863084175,0.061111352067471376,0.006,10,346.0,TREND,0.0022060650030163334,False,0.0
BTCUSDT,2026-08-22 05:10:00+00:00,0.004600000000000001,0.006,TP,0.01602206325330208,0.012398376855678265,0.006,10,302.0,TREND,0.0015930126914354026,False,0.0
SOLUSDT,2026-08-22 05:16:00+00:00,0.026461054641450273,0.02786105464145027,TP,0.02938947188624257,0.009031417804490127,0.02786105464145027,10,3.0,CHOP,0.01741315915090642,False,0.0
BTCUSDT,2026-08-22 05:16:00+00:00,0.004600000000000001,0.006,TP,0.009514019198508281,0.0,0.006,10,1.0,CHOP,0.0036610404889603747,False,0.0
BTCUSDT,2026-08-22 05:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004696444120880018,0.006021414954651218,0.006,10,6.0,CHOP,0.003087921742369092,False,0.0
BTCUSDT,2026-08-22 05:26:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00622349414362216,0.000479128762617597,0.007205948596328521,10,9.0,CHOP,0.004503717872705325,False,0.0
BTCUSDT,2026-08-22 05:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004375701711561024,0.0009271981134886066,0.006,10,7.0,CHOP,0.0031760975282178975,False,0.0
BTCUSDT,2026-08-22 05:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00375371974210651,0.0038106727312972044,0.006,10,14.0,CHOP,0.002294022025644032,False,0.0
BTCUSDT,2026-08-22 07:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003877176629377262,0.005122165323639034,0.006,10,81.0,CHOP,0.0016973844525457176,False,0.0
BTCUSDT,2026-08-22 08:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004582797380889282,0.0017051367405903236,0.006,10,90.0,CHOP,0.0011570109043430058,False,0.0
BTCUSDT,2026-08-22 09:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004363664648612285,0.0029700403178760625,0.006,10,73.0,TREND,0.0010670254593404206,False,0.0
SOLUSDT,2026-08-22 10:02:00+00:00,0.004600000000000001,0.006,TP,0.006272630457933958,0.0011395101171458926,0.006,10,3.0,CHOP,0.002211319032405324,False,0.0
BTCUSDT,2026-08-22 10:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003281979798400213,0.0,0.006,10,13.0,TREND,0.0010898446613772385,False,0.0
BTCUSDT,2026-08-22 10:28:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003920174773916266,0.0016326466843210477,0.006,10,11.0,CHOP,0.0010664839471288842,False,0.0
BTCUSDT,2026-08-22 10:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.006741879365409121,0.008101160647054241,0.007880085017674987,10,308.0,CHOP,0.004925053136046867,False,0.0
NEARUSDT,2026-08-22 11:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005523394763396869,0.014764459079080167,0.0073321548067949915,10,37.0,CHOP,0.004582596754246869,False,0.0
NEARUSDT,2026-08-22 11:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005945745076179794,0.014333492594362231,0.007183430785915262,10,34.0,CHOP,0.004489644241197038,False,0.0
NEARUSDT,2026-08-22 11:12:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003978990927900717,0.001538543158788213,0.006,10,5.0,CHOP,0.002777714619191618,False,0.0
NEARUSDT,2026-08-22 11:24:00+00:00,0.004600000000000001,0.006,TP,0.006373824826047703,0.002708875551070209,0.006,10,19.0,CHOP,0.0028758090584191515,False,0.0
ETHUSDT,2026-08-22 11:44:00+00:00,0.004600000000000001,0.006,TP,0.006314697645472378,0.0,0.006,10,20.0,CHOP,0.0009349948879043021,False,0.0
XRPUSDT,2026-08-22 12:02:00+00:00,0.004600000000000001,0.006,TP,0.012159075641542392,0.007591025124277755,0.006,10,18.0,CHOP,0.003253296481833356,False,0.0
SOLUSDT,2026-08-22 12:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.02549408801809873,0.01955009177444837,0.036121935007835886,10,411.0,CHOP,0.02257620937989743,False,0.0
BTCUSDT,2026-08-22 16:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004681704948953277,0.004348777950646638,0.006,10,292.0,CHOP,0.0006549353235175375,False,0.0
BTCUSDT,2026-08-22 16:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004299209437541681,0.004727835438694255,0.006,10,282.0,CHOP,0.0007428345738575326,False,0.0
NEARUSDT,2026-08-22 18:41:00+00:00,-0.0264,-0.025,MAE_KILL,0.0022698479729730747,0.02713260135135129,0.006,10,107.0,CHOP,0.00200968267374517,False,0.0
BTCUSDT,2026-08-22 21:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003250329757668452,0.002755855059369438,0.006,10,148.0,CHOP,0.00041782557247834054,False,0.0
ETHUSDT,2026-08-22 21:20:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004557388418288982,0.00890011723716581,0.006,10,264.0,CHOP,0.000719168630448163,False,0.0
ETHUSDT,2026-08-22 21:56:00+00:00,0.004600000000000001,0.006,TP,0.007492757276818785,0.0009009493030040609,0.006,10,36.0,CHOP,0.0012483992799490625,False,0.0
BTCUSDT,2026-08-22 22:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004923407184441138,0.0008737168094559587,0.006,10,56.0,CHOP,0.0006011201279130675,False,0.0
BTCUSDT,2026-08-23 01:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004555181941234259,0.0023372885117273977,0.006,10,231.0,CHOP,0.0009759250198883818,False,0.0
BTCUSDT,2026-08-23 04:08:00+00:00,0.004600000000000001,0.006,TP,0.006246105091592773,0.0006192985342834645,0.006,10,131.0,CHOP,0.0005459118430572341,False,0.0
BTCUSDT,2026-08-23 05:08:00+00:00,0.004600000000000001,0.006,TP,0.007976493073387637,0.008347039206381194,0.006,10,1076.0,CHOP,0.0009163355123427261,False,0.0
BTCUSDT,2026-08-23 05:08:00+00:00,0.004600000000000001,0.006,TP,0.007620382931070512,0.0067658699449445435,0.006,10,431.0,CHOP,0.0006000542919536086,False,0.0
BTCUSDT,2026-08-23 05:08:00+00:00,0.004600000000000001,0.006,TP,0.006860860295390634,0.0028206192866839577,0.006,10,59.0,CHOP,0.0006514628301731908,False,0.0
BTCUSDT,2026-08-23 05:14:00+00:00,-0.0414,-0.04,MAE_KILL,0.0013206040723041659,0.04410590563546016,0.006,10,2655.0,TREND,0.003525394825300592,False,0.0
BTCUSDT,2026-08-23 05:14:00+00:00,0.004600000000000001,0.006,TP,0.01074944588466569,0.02878919599105061,0.006,10,2377.0,CHOP,0.002528063801863357,False,0.0
BTCUSDT,2026-08-23 05:14:00+00:00,0.004600000000000001,0.006,TP,0.007645772499312472,0.0006678102371381058,0.006,10,4.0,CHOP,0.001702916104702167,False,0.0
BTCUSDT,2026-08-23 05:14:00+00:00,0.004600000000000001,0.006,TP,0.007997790463125735,0.0003128431948750548,0.006,10,2.0,TREND,0.0017715938005062738,False,0.0
XRPUSDT,2026-08-23 05:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005272528074500165,0.00458778416872085,0.0061431310404194035,10,7.0,CHOP,0.003839456900262127,False,0.0
BTCUSDT,2026-08-23 05:17:00+00:00,-0.0414,-0.04,MAE_KILL,0.0015465280001628068,0.040075026304954374,0.006,10,1549.0,CHOP,0.0008655764179805071,False,0.0
BTCUSDT,2026-08-23 05:17:00+00:00,0.004600000000000001,0.006,TP,0.006322070418866649,0.0003998979207940175,0.006,10,2.0,TREND,0.0020895981815168317,False,0.0
BTCUSDT,2026-08-23 06:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003546942157659751,0.002563358419752529,0.006,10,53.0,TREND,0.0026387733849706947,False,0.0
BTCUSDT,2026-08-23 06:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0040949181016379675,0.0020120222595548473,0.006,10,51.0,TREND,0.002352046709065827,False,0.0
XRPUSDT,2026-08-23 06:23:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004670650456762083,0.0017171509032213386,0.006,10,5.0,TREND,0.0034735509699449626,False,0.0
ETHUSDT,2026-08-23 06:33:00+00:00,0.004600000000000001,0.006,TP,0.006145476526294718,0.005310128282624604,0.006,10,65.0,TREND,0.0023717173752434524,False,0.0
XRPUSDT,2026-08-23 06:38:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0052953717075854756,0.0036448662402859917,0.006,10,15.0,TREND,0.003531885211274528,False,0.0
XRPUSDT,2026-08-23 07:17:00+00:00,0.004600000000000001,0.006,TP,0.008831382214006922,0.015745875265283857,0.006,10,57.0,TREND,0.003603947226867749,False,0.0
ETHUSDT,2026-08-23 07:22:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0032063088102333385,0.0015487392425408608,0.006,10,44.0,TREND,0.0009761840978564176,False,0.0
NEARUSDT,2026-08-23 07:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003721080731273206,0.00037750094375243754,0.006,10,7.0,CHOP,0.0014021463625087458,False,0.0
SOLUSDT,2026-08-23 08:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0037545718385534,0.004164553820924139,0.006,10,41.0,CHOP,0.0009448081022304156,False,0.0
SOLUSDT,2026-08-23 08:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004692718232874774,0.01459360201024461,0.006,10,202.0,CHOP,0.0033511745602206274,False,0.0
BTCUSDT,2026-08-23 08:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004316567496967267,0.005682934689482285,0.006,10,143.0,TREND,0.0007424159228471423,False,0.0
BTCUSDT,2026-08-23 08:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004365250405803177,0.005634736493205246,0.006,10,100.0,CHOP,0.0004965275821726728,False,0.0
XRPUSDT,2026-08-23 09:35:00+00:00,0.004600000000000001,0.006,TP,0.006301239921403947,0.006911037333152644,0.006,10,38.0,CHOP,0.002119771955126646,False,0.0
ETHUSDT,2026-08-23 09:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0034442454988560405,0.0015915647070526816,0.006,10,38.0,CHOP,0.0007957823535263003,False,0.0
BTCUSDT,2026-08-23 10:06:00+00:00,0.004600000000000001,0.006,TP,0.006643672702035855,0.0004959139576162591,0.006,10,115.0,TREND,0.000803002022451815,False,0.0
BTCUSDT,2026-08-23 11:20:00+00:00,0.004600000000000001,0.006,TP,0.009151374078425747,0.0009763034042538027,0.006,10,153.0,CHOP,0.0009452162906930782,False,0.0
BTCUSDT,2026-08-23 11:20:00+00:00,0.004600000000000001,0.006,TP,0.0067185585021774085,0.001496779577042464,0.006,10,73.0,CHOP,0.0005258099484806613,False,0.0
ETHUSDT,2026-08-23 13:18:00+00:00,-0.0414,-0.04,MAE_KILL,0.00045712931257079446,0.04970434738441605,0.006,10,481.0,TREND,0.002705588768647211,False,0.0
BTCUSDT,2026-08-23 13:19:00+00:00,0.004600000000000001,0.006,TP,0.007313632554084627,0.0029340024326960567,0.006,10,117.0,TREND,0.0007323440320021716,False,0.0
BTCUSDT,2026-08-23 13:19:00+00:00,0.004600000000000001,0.006,TP,0.006694215090011253,0.003547118419383319,0.006,10,114.0,TREND,0.0009030541836208994,False,0.0
SOLUSDT,2026-08-23 14:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003158844765342981,0.0046700528922843714,0.006,10,44.0,TREND,0.0019804622377873962,False,0.0
XRPUSDT,2026-08-23 14:11:00+00:00,0.004600000000000001,0.006,TP,0.007351493272070808,0.0023629799803085313,0.006,10,5.0,TREND,0.002564583431009443,False,0.0
NEARUSDT,2026-08-23 14:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003991511721907851,0.0005052546483427091,0.006,10,3.0,TREND,0.003013483081187225,False,0.0
ETHUSDT,2026-08-23 14:42:00+00:00,0.004600000000000001,0.006,TP,0.00891304077083057,0.03203214838739133,0.006,10,305.0,CHOP,0.0006992131924152977,False,0.0
NEARUSDT,2026-08-23 17:14:00+00:00,-0.0264,-0.025,MAE_KILL,0.00314936238318963,0.025298156848572426,0.009788837833651708,10,151.0,CHOP,0.006118023646032317,False,0.0
XRPUSDT,2026-08-23 17:22:00+00:00,0.004600000000000001,0.006,TP,0.009193729744030705,0.0017858323963224584,0.006,10,7.0,CHOP,0.0026740241701548656,False,0.0
BTCUSDT,2026-08-23 21:16:00+00:00,0.004600000000000001,0.006,TP,0.007824796975618968,0.003292881504120057,0.006,10,233.0,CHOP,0.0006571166574684526,False,0.0
BTCUSDT,2026-08-23 21:22:00+00:00,0.004600000000000001,0.006,TP,0.006163403726163098,0.010068096710486429,0.006,10,482.0,TREND,0.000906101062056611,False,0.0
ETHUSDT,2026-08-23 21:25:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0041816736428826155,0.03170122327135852,0.006,10,429.0,TREND,0.001831256692300166,False,0.0
ETHUSDT,2026-08-23 21:29:00+00:00,0.0047317683051642705,0.00613176830516427,TP,0.00640929367878843,0.03095051570662564,0.00613176830516427,10,485.0,CHOP,0.0038323551907276684,False,0.0
BTCUSDT,2026-08-23 22:10:00+00:00,-0.01262776486572086,-0.011227764865720859,MAX_AGE,0.0026129423333550706,0.039052929255921985,0.006,10,2880.0,CHOP,0.0018997351983395618,False,0.0
ETHUSDT,2026-08-23 23:03:00+00:00,0.004600000000000001,0.006,TP,0.006928875458946594,0.0017423725509308752,0.006,10,53.0,CHOP,0.0021499705252995215,False,0.0
ETHUSDT,2026-08-23 23:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0030923076294623645,0.0007107814102065684,0.006,10,3.0,CHOP,0.0011831767727372914,False,0.0
BTCUSDT,2026-08-24 00:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0034181959162574308,0.005449728612044419,0.006,10,102.0,CHOP,0.0006999778458811962,False,0.0
NEARUSDT,2026-08-24 00:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0057217669592203035,0.009503951898365932,0.00893870228108696,10,3.0,CHOP,0.00558668892567935,False,0.0
XRPUSDT,2026-08-24 01:15:00+00:00,0.004600000000000001,0.006,TP,0.006292255171028901,0.008501238369368723,0.006,10,23.0,CHOP,0.003141346236600242,False,0.0
BTCUSDT,2026-08-24 01:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0030775193798449237,0.0004909560723514212,0.006,10,17.0,CHOP,0.0009827427094868633,False,0.0
ETHUSDT,2026-08-24 01:51:00+00:00,0.004600000000000001,0.006,TP,0.006186712869506891,0.0005475690386486264,0.006,10,18.0,CHOP,0.0015265384179808184,False,0.0
BTCUSDT,2026-08-24 02:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004005532560831595,0.0005755522514592217,0.006,10,13.0,CHOP,0.000800458367738973,False,0.0
NEARUSDT,2026-08-24 02:37:00+00:00,-0.0264,-0.025,MAE_KILL,0.003387944983818734,0.025637135922330193,0.011644706426259787,10,32.0,CHOP,0.0072779415164123664,False,0.0
BTCUSDT,2026-08-24 03:33:00+00:00,-0.021503773716845965,-0.020103773716845966,MAX_AGE,0.0018143236209171253,0.039580734858280495,0.006,10,2880.0,CHOP,0.0009339525536845839,False,0.0
XRPUSDT,2026-08-24 03:38:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0038084874863981415,0.001904243743199222,0.006,10,5.0,CHOP,0.0025697575003886296,False,0.0
BTCUSDT,2026-08-24 05:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005470990514008458,0.002180091096663682,0.006,10,86.0,CHOP,0.0008349600594705015,False,0.0
SOLUSDT,2026-08-24 05:15:00+00:00,0.004600000000000001,0.006,TP,0.0065080074012634145,0.0022863097896595355,0.006,10,11.0,CHOP,0.0016277614216745106,False,0.0
BTCUSDT,2026-08-24 06:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004279101129423359,0.0037733891777642346,0.006,10,78.0,CHOP,0.000816085715397161,False,0.0
XRPUSDT,2026-08-24 06:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005817099567099527,0.004058441558441562,0.006,10,16.0,CHOP,0.002009894867037739,False,0.0
BTCUSDT,2026-08-24 07:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004144769971722598,0.01042777641483861,0.006,10,284.0,CHOP,0.0006664465468550898,False,0.0
BTCUSDT,2026-08-24 07:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004019019658725493,0.0008611262808768911,0.006,10,31.0,CHOP,0.0006570491273557632,False,0.0
BTCUSDT,2026-08-24 10:41:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004747212542431835,0.010483803438347466,0.006,10,197.0,CHOP,0.0007378009336154289,False,0.0
BTCUSDT,2026-08-24 10:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005432400517715171,0.009809002263715182,0.006,10,202.0,CHOP,0.0007907901492667211,False,0.0
ETHUSDT,2026-08-24 11:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005377150758924312,0.0013341497735191216,0.006,10,25.0,CHOP,0.0012240809689298474,False,0.0
BTCUSDT,2026-08-24 11:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003822531571279274,0.001314075668106519,0.006,10,23.0,CHOP,0.0007748946275688632,False,0.0
BTCUSDT,2026-08-24 11:36:00+00:00,0.004600000000000001,0.006,TP,0.006017103674978888,0.015904363234803227,0.006,10,859.0,CHOP,0.000917002050826727,False,0.0
BTCUSDT,2026-08-24 11:36:00+00:00,0.004600000000000001,0.006,TP,0.006076529341212939,0.015846232474760316,0.006,10,851.0,CHOP,0.0010295098014396075,False,0.0
BTCUSDT,2026-08-24 11:37:00+00:00,0.004600000000000001,0.006,TP,0.006707928450474947,0.01609260921085234,0.006,10,855.0,CHOP,0.0010416317056588186,False,0.0
BTCUSDT,2026-08-24 11:40:00+00:00,0.004600000000000001,0.006,TP,0.007035696605782856,0.017113440668532362,0.006,10,850.0,TREND,0.0010838805562161196,False,0.0
NEARUSDT,2026-08-24 11:44:00+00:00,0.004600000000000001,0.006,TP,0.006351126568879452,0.0003024345985180372,0.006,10,3.0,CHOP,0.00234386813851506,False,0.0
SOLUSDT,2026-08-24 12:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0054029478314196735,0.018545539131721866,0.006,10,70.0,CHOP,0.0014508055331502907,False,0.0
SOLUSDT,2026-08-24 12:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005466040767994694,0.018480927006681788,0.006,10,68.0,CHOP,0.0014831865250540916,False,0.0
BTCUSDT,2026-08-24 12:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0033202597044917114,0.006408458246841747,0.006,10,51.0,CHOP,0.001617961752531725,False,0.0
BTCUSDT,2026-08-24 12:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0038130301279131174,0.005920465983153344,0.006,10,49.0,CHOP,0.0017240917423468234,False,0.0
BTCUSDT,2026-08-24 12:41:00+00:00,0.004600000000000001,0.006,TP,0.0061464071630561315,0.0042437044050955865,0.006,10,54.0,CHOP,0.0018336081600628655,False,0.0
BTCUSDT,2026-08-24 12:42:00+00:00,0.004600000000000001,0.006,TP,0.006341434149541981,0.005321545686280193,0.006,10,64.0,CHOP,0.00111808441131575,False,0.0
BTCUSDT,2026-08-24 12:50:00+00:00,0.004600000000000001,0.006,TP,0.006709280236672106,0.00040005962672154616,0.006,10,14.0,CHOP,0.0013230361358681016,False,0.0
BTCUSDT,2026-08-24 12:51:00+00:00,-0.0414,-0.04,MAE_KILL,0.0022117551763223466,0.042102245681028654,0.006,10,1892.0,TREND,0.0025560856704789324,False,0.0
BTCUSDT,2026-08-24 12:51:00+00:00,0.004600000000000001,0.006,TP,0.007116533231668573,0.00041682551785491055,0.006,10,8.0,TREND,0.0016997984859212513,False,0.0
ETHUSDT,2026-08-24 12:51:00+00:00,0.004600000000000001,0.006,TP,0.007849054791285639,0.0003242087904610351,0.006,10,6.0,CHOP,0.0017865791283872335,False,0.0
SOLUSDT,2026-08-24 12:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004000374060951207,0.0024521773464532184,0.006,10,3.0,CHOP,0.0015481967144979568,False,0.0
NEARUSDT,2026-08-24 13:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0034278901087982047,0.004471161011476149,0.006,10,23.0,CHOP,0.0031511039509450074,False,0.0
BTCUSDT,2026-08-24 13:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004179511275814814,0.0011778622686387204,0.006,10,9.0,TREND,0.0018198062516080315,False,0.0
BTCUSDT,2026-08-24 13:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004236285831021581,0.0019619227602015025,0.006,10,17.0,TREND,0.0018542221094617801,False,0.0
BTCUSDT,2026-08-24 13:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004728132387706929,0.002631099366713672,0.006,10,16.0,TREND,0.0018128243901627341,False,0.0
BTCUSDT,2026-08-24 13:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005197551263302503,0.0021651187966497637,0.006,10,14.0,TREND,0.0017592268518141268,False,0.0
BTCUSDT,2026-08-24 13:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005621549865604715,0.0017442258145420183,0.006,10,12.0,TREND,0.0017393400279466678,False,0.0
BTCUSDT,2026-08-24 13:33:00+00:00,0.004600000000000001,0.006,TP,0.006188615428627052,0.0003303801650382573,0.006,10,12.0,TREND,0.001781919072953595,False,0.0
BTCUSDT,2026-08-24 13:40:00+00:00,0.004600000000000001,0.006,TP,0.006122842297188091,0.0020844797549340825,0.006,10,23.0,TREND,0.0017725685507286775,False,0.0
BTCUSDT,2026-08-24 13:40:00+00:00,0.004600000000000001,0.006,TP,0.007517150041656396,0.0006634641438148268,0.006,10,21.0,TREND,0.0017871748835772156,False,0.0
BTCUSDT,2026-08-24 13:40:00+00:00,0.004600000000000001,0.006,TP,0.007046945858985115,0.0010640723569202706,0.006,10,16.0,TREND,0.0016612558225387768,False,0.0
BTCUSDT,2026-08-24 13:42:00+00:00,0.004600000000000001,0.006,TP,0.007608155841450605,0.0017743896010861892,0.006,10,9.0,TREND,0.0014874280350653522,False,0.0
BTCUSDT,2026-08-24 13:45:00+00:00,0.004600000000000001,0.006,TP,0.007091178110937581,0.00014261302719066458,0.006,10,4.0,TREND,0.0020941740759348884,False,0.0
SOLUSDT,2026-08-24 13:46:00+00:00,0.004600000000000001,0.006,TP,0.007570891554086009,0.01744779875538345,0.006,10,87.0,CHOP,0.0025151064332271213,False,0.0
SOLUSDT,2026-08-24 13:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004835916712421321,0.020251721079528724,0.006,10,90.0,CHOP,0.0024436010836315215,False,0.0
BTCUSDT,2026-08-24 13:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005929078558054155,0.0006032604180645449,0.006,10,5.0,CHOP,0.002557922768424849,False,0.0
BTCUSDT,2026-08-24 13:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003014496161277387,0.001693178216910825,0.006,10,6.0,CHOP,0.002649481622763894,False,0.0
BTCUSDT,2026-08-24 13:55:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003586202316472174,0.0012758604395140514,0.006,10,5.0,CHOP,0.002593410298508996,False,0.0
