pair,ts,net_frac,exit_type,hold_min,slots_at_entry,pair_open_at_entry,regime
ETHUSDT,2026-09-04 08:46:00+00:00,0.004600000000000001,TP,248.0,8,1,CHOP
BTCUSDT,2026-09-04 09:24:00+00:00,0.0005000000000000001,BE_STOP,136.0,8,5,CHOP
SOLUSDT,2026-09-04 10:32:00+00:00,0.0005000000000000001,BE_STOP,67.0,8,1,CHOP
BTCUSDT,2026-09-04 12:02:00+00:00,0.0005000000000000001,BE_STOP,195.0,8,5,CHOP
ETHUSDT,2026-09-04 12:30:00+00:00,0.004600000000000001,TP,1241.0,8,1,TREND
SOLUSDT,2026-09-04 12:30:00+00:00,0.004600000000000001,TP,264.0,8,0,CHOP
NEARUSDT,2026-09-04 12:30:00+00:00,0.004600000000000001,TP,118.0,8,0,CHOP
BTCUSDT,2026-09-04 12:30:00+00:00,0.004600000000000001,TP,28.0,8,4,CHOP
ETHUSDT,2026-09-04 12:39:00+00:00,0.0005000000000000001,BE_STOP,6.0,5,0,CHOP
SOLUSDT,2026-09-04 12:40:00+00:00,0.0005000000000000001,BE_STOP,5.0,6,0,CHOP
BTCUSDT,2026-09-04 12:45:00+00:00,0.004600000000000001,TP,6.0,7,4,CHOP
BTCUSDT,2026-09-04 12:45:00+00:00,0.004600000000000001,TP,4.0,7,5,CHOP
ETHUSDT,2026-09-04 12:49:00+00:00,0.0005000000000000001,BE_STOP,12.0,7,1,CHOP
ETHUSDT,2026-09-04 12:58:00+00:00,0.0005000000000000001,BE_STOP,7.0,7,0,CHOP
BTCUSDT,2026-09-04 13:17:00+00:00,0.0005000000000000001,BE_STOP,28.0,6,5,CHOP
BTCUSDT,2026-09-04 13:21:00+00:00,0.0005000000000000001,BE_STOP,23.0,8,7,CHOP
BTCUSDT,2026-09-04 13:35:00+00:00,0.004600000000000001,TP,42.0,8,6,CHOP
BTCUSDT,2026-09-04 13:38:00+00:00,0.0005000000000000001,BE_STOP,51.0,6,4,CHOP
SOLUSDT,2026-09-04 13:38:00+00:00,0.0005000000000000001,BE_STOP,21.0,8,0,TREND
SOLUSDT,2026-09-04 13:47:00+00:00,0.004600000000000001,TP,7.0,7,1,TREND
ETHUSDT,2026-09-04 13:53:00+00:00,0.0005000000000000001,BE_STOP,31.0,8,0,TREND
SOLUSDT,2026-09-04 13:54:00+00:00,0.0005000000000000001,BE_STOP,16.0,6,0,TREND
SOLUSDT,2026-09-04 13:54:00+00:00,0.0005000000000000001,BE_STOP,12.0,8,2,TREND
SOLUSDT,2026-09-04 14:19:00+00:00,0.004600000000000001,TP,19.0,8,0,TREND
NEARUSDT,2026-09-04 14:20:00+00:00,-0.0264,MAE_KILL,22.0,7,0,CHOP
BTCUSDT,2026-09-04 14:23:00+00:00,0.0005000000000000001,BE_STOP,28.0,6,5,TREND
SOLUSDT,2026-09-04 14:43:00+00:00,0.004600000000000001,TP,18.0,8,0,TREND
ETHUSDT,2026-09-04 14:45:00+00:00,0.0005000000000000001,BE_STOP,25.0,7,0,TREND
BTCUSDT,2026-09-04 14:47:00+00:00,0.004600000000000001,TP,25.0,8,6,TREND
BTCUSDT,2026-09-04 14:56:00+00:00,0.0005000000000000001,BE_STOP,12.0,8,6,TREND
BTCUSDT,2026-09-05 16:55:00+00:00,0.004600000000000001,TP,1627.0,8,4,TREND
ETHUSDT,2026-09-05 17:01:00+00:00,0.0005000000000000001,BE_STOP,6.0,8,0,TREND
ETHUSDT,2026-09-05 17:28:00+00:00,0.0005000000000000001,BE_STOP,27.0,8,0,TREND
BTCUSDT,2026-09-05 21:35:00+00:00,-0.026779390191178844,MAX_AGE,2880.0,7,0,TREND
BTCUSDT,2026-09-05 21:37:00+00:00,-0.025362935239409332,MAX_AGE,2880.0,7,1,TREND
BTCUSDT,2026-09-05 21:50:00+00:00,0.0005000000000000001,BE_STOP,261.0,8,6,CHOP
BTCUSDT,2026-09-06 00:32:00+00:00,-0.01817047451323531,MAX_AGE,2880.0,8,4,CHOP
BTCUSDT,2026-09-06 00:36:00+00:00,-0.018995123907763596,MAX_AGE,2880.0,8,5,CHOP
SOLUSDT,2026-09-06 01:21:00+00:00,0.0005000000000000001,BE_STOP,45.0,8,1,CHOP
SOLUSDT,2026-09-06 02:40:00+00:00,-0.0414,MAE_KILL,2148.0,8,0,TREND
NEARUSDT,2026-09-06 02:48:00+00:00,0.0005000000000000001,BE_STOP,8.0,8,0,CHOP
BTCUSDT,2026-09-06 04:05:00+00:00,0.0005000000000000001,BE_STOP,390.0,8,6,CHOP
BTCUSDT,2026-09-06 04:07:00+00:00,0.0005000000000000001,BE_STOP,390.0,8,6,CHOP
ETHUSDT,2026-09-06 04:28:00+00:00,0.0005000000000000001,BE_STOP,21.0,8,1,TREND
BTCUSDT,2026-09-06 06:54:00+00:00,0.0005000000000000001,BE_STOP,332.0,8,6,CHOP
ETHUSDT,2026-09-06 07:13:00+00:00,0.004600000000000001,TP,265.0,8,0,CHOP
BTCUSDT,2026-09-06 07:15:00+00:00,0.0005000000000000001,BE_STOP,21.0,8,6,CHOP
BTCUSDT,2026-09-06 07:17:00+00:00,0.0005000000000000001,BE_STOP,169.0,8,6,CHOP
BTCUSDT,2026-09-06 07:23:00+00:00,0.0005000000000000001,BE_STOP,198.0,8,6,CHOP
SOLUSDT,2026-09-06 07:42:00+00:00,0.0005000000000000001,BE_STOP,24.0,8,0,CHOP
ETHUSDT,2026-09-06 13:37:00+00:00,0.0005000000000000001,BE_STOP,381.0,8,0,CHOP
NEARUSDT,2026-09-06 13:39:00+00:00,0.004600000000000001,TP,2.0,8,0,CHOP
BTCUSDT,2026-09-06 14:32:00+00:00,0.004600000000000001,TP,438.0,8,7,CHOP
BTCUSDT,2026-09-06 14:32:00+00:00,0.004600000000000001,TP,52.0,8,6,CHOP
BTCUSDT,2026-09-06 14:50:00+00:00,-0.011981560859515428,MAX_AGE,2880.0,7,6,TREND
BTCUSDT,2026-09-06 14:56:00+00:00,-0.009570530850120286,MAX_AGE,2880.0,8,6,TREND
NEARUSDT,2026-09-06 15:01:00+00:00,0.0064074763664283135,TP,29.0,7,0,CHOP
BTCUSDT,2026-09-06 19:36:00+00:00,0.0005000000000000001,BE_STOP,285.0,8,5,CHOP
SOLUSDT,2026-09-06 22:18:00+00:00,0.004600000000000001,TP,162.0,8,1,CHOP
BTCUSDT,2026-09-06 23:03:00+00:00,0.004600000000000001,TP,940.0,8,5,CHOP
BTCUSDT,2026-09-06 23:38:00+00:00,0.004600000000000001,TP,1548.0,8,6,CHOP
BTCUSDT,2026-09-06 23:38:00+00:00,0.004600000000000001,TP,1385.0,8,6,CHOP
BTCUSDT,2026-09-06 23:56:00+00:00,0.0005000000000000001,BE_STOP,52.0,8,5,CHOP
NEARUSDT,2026-09-07 00:07:00+00:00,0.0005000000000000001,BE_STOP,29.0,7,0,CHOP
XRPUSDT,2026-09-07 01:29:00+00:00,0.0005000000000000001,BE_STOP,190.0,8,0,CHOP
ETHUSDT,2026-09-07 01:44:00+00:00,0.004600000000000001,TP,107.0,8,0,CHOP
ETHUSDT,2026-09-07 01:44:00+00:00,0.004600000000000001,TP,97.0,8,1,CHOP
SOLUSDT,2026-09-07 04:01:00+00:00,0.0005000000000000001,BE_STOP,1219.0,8,0,CHOP
BTCUSDT,2026-09-07 04:21:00+00:00,0.0005000000000000001,BE_STOP,157.0,7,4,CHOP
ETHUSDT,2026-09-07 05:04:00+00:00,0.0005000000000000001,BE_STOP,215.0,8,2,CHOP
BTCUSDT,2026-09-07 05:05:00+00:00,0.0005000000000000001,BE_STOP,198.0,8,5,CHOP
ETHUSDT,2026-09-07 05:25:00+00:00,0.004600000000000001,TP,64.0,8,1,CHOP
ETHUSDT,2026-09-07 05:51:00+00:00,0.0005000000000000001,BE_STOP,43.0,8,1,CHOP
BTCUSDT,2026-09-07 07:31:00+00:00,0.0005000000000000001,BE_STOP,210.0,8,6,CHOP
BTCUSDT,2026-09-07 07:33:00+00:00,0.004600000000000001,TP,101.0,8,7,CHOP
BTCUSDT,2026-09-07 07:40:00+00:00,0.004600000000000001,TP,1003.0,8,5,CHOP
BTCUSDT,2026-09-07 07:41:00+00:00,0.004600000000000001,TP,1027.0,8,5,CHOP
BTCUSDT,2026-09-07 07:41:00+00:00,0.004600000000000001,TP,999.0,8,6,CHOP
BTCUSDT,2026-09-07 07:41:00+00:00,0.004600000000000001,TP,10.0,8,7,CHOP
ETHUSDT,2026-09-07 07:43:00+00:00,0.0005000000000000001,BE_STOP,9.0,8,0,CHOP
SOLUSDT,2026-09-07 14:35:00+00:00,0.0005000000000000001,BE_STOP,404.0,8,1,TREND
SOLUSDT,2026-09-07 14:50:00+00:00,0.0005000000000000001,BE_STOP,421.0,7,0,TREND
BTCUSDT,2026-09-07 14:52:00+00:00,0.0005000000000000001,BE_STOP,430.0,5,3,TREND
BTCUSDT,2026-09-07 14:53:00+00:00,0.0005000000000000001,BE_STOP,429.0,5,4,TREND
BTCUSDT,2026-09-07 14:53:00+00:00,0.0005000000000000001,BE_STOP,426.0,6,5,TREND
BTCUSDT,2026-09-07 15:19:00+00:00,0.0005000000000000001,BE_STOP,44.0,8,6,CHOP
NEARUSDT,2026-09-07 15:28:00+00:00,0.004600000000000001,TP,9.0,8,1,CHOP
SOLUSDT,2026-09-07 15:33:00+00:00,0.004600000000000001,TP,5.0,8,1,CHOP
XRPUSDT,2026-09-07 15:40:00+00:00,0.004600000000000001,TP,7.0,8,0,CHOP
NEARUSDT,2026-09-07 15:43:00+00:00,-0.0264,MAE_KILL,47.0,7,0,CHOP
NEARUSDT,2026-09-07 15:49:00+00:00,0.0005000000000000001,BE_STOP,9.0,8,1,CHOP
SOLUSDT,2026-09-07 15:59:00+00:00,0.0005000000000000001,BE_STOP,10.0,8,1,CHOP
ETHUSDT,2026-09-07 18:31:00+00:00,0.0005000000000000001,BE_STOP,221.0,8,0,CHOP
NEARUSDT,2026-09-07 22:36:00+00:00,0.004600000000000001,TP,397.0,8,0,CHOP
NEARUSDT,2026-09-07 22:40:00+00:00,0.004600000000000001,TP,2.0,8,0,CHOP
BTCUSDT,2026-09-07 23:03:00+00:00,0.0005000000000000001,BE_STOP,272.0,8,5,CHOP
NEARUSDT,2026-09-07 23:08:00+00:00,0.004600000000000001,TP,5.0,8,0,CHOP
BTCUSDT,2026-09-08 01:34:00+00:00,0.0005000000000000001,BE_STOP,636.0,8,4,CHOP
BTCUSDT,2026-09-08 02:30:00+00:00,0.0005000000000000001,BE_STOP,201.0,8,5,CHOP
NEARUSDT,2026-09-08 02:47:00+00:00,0.004600000000000001,TP,17.0,8,1,CHOP
NEARUSDT,2026-09-08 02:59:00+00:00,-0.0264,MAE_KILL,85.0,8,0,CHOP
BTCUSDT,2026-09-08 05:00:00+00:00,0.004600000000000001,TP,133.0,8,4,CHOP
BTCUSDT,2026-09-08 05:19:00+00:00,0.0005000000000000001,BE_STOP,139.0,8,5,CHOP
ETHUSDT,2026-09-08 06:09:00+00:00,0.0005000000000000001,BE_STOP,449.0,8,0,CHOP
ETHUSDT,2026-09-08 06:22:00+00:00,0.004600000000000001,TP,82.0,8,1,CHOP
XRPUSDT,2026-09-08 06:24:00+00:00,0.0005000000000000001,BE_STOP,14.0,8,1,CHOP
BTCUSDT,2026-09-08 06:53:00+00:00,0.004600000000000001,TP,910.0,8,4,CHOP
BTCUSDT,2026-09-08 07:54:00+00:00,0.0005000000000000001,BE_STOP,90.0,8,5,TREND
BTCUSDT,2026-09-08 07:56:00+00:00,0.0005000000000000001,BE_STOP,94.0,8,4,TREND
NEARUSDT,2026-09-08 08:48:00+00:00,0.0005000000000000001,BE_STOP,52.0,8,0,CHOP
SOLUSDT,2026-09-08 09:41:00+00:00,0.004600000000000001,TP,53.0,8,1,CHOP
XRPUSDT,2026-09-08 10:20:00+00:00,0.004600000000000001,TP,301.0,8,0,CHOP
BTCUSDT,2026-09-08 10:27:00+00:00,0.0005000000000000001,BE_STOP,45.0,8,4,CHOP
ETHUSDT,2026-09-08 13:39:00+00:00,0.004600000000000001,TP,405.0,8,0,TREND
BTCUSDT,2026-09-08 13:39:00+00:00,0.004600000000000001,TP,345.0,8,4,CHOP
XRPUSDT,2026-09-08 16:01:00+00:00,-0.0414,MAE_KILL,140.0,7,0,CHOP
SOLUSDT,2026-09-08 16:40:00+00:00,0.004600000000000001,TP,39.0,8,1,CHOP
BTCUSDT,2026-09-08 23:40:00+00:00,-0.02501888066177688,MAX_AGE,2880.0,8,4,CHOP
NEARUSDT,2026-09-09 00:03:00+00:00,0.004600000000000001,TP,23.0,8,0,CHOP
ETHUSDT,2026-09-09 01:17:00+00:00,0.0005000000000000001,BE_STOP,73.0,8,1,CHOP
ETHUSDT,2026-09-09 05:01:00+00:00,0.0005000000000000001,BE_STOP,741.0,8,0,CHOP
BTCUSDT,2026-09-09 05:06:00+00:00,-0.00892220273183316,MAX_AGE,2880.0,7,5,CHOP
BTCUSDT,2026-09-09 05:14:00+00:00,0.004600000000000001,TP,1127.0,8,5,CHOP
BTCUSDT,2026-09-09 05:26:00+00:00,-0.010257318249583444,MAX_AGE,2880.0,8,6,CHOP
SOLUSDT,2026-09-09 05:27:00+00:00,0.0005000000000000001,BE_STOP,26.0,8,1,CHOP
BTCUSDT,2026-09-09 05:31:00+00:00,0.0005000000000000001,BE_STOP,1150.0,8,5,CHOP
XRPUSDT,2026-09-09 05:46:00+00:00,0.004600000000000001,TP,20.0,8,1,CHOP
ETHUSDT,2026-09-09 06:15:00+00:00,0.0005000000000000001,BE_STOP,69.0,8,0,CHOP
NEARUSDT,2026-09-09 06:19:00+00:00,0.004600000000000001,TP,51.0,8,0,CHOP
XRPUSDT,2026-09-09 06:33:00+00:00,0.0005000000000000001,BE_STOP,78.0,8,0,CHOP
SOLUSDT,2026-09-09 07:14:00+00:00,0.0005000000000000001,BE_STOP,2420.0,6,0,CHOP
BTCUSDT,2026-09-09 07:33:00+00:00,0.0005000000000000001,BE_STOP,78.0,8,4,CHOP
BTCUSDT,2026-09-09 08:28:00+00:00,0.004600000000000001,TP,128.0,8,5,CHOP
BTCUSDT,2026-09-09 08:36:00+00:00,0.004600000000000001,TP,82.0,8,6,CHOP
ETHUSDT,2026-09-09 08:44:00+00:00,0.0005000000000000001,BE_STOP,71.0,8,1,CHOP
XRPUSDT,2026-09-09 08:59:00+00:00,0.0005000000000000001,BE_STOP,31.0,8,0,TREND
SOLUSDT,2026-09-09 09:35:00+00:00,0.004600000000000001,TP,51.0,8,0,TREND
ETHUSDT,2026-09-09 10:52:00+00:00,0.004600000000000001,TP,259.0,8,0,CHOP
BTCUSDT,2026-09-09 10:53:00+00:00,0.004600000000000001,TP,77.0,8,6,CHOP
NEARUSDT,2026-09-09 11:02:00+00:00,0.0005000000000000001,BE_STOP,10.0,8,0,TREND
SOLUSDT,2026-09-09 11:09:00+00:00,0.0005000000000000001,BE_STOP,15.0,8,0,CHOP
BTCUSDT,2026-09-09 11:11:00+00:00,0.0005000000000000001,BE_STOP,339.0,8,2,TREND
NEARUSDT,2026-09-09 11:16:00+00:00,0.004600000000000001,TP,5.0,8,0,TREND
BTCUSDT,2026-09-09 15:02:00+00:00,0.0005000000000000001,BE_STOP,554.0,8,3,CHOP
BTCUSDT,2026-09-09 15:02:00+00:00,0.0005000000000000001,BE_STOP,233.0,8,6,CHOP
BTCUSDT,2026-09-09 15:08:00+00:00,0.0005000000000000001,BE_STOP,828.0,8,5,CHOP
XRPUSDT,2026-09-09 15:08:00+00:00,0.0005000000000000001,BE_STOP,232.0,8,0,CHOP
BTCUSDT,2026-09-09 15:11:00+00:00,0.004600000000000001,TP,8.0,7,4,CHOP
NEARUSDT,2026-09-09 15:11:00+00:00,0.00718138911236263,TP,6.0,8,0,TREND
BTCUSDT,2026-09-09 15:16:00+00:00,0.0005000000000000001,BE_STOP,8.0,7,4,CHOP
SOLUSDT,2026-09-09 15:22:00+00:00,0.004600000000000001,TP,8.0,7,0,CHOP
BTCUSDT,2026-09-09 15:22:00+00:00,0.004600000000000001,TP,6.0,7,4,CHOP
BTCUSDT,2026-09-09 15:24:00+00:00,0.004600000000000001,TP,5.0,8,5,CHOP
BTCUSDT,2026-09-09 15:28:00+00:00,0.0005000000000000001,BE_STOP,16.0,6,4,CHOP
ETHUSDT,2026-09-09 15:31:00+00:00,0.0005000000000000001,BE_STOP,268.0,8,0,CHOP
XRPUSDT,2026-09-09 19:50:00+00:00,0.004600000000000001,TP,258.0,8,0,CHOP
BTCUSDT,2026-09-09 20:01:00+00:00,0.0005000000000000001,BE_STOP,272.0,8,5,CHOP
ETHUSDT,2026-09-09 20:29:00+00:00,0.004600000000000001,TP,306.0,7,1,CHOP
BTCUSDT,2026-09-09 20:30:00+00:00,0.0005000000000000001,BE_STOP,305.0,7,4,CHOP
BTCUSDT,2026-09-09 20:31:00+00:00,0.0005000000000000001,BE_STOP,304.0,8,5,CHOP
BTCUSDT,2026-09-09 20:31:00+00:00,0.0005000000000000001,BE_STOP,40.0,8,6,CHOP
BTCUSDT,2026-09-09 20:31:00+00:00,0.0005000000000000001,BE_STOP,30.0,8,6,CHOP
BTCUSDT,2026-09-09 23:04:00+00:00,0.0005000000000000001,BE_STOP,154.0,7,6,CHOP
BTCUSDT,2026-09-10 00:17:00+00:00,0.0005000000000000001,BE_STOP,70.0,8,5,TREND
XRPUSDT,2026-09-10 01:04:00+00:00,0.0005000000000000001,BE_STOP,47.0,8,0,CHOP
ETHUSDT,2026-09-10 01:12:00+00:00,0.0005000000000000001,BE_STOP,271.0,8,1,CHOP
ETHUSDT,2026-09-10 01:13:00+00:00,0.0005000000000000001,BE_STOP,279.0,5,0,CHOP
BTCUSDT,2026-09-10 01:42:00+00:00,0.0005000000000000001,BE_STOP,23.0,8,6,CHOP
NEARUSDT,2026-09-10 01:46:00+00:00,0.0005000000000000001,BE_STOP,4.0,8,0,CHOP
BTCUSDT,2026-09-10 03:07:00+00:00,0.0005000000000000001,BE_STOP,391.0,6,4,CHOP
BTCUSDT,2026-09-10 03:07:00+00:00,0.0005000000000000001,BE_STOP,388.0,7,5,CHOP
NEARUSDT,2026-09-10 03:25:00+00:00,0.0005000000000000001,BE_STOP,18.0,7,0,CHOP
ETHUSDT,2026-09-10 06:04:00+00:00,0.0005000000000000001,BE_STOP,175.0,8,1,CHOP
BTCUSDT,2026-09-10 06:47:00+00:00,0.0005000000000000001,BE_STOP,41.0,8,4,CHOP
ETHUSDT,2026-09-10 07:46:00+00:00,0.0005000000000000001,BE_STOP,261.0,8,2,TREND
NEARUSDT,2026-09-10 09:40:00+00:00,0.004969230404420052,TP,114.0,8,0,CHOP
NEARUSDT,2026-09-10 09:42:00+00:00,0.004600000000000001,TP,2.0,8,0,CHOP
BTCUSDT,2026-09-10 11:13:00+00:00,0.0005000000000000001,BE_STOP,90.0,8,5,CHOP
ETHUSDT,2026-09-10 12:30:00+00:00,0.004600000000000001,TP,644.0,8,0,CHOP
ETHUSDT,2026-09-10 12:30:00+00:00,0.004600000000000001,TP,77.0,8,1,CHOP
NEARUSDT,2026-09-10 12:33:00+00:00,0.0005000000000000001,BE_STOP,2.0,7,0,CHOP
BTCUSDT,2026-09-10 12:38:00+00:00,0.004600000000000001,TP,2815.0,8,5,CHOP
BTCUSDT,2026-09-10 12:46:00+00:00,0.004600000000000001,TP,11.0,7,5,CHOP
BTCUSDT,2026-09-10 12:47:00+00:00,0.004600000000000001,TP,8.0,8,5,CHOP
NEARUSDT,2026-09-10 12:53:00+00:00,0.0005000000000000001,BE_STOP,16.0,8,0,CHOP
SOLUSDT,2026-09-10 12:57:00+00:00,0.0005000000000000001,BE_STOP,2.0,8,0,CHOP
BTCUSDT,2026-09-10 12:58:00+00:00,0.0005000000000000001,BE_STOP,11.0,7,4,TREND
BTCUSDT,2026-09-10 13:01:00+00:00,0.0005000000000000001,BE_STOP,12.0,8,5,TREND
BTCUSDT,2026-09-10 13:22:00+00:00,0.0005000000000000001,BE_STOP,21.0,8,6,TREND
SOLUSDT,2026-09-10 13:51:00+00:00,0.0005000000000000001,BE_STOP,27.0,8,0,TREND
ETHUSDT,2026-09-10 14:02:00+00:00,0.004600000000000001,TP,11.0,8,0,CHOP
BTCUSDT,2026-09-10 17:38:00+00:00,0.0005000000000000001,BE_STOP,216.0,8,6,CHOP
XRPUSDT,2026-09-10 23:08:00+00:00,-0.0414,MAE_KILL,1324.0,8,0,CHOP
BTCUSDT,2026-09-10 23:14:00+00:00,-0.0414,MAE_KILL,2318.0,8,4,TREND
BTCUSDT,2026-09-10 23:14:00+00:00,-0.0414,MAE_KILL,2295.0,8,5,TREND
BTCUSDT,2026-09-10 23:17:00+00:00,0.0005000000000000001,BE_STOP,8.0,8,7,CHOP
BTCUSDT,2026-09-10 23:37:00+00:00,0.0005000000000000001,BE_STOP,640.0,8,6,TREND
BTCUSDT,2026-09-10 23:37:00+00:00,0.0005000000000000001,BE_STOP,638.0,8,6,TREND
BTCUSDT,2026-09-11 01:15:00+00:00,0.0005000000000000001,BE_STOP,98.0,7,6,CHOP
BTCUSDT,2026-09-11 01:22:00+00:00,0.0005000000000000001,BE_STOP,103.0,8,7,CHOP
NEARUSDT,2026-09-11 01:25:00+00:00,0.0005000000000000001,BE_STOP,3.0,8,0,CHOP
ETHUSDT,2026-09-11 01:36:00+00:00,0.0005000000000000001,BE_STOP,11.0,8,0,CHOP
SOLUSDT,2026-09-11 04:27:00+00:00,0.004600000000000001,TP,192.0,8,0,CHOP
BTCUSDT,2026-09-11 06:24:00+00:00,0.0005000000000000001,BE_STOP,116.0,8,6,CHOP
SOLUSDT,2026-09-11 11:18:00+00:00,0.0005000000000000001,BE_STOP,579.0,8,1,CHOP
ETHUSDT,2026-09-11 12:09:00+00:00,0.004600000000000001,TP,345.0,8,0,CHOP
BTCUSDT,2026-09-11 12:12:00+00:00,-0.018651925358287115,EOD,0.0,8,5,CHOP
BTCUSDT,2026-09-11 12:12:00+00:00,-0.019390531970549504,EOD,0.0,8,4,CHOP
BTCUSDT,2026-09-11 12:12:00+00:00,-0.00659898191990048,EOD,0.0,8,6,CHOP
BTCUSDT,2026-09-11 12:12:00+00:00,-0.00579558718545388,EOD,0.0,7,6,CHOP
BTCUSDT,2026-09-11 12:12:00+00:00,-0.005380222819422415,EOD,0.0,7,6,CHOP
BTCUSDT,2026-09-11 12:12:00+00:00,-0.00582442648861069,EOD,0.0,8,7,CHOP
ETHUSDT,2026-09-11 12:12:00+00:00,9.880462185722928e-05,EOD,0.0,8,1,CHOP
SOLUSDT,2026-09-11 12:13:00+00:00,-0.0014907075186454378,EOD,0.0,8,0,CHOP
