pair,ts,net_frac,gross_frac,exit_type,tp_mult,hold_min,regime,ts_parsed,fold
BTCUSDT,2026-08-23 05:09:00+00:00,-0.0314,-0.03,HARD_SL,1.6,1536.0,CHOP,2026-08-23 05:09:00+00:00,f2
BTCUSDT,2026-08-23 05:14:00+00:00,0.004600000000000001,0.006,TP,1.6,2377.0,CHOP,2026-08-23 05:14:00+00:00,f2
BTCUSDT,2026-08-23 05:14:00+00:00,0.004600000000000001,0.006,TP,1.6,25.0,CHOP,2026-08-23 05:14:00+00:00,f2
BTCUSDT,2026-08-23 05:14:00+00:00,0.004600000000000001,0.006,TP,1.6,4.0,CHOP,2026-08-23 05:14:00+00:00,f2
BTCUSDT,2026-08-23 05:14:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,TREND,2026-08-23 05:14:00+00:00,f2
XRPUSDT,2026-08-23 05:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,7.0,CHOP,2026-08-23 05:15:00+00:00,f2
BTCUSDT,2026-08-23 05:17:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,TREND,2026-08-23 05:17:00+00:00,f2
BTCUSDT,2026-08-23 06:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,53.0,TREND,2026-08-23 06:14:00+00:00,f2
BTCUSDT,2026-08-23 06:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,51.0,TREND,2026-08-23 06:14:00+00:00,f2
BTCUSDT,2026-08-23 06:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,46.0,TREND,2026-08-23 06:16:00+00:00,f2
XRPUSDT,2026-08-23 06:23:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,TREND,2026-08-23 06:23:00+00:00,f2
ETHUSDT,2026-08-23 06:33:00+00:00,0.004600000000000001,0.006,TP,1.6,65.0,TREND,2026-08-23 06:33:00+00:00,f2
XRPUSDT,2026-08-23 06:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,15.0,TREND,2026-08-23 06:37:00+00:00,f2
NEARUSDT,2026-08-23 07:12:00+00:00,0.004600000000000001,0.006,TP,1.6,100.0,CHOP,2026-08-23 07:12:00+00:00,f2
XRPUSDT,2026-08-23 07:17:00+00:00,0.004600000000000001,0.006,TP,1.6,57.0,TREND,2026-08-23 07:17:00+00:00,f2
SOLUSDT,2026-08-23 08:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,202.0,CHOP,2026-08-23 08:47:00+00:00,f2
BTCUSDT,2026-08-23 08:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,143.0,TREND,2026-08-23 08:57:00+00:00,f2
BTCUSDT,2026-08-23 08:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,100.0,CHOP,2026-08-23 08:57:00+00:00,f2
XRPUSDT,2026-08-23 09:35:00+00:00,0.004600000000000001,0.006,TP,1.6,38.0,CHOP,2026-08-23 09:35:00+00:00,f2
ETHUSDT,2026-08-23 09:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,38.0,CHOP,2026-08-23 09:37:00+00:00,f2
BTCUSDT,2026-08-23 10:06:00+00:00,0.004600000000000001,0.006,TP,1.6,222.0,TREND,2026-08-23 10:06:00+00:00,f2
BTCUSDT,2026-08-23 10:06:00+00:00,0.004600000000000001,0.006,TP,1.6,209.0,TREND,2026-08-23 10:06:00+00:00,f2
BTCUSDT,2026-08-23 10:21:00+00:00,0.004600000000000001,0.006,TP,1.6,187.0,CHOP,2026-08-23 10:21:00+00:00,f2
BTCUSDT,2026-08-23 10:27:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,18.0,CHOP,2026-08-23 10:27:00+00:00,f2
BTCUSDT,2026-08-23 11:20:00+00:00,0.004600000000000001,0.006,TP,1.6,153.0,CHOP,2026-08-23 11:20:00+00:00,f2
BTCUSDT,2026-08-23 11:20:00+00:00,0.004600000000000001,0.006,TP,1.6,73.0,CHOP,2026-08-23 11:20:00+00:00,f2
SOLUSDT,2026-08-23 11:24:00+00:00,0.004600000000000001,0.006,TP,1.6,62.0,CHOP,2026-08-23 11:24:00+00:00,f2
SOLUSDT,2026-08-23 11:24:00+00:00,0.004600000000000001,0.006,TP,1.6,57.0,CHOP,2026-08-23 11:24:00+00:00,f2
ETHUSDT,2026-08-23 11:36:00+00:00,-0.0314,-0.03,HARD_SL,1.6,379.0,TREND,2026-08-23 11:36:00+00:00,f2
ETHUSDT,2026-08-23 11:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,18.0,TREND,2026-08-23 11:47:00+00:00,f2
BTCUSDT,2026-08-23 12:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,34.0,TREND,2026-08-23 12:01:00+00:00,f2
SOLUSDT,2026-08-23 12:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,17.0,TREND,2026-08-23 12:19:00+00:00,f2
XRPUSDT,2026-08-23 13:17:00+00:00,0.004600000000000001,0.006,TP,1.6,90.0,CHOP,2026-08-23 13:17:00+00:00,f2
ETHUSDT,2026-08-23 13:19:00+00:00,-0.0314,-0.03,HARD_SL,1.6,222.0,CHOP,2026-08-23 13:19:00+00:00,f2
BTCUSDT,2026-08-23 13:19:00+00:00,0.004600000000000001,0.006,TP,1.6,117.0,TREND,2026-08-23 13:19:00+00:00,f2
BTCUSDT,2026-08-23 13:19:00+00:00,0.004600000000000001,0.006,TP,1.6,114.0,TREND,2026-08-23 13:19:00+00:00,f2
BTCUSDT,2026-08-23 13:19:00+00:00,0.004600000000000001,0.006,TP,1.6,102.0,TREND,2026-08-23 13:19:00+00:00,f2
NEARUSDT,2026-08-23 13:19:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,TREND,2026-08-23 13:19:00+00:00,f2
SOLUSDT,2026-08-23 14:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,44.0,TREND,2026-08-23 14:06:00+00:00,f2
ETHUSDT,2026-08-23 14:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,38.0,TREND,2026-08-23 14:07:00+00:00,f2
XRPUSDT,2026-08-23 14:11:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,TREND,2026-08-23 14:11:00+00:00,f2
NEARUSDT,2026-08-23 14:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,3.0,TREND,2026-08-23 14:16:00+00:00,f2
ETHUSDT,2026-08-23 14:42:00+00:00,-0.0314,-0.03,HARD_SL,1.6,78.0,CHOP,2026-08-23 14:42:00+00:00,f2
BTCUSDT,2026-08-23 14:42:00+00:00,0.004600000000000001,0.006,TP,1.6,34.0,TREND,2026-08-23 14:42:00+00:00,f2
ETHUSDT,2026-08-23 14:42:00+00:00,-0.0314,-0.03,HARD_SL,1.6,26.0,TREND,2026-08-23 14:42:00+00:00,f2
BTCUSDT,2026-08-23 14:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,145.0,CHOP,2026-08-23 14:44:00+00:00,f2
BTCUSDT,2026-08-23 15:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,32.0,CHOP,2026-08-23 15:21:00+00:00,f2
NEARUSDT,2026-08-23 17:14:00+00:00,-0.0264,-0.025,MAE_KILL,1.6,151.0,CHOP,2026-08-23 17:14:00+00:00,f2
XRPUSDT,2026-08-23 17:22:00+00:00,0.004600000000000001,0.006,TP,1.6,7.0,CHOP,2026-08-23 17:22:00+00:00,f2
BTCUSDT,2026-08-23 21:16:00+00:00,0.004600000000000001,0.006,TP,1.6,233.0,CHOP,2026-08-23 21:16:00+00:00,f2
BTCUSDT,2026-08-23 21:20:00+00:00,0.004600000000000001,0.006,TP,1.6,473.0,TREND,2026-08-23 21:20:00+00:00,f2
BTCUSDT,2026-08-23 21:22:00+00:00,0.004600000000000001,0.006,TP,1.6,482.0,TREND,2026-08-23 21:22:00+00:00,f2
NEARUSDT,2026-08-23 21:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,4.0,TREND,2026-08-23 21:24:00+00:00,f2
BTCUSDT,2026-08-24 02:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,678.0,CHOP,2026-08-24 02:05:00+00:00,f2
BTCUSDT,2026-08-24 02:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,644.0,CHOP,2026-08-24 02:05:00+00:00,f2
NEARUSDT,2026-08-24 02:37:00+00:00,-0.0264,-0.025,MAE_KILL,1.6,32.0,CHOP,2026-08-24 02:37:00+00:00,f2
SOLUSDT,2026-08-24 03:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,86.0,CHOP,2026-08-24 03:33:00+00:00,f2
XRPUSDT,2026-08-24 03:38:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,CHOP,2026-08-24 03:38:00+00:00,f2
BTCUSDT,2026-08-24 04:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,854.0,CHOP,2026-08-24 04:59:00+00:00,f2
BTCUSDT,2026-08-24 05:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,86.0,CHOP,2026-08-24 05:04:00+00:00,f2
SOLUSDT,2026-08-24 05:15:00+00:00,0.004600000000000001,0.006,TP,1.6,11.0,CHOP,2026-08-24 05:15:00+00:00,f2
BTCUSDT,2026-08-24 06:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,78.0,CHOP,2026-08-24 06:33:00+00:00,f2
XRPUSDT,2026-08-24 06:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,16.0,CHOP,2026-08-24 06:49:00+00:00,f2
BTCUSDT,2026-08-24 07:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,284.0,CHOP,2026-08-24 07:21:00+00:00,f2
BTCUSDT,2026-08-24 07:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,31.0,CHOP,2026-08-24 07:21:00+00:00,f2
BTCUSDT,2026-08-24 10:41:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,197.0,CHOP,2026-08-24 10:41:00+00:00,f2
BTCUSDT,2026-08-24 10:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,202.0,CHOP,2026-08-24 10:43:00+00:00,f2
ETHUSDT,2026-08-24 11:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,25.0,CHOP,2026-08-24 11:07:00+00:00,f2
BTCUSDT,2026-08-24 11:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,23.0,CHOP,2026-08-24 11:07:00+00:00,f2
BTCUSDT,2026-08-24 11:36:00+00:00,-0.0314,-0.03,HARD_SL,1.6,1817.0,TREND,2026-08-24 11:36:00+00:00,f2
BTCUSDT,2026-08-24 11:36:00+00:00,0.004600000000000001,0.006,TP,1.6,859.0,CHOP,2026-08-24 11:36:00+00:00,f2
BTCUSDT,2026-08-24 11:37:00+00:00,0.004600000000000001,0.006,TP,1.6,855.0,CHOP,2026-08-24 11:37:00+00:00,f2
BTCUSDT,2026-08-24 11:37:00+00:00,0.004600000000000001,0.006,TP,1.6,853.0,CHOP,2026-08-24 11:37:00+00:00,f2
NEARUSDT,2026-08-24 11:44:00+00:00,0.004600000000000001,0.006,TP,1.6,3.0,CHOP,2026-08-24 11:44:00+00:00,f2
SOLUSDT,2026-08-24 12:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,70.0,CHOP,2026-08-24 12:17:00+00:00,f2
SOLUSDT,2026-08-24 12:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,68.0,CHOP,2026-08-24 12:17:00+00:00,f2
BTCUSDT,2026-08-24 12:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,51.0,CHOP,2026-08-24 12:34:00+00:00,f2
BTCUSDT,2026-08-24 12:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,49.0,CHOP,2026-08-24 12:34:00+00:00,f2
BTCUSDT,2026-08-24 12:41:00+00:00,0.004600000000000001,0.006,TP,1.6,54.0,CHOP,2026-08-24 12:41:00+00:00,f2
BTCUSDT,2026-08-24 12:42:00+00:00,-0.0314,-0.03,HARD_SL,1.6,1627.0,CHOP,2026-08-24 12:42:00+00:00,f2
BTCUSDT,2026-08-24 12:42:00+00:00,0.004600000000000001,0.006,TP,1.6,64.0,CHOP,2026-08-24 12:42:00+00:00,f2
BTCUSDT,2026-08-24 12:50:00+00:00,0.004600000000000001,0.006,TP,1.6,14.0,CHOP,2026-08-24 12:50:00+00:00,f2
BTCUSDT,2026-08-24 12:51:00+00:00,-0.0314,-0.03,HARD_SL,1.6,472.0,CHOP,2026-08-24 12:51:00+00:00,f2
BTCUSDT,2026-08-24 12:51:00+00:00,0.004600000000000001,0.006,TP,1.6,8.0,TREND,2026-08-24 12:51:00+00:00,f2
ETHUSDT,2026-08-24 12:51:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,CHOP,2026-08-24 12:51:00+00:00,f2
SOLUSDT,2026-08-24 12:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,3.0,CHOP,2026-08-24 12:53:00+00:00,f2
BTCUSDT,2026-08-24 12:57:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,TREND,2026-08-24 12:57:00+00:00,f2
NEARUSDT,2026-08-24 13:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,23.0,CHOP,2026-08-24 13:01:00+00:00,f2
BTCUSDT,2026-08-24 13:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,9.0,TREND,2026-08-24 13:01:00+00:00,f2
BTCUSDT,2026-08-24 13:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,17.0,TREND,2026-08-24 13:15:00+00:00,f2
BTCUSDT,2026-08-24 13:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,16.0,TREND,2026-08-24 13:16:00+00:00,f2
BTCUSDT,2026-08-24 13:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,14.0,TREND,2026-08-24 13:16:00+00:00,f2
BTCUSDT,2026-08-24 13:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,12.0,TREND,2026-08-24 13:16:00+00:00,f2
XRPUSDT,2026-08-24 13:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,10.0,CHOP,2026-08-24 13:16:00+00:00,f2
XRPUSDT,2026-08-24 13:30:00+00:00,0.004600000000000001,0.006,TP,1.6,4.0,CHOP,2026-08-24 13:30:00+00:00,f2
BTCUSDT,2026-08-24 13:33:00+00:00,0.004600000000000001,0.006,TP,1.6,12.0,TREND,2026-08-24 13:33:00+00:00,f2
NEARUSDT,2026-08-24 13:33:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,CHOP,2026-08-24 13:33:00+00:00,f2
BTCUSDT,2026-08-24 13:40:00+00:00,0.004600000000000001,0.006,TP,1.6,23.0,TREND,2026-08-24 13:40:00+00:00,f2
BTCUSDT,2026-08-24 13:40:00+00:00,0.004600000000000001,0.006,TP,1.6,21.0,TREND,2026-08-24 13:40:00+00:00,f2
BTCUSDT,2026-08-24 13:40:00+00:00,0.004600000000000001,0.006,TP,1.6,16.0,TREND,2026-08-24 13:40:00+00:00,f2
BTCUSDT,2026-08-24 13:41:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,TREND,2026-08-24 13:41:00+00:00,f2
BTCUSDT,2026-08-24 13:42:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,TREND,2026-08-24 13:42:00+00:00,f2
BTCUSDT,2026-08-24 13:45:00+00:00,0.004600000000000001,0.006,TP,1.6,4.0,TREND,2026-08-24 13:45:00+00:00,f2
SOLUSDT,2026-08-24 13:46:00+00:00,0.004600000000000001,0.006,TP,1.6,87.0,CHOP,2026-08-24 13:46:00+00:00,f2
SOLUSDT,2026-08-24 13:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,90.0,CHOP,2026-08-24 13:47:00+00:00,f2
BTCUSDT,2026-08-24 13:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,CHOP,2026-08-24 13:48:00+00:00,f2
BTCUSDT,2026-08-24 13:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,6.0,CHOP,2026-08-24 13:54:00+00:00,f2
BTCUSDT,2026-08-24 13:55:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,CHOP,2026-08-24 13:55:00+00:00,f2
BTCUSDT,2026-08-24 14:15:00+00:00,0.004600000000000001,0.006,TP,1.6,13.0,CHOP,2026-08-24 14:15:00+00:00,f2
ETHUSDT,2026-08-24 14:23:00+00:00,0.004600000000000001,0.006,TP,1.6,7.0,CHOP,2026-08-24 14:23:00+00:00,f2
NEARUSDT,2026-08-24 14:26:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,CHOP,2026-08-24 14:26:00+00:00,f2
BTCUSDT,2026-08-24 14:32:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,CHOP,2026-08-24 14:32:00+00:00,f2
NEARUSDT,2026-08-24 14:33:00+00:00,-0.0264,-0.025,MAE_KILL,1.6,33.0,CHOP,2026-08-24 14:33:00+00:00,f2
SOLUSDT,2026-08-24 14:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,107.0,CHOP,2026-08-24 14:43:00+00:00,f2
BTCUSDT,2026-08-24 14:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,16.0,CHOP,2026-08-24 14:48:00+00:00,f2
SOLUSDT,2026-08-24 14:50:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,7.0,CHOP,2026-08-24 14:50:00+00:00,f2
SOLUSDT,2026-08-24 15:22:00+00:00,0.004600000000000001,0.006,TP,1.6,34.0,CHOP,2026-08-24 15:22:00+00:00,f2
SOLUSDT,2026-08-24 15:29:00+00:00,-0.0314,-0.03,HARD_SL,1.6,96.0,CHOP,2026-08-24 15:29:00+00:00,f2
BTCUSDT,2026-08-24 15:38:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,64.0,CHOP,2026-08-24 15:38:00+00:00,f2
ETHUSDT,2026-08-24 15:43:00+00:00,0.004600000000000001,0.006,TP,1.6,52.0,CHOP,2026-08-24 15:43:00+00:00,f2
ETHUSDT,2026-08-24 15:43:00+00:00,0.004600000000000001,0.006,TP,1.6,4.0,CHOP,2026-08-24 15:43:00+00:00,f2
BTCUSDT,2026-08-24 15:57:00+00:00,0.004600000000000001,0.006,TP,1.6,13.0,CHOP,2026-08-24 15:57:00+00:00,f2
BTCUSDT,2026-08-24 15:57:00+00:00,0.004600000000000001,0.006,TP,1.6,11.0,CHOP,2026-08-24 15:57:00+00:00,f2
BTCUSDT,2026-08-24 16:56:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,56.0,CHOP,2026-08-24 16:56:00+00:00,f2
BTCUSDT,2026-08-24 17:02:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,CHOP,2026-08-24 17:02:00+00:00,f2
BTCUSDT,2026-08-24 17:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,67.0,CHOP,2026-08-24 17:05:00+00:00,f2
BTCUSDT,2026-08-24 17:22:00+00:00,0.004600000000000001,0.006,TP,1.6,17.0,CHOP,2026-08-24 17:22:00+00:00,f2
BTCUSDT,2026-08-24 17:27:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,24.0,CHOP,2026-08-24 17:27:00+00:00,f2
SOLUSDT,2026-08-24 17:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,207.0,CHOP,2026-08-24 17:31:00+00:00,f2
BTCUSDT,2026-08-24 17:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,10.0,CHOP,2026-08-24 17:37:00+00:00,f2
NEARUSDT,2026-08-24 19:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,104.0,CHOP,2026-08-24 19:21:00+00:00,f2
SOLUSDT,2026-08-24 22:34:00+00:00,-0.0314,-0.03,HARD_SL,1.6,517.0,CHOP,2026-08-24 22:34:00+00:00,f2
ETHUSDT,2026-08-25 00:45:00+00:00,0.004600000000000001,0.006,TP,1.6,130.0,CHOP,2026-08-25 00:45:00+00:00,f2
SOLUSDT,2026-08-25 01:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,18.0,TREND,2026-08-25 01:05:00+00:00,f2
BTCUSDT,2026-08-25 02:17:00+00:00,-0.0314,-0.03,HARD_SL,1.6,751.0,CHOP,2026-08-25 02:17:00+00:00,f2
BTCUSDT,2026-08-25 02:17:00+00:00,-0.0314,-0.03,HARD_SL,1.6,742.0,CHOP,2026-08-25 02:17:00+00:00,f2
BTCUSDT,2026-08-25 02:17:00+00:00,0.004600000000000001,0.006,TP,1.6,654.0,CHOP,2026-08-25 02:17:00+00:00,f2
BTCUSDT,2026-08-25 02:17:00+00:00,0.004600000000000001,0.006,TP,1.6,648.0,CHOP,2026-08-25 02:17:00+00:00,f2
BTCUSDT,2026-08-25 02:17:00+00:00,0.004600000000000001,0.006,TP,1.6,72.0,TREND,2026-08-25 02:17:00+00:00,f2
BTCUSDT,2026-08-25 02:19:00+00:00,-0.0314,-0.03,HARD_SL,1.6,536.0,CHOP,2026-08-25 02:19:00+00:00,f2
BTCUSDT,2026-08-25 02:20:00+00:00,-0.0314,-0.03,HARD_SL,1.6,529.0,CHOP,2026-08-25 02:20:00+00:00,f2
XRPUSDT,2026-08-25 02:28:00+00:00,0.004600000000000001,0.006,TP,1.6,3.0,CHOP,2026-08-25 02:28:00+00:00,f2
BTCUSDT,2026-08-25 02:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,12.0,CHOP,2026-08-25 02:33:00+00:00,f2
BTCUSDT,2026-08-25 02:41:00+00:00,-0.0314,-0.03,HARD_SL,1.6,440.0,CHOP,2026-08-25 02:41:00+00:00,f2
BTCUSDT,2026-08-25 02:41:00+00:00,0.004600000000000001,0.006,TP,1.6,18.0,CHOP,2026-08-25 02:41:00+00:00,f2
BTCUSDT,2026-08-25 02:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,25.0,CHOP,2026-08-25 02:44:00+00:00,f2
ETHUSDT,2026-08-25 02:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,11.0,CHOP,2026-08-25 02:44:00+00:00,f2
BTCUSDT,2026-08-25 02:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,9.0,TREND,2026-08-25 02:44:00+00:00,f2
ETHUSDT,2026-08-25 02:45:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,8.0,CHOP,2026-08-25 02:45:00+00:00,f2
XRPUSDT,2026-08-25 03:49:00+00:00,0.004600000000000001,0.006,TP,1.6,52.0,TREND,2026-08-25 03:49:00+00:00,f2
BTCUSDT,2026-08-25 03:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,57.0,TREND,2026-08-25 03:52:00+00:00,f2
BTCUSDT,2026-08-25 03:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,52.0,TREND,2026-08-25 03:52:00+00:00,f2
BTCUSDT,2026-08-25 03:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,50.0,TREND,2026-08-25 03:52:00+00:00,f2
BTCUSDT,2026-08-25 04:00:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,68.0,TREND,2026-08-25 04:00:00+00:00,f2
BTCUSDT,2026-08-25 04:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,11.0,TREND,2026-08-25 04:03:00+00:00,f2
XRPUSDT,2026-08-25 04:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,9.0,CHOP,2026-08-25 04:10:00+00:00,f2
BTCUSDT,2026-08-25 04:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,21.0,TREND,2026-08-25 04:11:00+00:00,f2
NEARUSDT,2026-08-25 04:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,3.0,CHOP,2026-08-25 04:18:00+00:00,f2
NEARUSDT,2026-08-25 04:28:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,10.0,CHOP,2026-08-25 04:28:00+00:00,f2
BTCUSDT,2026-08-25 04:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,36.0,CHOP,2026-08-25 04:33:00+00:00,f2
SOLUSDT,2026-08-25 04:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,23.0,CHOP,2026-08-25 04:33:00+00:00,f2
BTCUSDT,2026-08-25 04:36:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,37.0,CHOP,2026-08-25 04:36:00+00:00,f2
SOLUSDT,2026-08-25 04:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,22.0,CHOP,2026-08-25 04:59:00+00:00,f2
SOLUSDT,2026-08-25 05:00:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,25.0,CHOP,2026-08-25 05:00:00+00:00,f2
BTCUSDT,2026-08-25 05:32:00+00:00,0.004600000000000001,0.006,TP,1.6,32.0,CHOP,2026-08-25 05:32:00+00:00,f2
BTCUSDT,2026-08-25 06:23:00+00:00,0.004600000000000001,0.006,TP,1.6,81.0,CHOP,2026-08-25 06:23:00+00:00,f2
NEARUSDT,2026-08-25 06:41:00+00:00,0.004600000000000001,0.006,TP,1.6,158.0,CHOP,2026-08-25 06:41:00+00:00,f2
NEARUSDT,2026-08-25 06:49:00+00:00,-0.0264,-0.025,MAE_KILL,1.6,260.0,CHOP,2026-08-25 06:49:00+00:00,f2
BTCUSDT,2026-08-25 07:49:00+00:00,0.004600000000000001,0.006,TP,1.6,201.0,CHOP,2026-08-25 07:49:00+00:00,f2
ETHUSDT,2026-08-25 07:49:00+00:00,0.004600000000000001,0.006,TP,1.6,189.0,CHOP,2026-08-25 07:49:00+00:00,f2
BTCUSDT,2026-08-25 07:49:00+00:00,0.004600000000000001,0.006,TP,1.6,68.0,CHOP,2026-08-25 07:49:00+00:00,f2
BTCUSDT,2026-08-25 07:49:00+00:00,0.004600000000000001,0.006,TP,1.6,60.0,CHOP,2026-08-25 07:49:00+00:00,f2
BTCUSDT,2026-08-25 09:51:00+00:00,0.004600000000000001,0.006,TP,1.6,117.0,CHOP,2026-08-25 09:51:00+00:00,f2
BTCUSDT,2026-08-25 09:51:00+00:00,0.004600000000000001,0.006,TP,1.6,115.0,CHOP,2026-08-25 09:51:00+00:00,f2
BTCUSDT,2026-08-25 09:51:00+00:00,0.004600000000000001,0.006,TP,1.6,111.0,CHOP,2026-08-25 09:51:00+00:00,f2
BTCUSDT,2026-08-25 09:52:00+00:00,0.004600000000000001,0.006,TP,1.6,120.0,CHOP,2026-08-25 09:52:00+00:00,f2
SOLUSDT,2026-08-25 09:53:00+00:00,-0.0314,-0.03,HARD_SL,1.6,261.0,CHOP,2026-08-25 09:53:00+00:00,f2
SOLUSDT,2026-08-25 10:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,6.0,CHOP,2026-08-25 10:06:00+00:00,f2
NEARUSDT,2026-08-25 10:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,CHOP,2026-08-25 10:11:00+00:00,f2
BTCUSDT,2026-08-25 12:07:00+00:00,0.004600000000000001,0.006,TP,1.6,131.0,CHOP,2026-08-25 12:07:00+00:00,f2
BTCUSDT,2026-08-25 12:08:00+00:00,-0.0314,-0.03,HARD_SL,1.6,566.0,TREND,2026-08-25 12:08:00+00:00,f2
