pair,ts,net_frac,exit_type,mfe_frac,tp_frac,tsp,fold
SOLUSDT,2026-08-24 00:27:00+00:00,0.004600000000000001,TP,0.013676453583104712,0.006,2026-08-24 00:27:00+00:00,f2
BTCUSDT,2026-08-24 00:28:00+00:00,0.0010000000000000002,FLOOR40,0.003638803582027923,0.006,2026-08-24 00:28:00+00:00,f2
XRPUSDT,2026-08-24 00:44:00+00:00,0.004600000000000001,TP,0.010472950436928854,0.006,2026-08-24 00:44:00+00:00,f2
BTCUSDT,2026-08-24 00:49:00+00:00,0.0010000000000000002,FLOOR40,0.0037735312811662653,0.006,2026-08-24 00:49:00+00:00,f2
NEARUSDT,2026-08-24 00:52:00+00:00,0.002175480912434785,FLOOR40,0.0057217669592203035,0.00893870228108696,2026-08-24 00:52:00+00:00,f2
XRPUSDT,2026-08-24 01:15:00+00:00,0.004600000000000001,TP,0.006292255171028901,0.006,2026-08-24 01:15:00+00:00,f2
BTCUSDT,2026-08-24 01:33:00+00:00,0.0005000000000000001,BE_STOP,0.0030775193798449237,0.006,2026-08-24 01:33:00+00:00,f2
ETHUSDT,2026-08-24 01:51:00+00:00,0.004600000000000001,TP,0.006186712869506891,0.006,2026-08-24 01:51:00+00:00,f2
BTCUSDT,2026-08-24 02:05:00+00:00,0.0010000000000000002,FLOOR40,0.004005532560831595,0.006,2026-08-24 02:05:00+00:00,f2
BTCUSDT,2026-08-24 02:11:00+00:00,0.0010000000000000002,FLOOR40,0.0054172793736926034,0.006,2026-08-24 02:11:00+00:00,f2
NEARUSDT,2026-08-24 02:37:00+00:00,-0.0264,MAE_KILL,0.003387944983818734,0.011644706426259787,2026-08-24 02:37:00+00:00,f2
BTCUSDT,2026-08-24 03:33:00+00:00,-0.021503773716845965,MAX_AGE,0.0018143236209171253,0.006,2026-08-24 03:33:00+00:00,f2
XRPUSDT,2026-08-24 03:38:00+00:00,0.0010000000000000002,FLOOR40,0.0038084874863981415,0.006,2026-08-24 03:38:00+00:00,f2
NEARUSDT,2026-08-24 04:23:00+00:00,-0.0264,MAE_KILL,0.0050000000000000105,0.010545454545454564,2026-08-24 04:23:00+00:00,f2
BTCUSDT,2026-08-24 04:59:00+00:00,0.0010000000000000002,FLOOR40,0.004683116883116959,0.006,2026-08-24 04:59:00+00:00,f2
BTCUSDT,2026-08-24 05:03:00+00:00,0.0010000000000000002,FLOOR40,0.005470990514008458,0.006,2026-08-24 05:03:00+00:00,f2
SOLUSDT,2026-08-24 05:15:00+00:00,0.004600000000000001,TP,0.0062725919625771145,0.006,2026-08-24 05:15:00+00:00,f2
BTCUSDT,2026-08-24 06:21:00+00:00,0.0005000000000000001,BE_STOP,0.003346258033675079,0.006,2026-08-24 06:21:00+00:00,f2
BTCUSDT,2026-08-24 06:32:00+00:00,0.0010000000000000002,FLOOR40,0.004279101129423359,0.006,2026-08-24 06:32:00+00:00,f2
XRPUSDT,2026-08-24 06:48:00+00:00,0.0010000000000000002,FLOOR40,0.005817099567099527,0.006,2026-08-24 06:48:00+00:00,f2
ETHUSDT,2026-08-24 07:17:00+00:00,0.0010000000000000002,FLOOR40,0.005569105691056836,0.006,2026-08-24 07:17:00+00:00,f2
BTCUSDT,2026-08-24 07:18:00+00:00,0.0010000000000000002,FLOOR40,0.004144769971722598,0.006,2026-08-24 07:18:00+00:00,f2
BTCUSDT,2026-08-24 07:18:00+00:00,0.0010000000000000002,FLOOR40,0.004019019658725493,0.006,2026-08-24 07:18:00+00:00,f2
NEARUSDT,2026-08-24 07:27:00+00:00,0.0010000000000000002,FLOOR40,0.0036803629947062574,0.006,2026-08-24 07:27:00+00:00,f2
XRPUSDT,2026-08-24 07:32:00+00:00,0.0010000000000000002,FLOOR40,0.0036982248520710465,0.006,2026-08-24 07:32:00+00:00,f2
BTCUSDT,2026-08-24 07:33:00+00:00,0.0010000000000000002,FLOOR40,0.00599576997458104,0.006,2026-08-24 07:33:00+00:00,f2
XRPUSDT,2026-08-24 07:41:00+00:00,0.004600000000000001,TP,0.006054490413723443,0.006,2026-08-24 07:41:00+00:00,f2
NEARUSDT,2026-08-24 07:41:00+00:00,0.0010000000000000002,FLOOR40,0.004674776314466605,0.006,2026-08-24 07:41:00+00:00,f2
NEARUSDT,2026-08-24 08:22:00+00:00,0.004600000000000001,TP,0.01197030153038035,0.006,2026-08-24 08:22:00+00:00,f2
ETHUSDT,2026-08-24 08:25:00+00:00,0.004600000000000001,TP,0.006326972388798969,0.006,2026-08-24 08:25:00+00:00,f2
SOLUSDT,2026-08-24 08:32:00+00:00,0.0010000000000000002,FLOOR40,0.004220491286555289,0.006,2026-08-24 08:32:00+00:00,f2
BTCUSDT,2026-08-24 10:39:00+00:00,0.0010000000000000002,FLOOR40,0.0037722056270343444,0.006,2026-08-24 10:39:00+00:00,f2
BTCUSDT,2026-08-24 10:41:00+00:00,0.0010000000000000002,FLOOR40,0.0046876751115238246,0.006,2026-08-24 10:41:00+00:00,f2
BTCUSDT,2026-08-24 10:41:00+00:00,0.0010000000000000002,FLOOR40,0.004958238948977079,0.006,2026-08-24 10:41:00+00:00,f2
BTCUSDT,2026-08-24 10:41:00+00:00,0.0010000000000000002,FLOOR40,0.005389629893174285,0.006,2026-08-24 10:41:00+00:00,f2
SOLUSDT,2026-08-24 11:02:00+00:00,0.004600000000000001,TP,0.006653661622818582,0.006,2026-08-24 11:02:00+00:00,f2
ETHUSDT,2026-08-24 11:05:00+00:00,0.0010000000000000002,FLOOR40,0.005377150758924312,0.006,2026-08-24 11:05:00+00:00,f2
BTCUSDT,2026-08-24 11:05:00+00:00,0.0010000000000000002,FLOOR40,0.003822531571279274,0.006,2026-08-24 11:05:00+00:00,f2
BTCUSDT,2026-08-24 11:08:00+00:00,0.0010000000000000002,FLOOR40,0.004513119428535529,0.006,2026-08-24 11:08:00+00:00,f2
BTCUSDT,2026-08-24 12:51:00+00:00,-0.0414,MAE_KILL,0.0022117551763223466,0.006,2026-08-24 12:51:00+00:00,f2
BTCUSDT,2026-08-24 12:59:00+00:00,0.0010000000000000002,FLOOR40,0.004179511275814814,0.006,2026-08-24 12:59:00+00:00,f2
BTCUSDT,2026-08-24 13:15:00+00:00,0.0010000000000000002,FLOOR40,0.004728132387706929,0.006,2026-08-24 13:15:00+00:00,f2
BTCUSDT,2026-08-24 13:35:00+00:00,0.0010000000000000002,FLOOR40,0.004534123846499187,0.006,2026-08-24 13:35:00+00:00,f2
BTCUSDT,2026-08-24 13:41:00+00:00,0.004600000000000001,TP,0.0062393114682554145,0.006,2026-08-24 13:41:00+00:00,f2
BTCUSDT,2026-08-24 13:45:00+00:00,0.004600000000000001,TP,0.007091178110937581,0.006,2026-08-24 13:45:00+00:00,f2
BTCUSDT,2026-08-24 15:32:00+00:00,-0.0414,MAE_KILL,0.000998861973662857,0.006,2026-08-24 15:32:00+00:00,f2
XRPUSDT,2026-08-24 17:23:00+00:00,0.004600000000000001,TP,0.006095496105655196,0.006,2026-08-24 17:23:00+00:00,f2
BTCUSDT,2026-08-25 02:17:00+00:00,-0.0414,MAE_KILL,0.0014547090191960323,0.006,2026-08-25 02:17:00+00:00,f2
BTCUSDT,2026-08-25 02:17:00+00:00,-0.0414,MAE_KILL,0.00033889414037737055,0.006,2026-08-25 02:17:00+00:00,f2
BTCUSDT,2026-08-25 02:17:00+00:00,-0.0414,MAE_KILL,0.0003815131119355065,0.006,2026-08-25 02:17:00+00:00,f2
BTCUSDT,2026-08-25 02:17:00+00:00,-0.0414,MAE_KILL,0.0001611148632972608,0.006,2026-08-25 02:17:00+00:00,f2
BTCUSDT,2026-08-25 02:17:00+00:00,0.004600000000000001,TP,0.012340779283215836,0.006,2026-08-25 02:17:00+00:00,f2
ETHUSDT,2026-08-25 13:51:00+00:00,0.004600000000000001,TP,0.008126210589709703,0.006,2026-08-25 13:51:00+00:00,f2
BTCUSDT,2026-08-25 13:51:00+00:00,0.004600000000000001,TP,0.006039057835690383,0.006,2026-08-25 13:51:00+00:00,f2
BTCUSDT,2026-08-25 21:11:00+00:00,0.0010000000000000002,FLOOR40,0.004271612079269281,0.006,2026-08-25 21:11:00+00:00,f2
BTCUSDT,2026-08-26 02:25:00+00:00,0.004600000000000001,TP,0.007643459802715012,0.006,2026-08-26 02:25:00+00:00,f2
ETHUSDT,2026-08-26 04:12:00+00:00,0.0005000000000000001,BE_STOP,0.003507675069118198,0.006,2026-08-26 04:12:00+00:00,f2
XRPUSDT,2026-08-26 09:17:00+00:00,0.004600000000000001,TP,0.006034240808307565,0.006,2026-08-26 09:17:00+00:00,f2
NEARUSDT,2026-08-26 09:20:00+00:00,0.0010000000000000002,FLOOR40,0.003837630398356903,0.006,2026-08-26 09:20:00+00:00,f2
SOLUSDT,2026-08-26 09:47:00+00:00,0.004600000000000001,TP,0.007023112992240411,0.006,2026-08-26 09:47:00+00:00,f2
BTCUSDT,2026-08-26 09:49:00+00:00,0.0005000000000000001,BE_STOP,0.0031726689041482897,0.006,2026-08-26 09:49:00+00:00,f2
BTCUSDT,2026-08-26 09:49:00+00:00,0.0005000000000000001,BE_STOP,0.003383549196550437,0.006,2026-08-26 09:49:00+00:00,f2
XRPUSDT,2026-08-26 10:08:00+00:00,0.004600000000000001,TP,0.006656280980031053,0.006,2026-08-26 10:08:00+00:00,f2
BTCUSDT,2026-08-26 12:30:00+00:00,0.004600000000000001,TP,0.006780011144874405,0.006,2026-08-26 12:30:00+00:00,f2
BTCUSDT,2026-08-26 12:30:00+00:00,0.004600000000000001,TP,0.006701481212260331,0.006,2026-08-26 12:30:00+00:00,f2
BTCUSDT,2026-08-26 12:30:00+00:00,0.004600000000000001,TP,0.006372026865843002,0.006,2026-08-26 12:30:00+00:00,f2
BTCUSDT,2026-08-26 12:31:00+00:00,0.0010000000000000002,FLOOR40,0.005651535054964237,0.006,2026-08-26 12:31:00+00:00,f2
BTCUSDT,2026-08-26 12:42:00+00:00,0.0010000000000000002,FLOOR40,0.003725985754033897,0.006,2026-08-26 12:42:00+00:00,f2
ETHUSDT,2026-08-26 13:13:00+00:00,0.004600000000000001,TP,0.006259290179389686,0.006,2026-08-26 13:13:00+00:00,f2
BTCUSDT,2026-08-26 13:20:00+00:00,0.0010000000000000002,FLOOR40,0.004166714581967821,0.006,2026-08-26 13:20:00+00:00,f2
XRPUSDT,2026-08-26 13:28:00+00:00,0.004600000000000001,TP,0.009290601368383243,0.006,2026-08-26 13:28:00+00:00,f2
BTCUSDT,2026-08-26 13:33:00+00:00,0.0010000000000000002,FLOOR40,0.005121902296743194,0.006,2026-08-26 13:33:00+00:00,f2
BTCUSDT,2026-08-26 13:33:00+00:00,0.0010000000000000002,FLOOR40,0.005384941577981916,0.006,2026-08-26 13:33:00+00:00,f2
NEARUSDT,2026-08-26 13:34:00+00:00,0.0010000000000000002,FLOOR40,0.005866695638003108,0.006,2026-08-26 13:34:00+00:00,f2
ETHUSDT,2026-08-26 13:47:00+00:00,0.0005000000000000001,BE_STOP,0.003199041510110564,0.006,2026-08-26 13:47:00+00:00,f2
BTCUSDT,2026-08-26 13:50:00+00:00,0.0005000000000000001,BE_STOP,0.003356918228947664,0.006,2026-08-26 13:50:00+00:00,f2
NEARUSDT,2026-08-26 13:57:00+00:00,0.0005000000000000001,BE_STOP,0.0034991798797156704,0.006,2026-08-26 13:57:00+00:00,f2
XRPUSDT,2026-08-26 14:31:00+00:00,0.004600000000000001,TP,0.006420893153452225,0.006,2026-08-26 14:31:00+00:00,f2
SOLUSDT,2026-08-26 14:35:00+00:00,0.004600000000000001,TP,0.008168137000518858,0.006,2026-08-26 14:35:00+00:00,f2
BTCUSDT,2026-08-26 14:54:00+00:00,0.004600000000000001,TP,0.0062109974424552055,0.006,2026-08-26 14:54:00+00:00,f2
BTCUSDT,2026-08-26 15:02:00+00:00,0.004600000000000001,TP,0.006242793208434847,0.006,2026-08-26 15:02:00+00:00,f2
XRPUSDT,2026-08-26 15:02:00+00:00,0.004600000000000001,TP,0.007580174927113838,0.006,2026-08-26 15:02:00+00:00,f2
ETHUSDT,2026-08-26 15:06:00+00:00,0.0005000000000000001,BE_STOP,0.0030876853431307185,0.006,2026-08-26 15:06:00+00:00,f2
BTCUSDT,2026-08-26 15:08:00+00:00,0.0010000000000000002,FLOOR40,0.005458638442762534,0.006,2026-08-26 15:08:00+00:00,f2
BTCUSDT,2026-08-26 15:10:00+00:00,0.0010000000000000002,FLOOR40,0.0059785561261622155,0.006,2026-08-26 15:10:00+00:00,f2
XRPUSDT,2026-08-26 15:15:00+00:00,0.004600000000000001,TP,0.006720233747260845,0.006,2026-08-26 15:15:00+00:00,f2
SOLUSDT,2026-08-26 22:15:00+00:00,-0.0414,MAE_KILL,0.001385710386529119,0.006,2026-08-26 22:15:00+00:00,f2
BTCUSDT,2026-08-26 22:16:00+00:00,0.004600000000000001,TP,0.006129584910377942,0.006,2026-08-26 22:16:00+00:00,f2
BTCUSDT,2026-08-27 00:01:00+00:00,0.0010000000000000002,FLOOR40,0.0045100451004510414,0.006,2026-08-27 00:01:00+00:00,f2
SOLUSDT,2026-08-27 05:54:00+00:00,0.0005000000000000001,BE_STOP,0.003253710803106292,0.006,2026-08-27 05:54:00+00:00,f2
BTCUSDT,2026-08-27 08:03:00+00:00,0.004600000000000001,TP,0.007095726322200755,0.006,2026-08-27 08:03:00+00:00,f2
ETHUSDT,2026-08-27 08:05:00+00:00,0.0010000000000000002,FLOOR40,0.0036419711272179054,0.006,2026-08-27 08:05:00+00:00,f2
BTCUSDT,2026-08-27 08:08:00+00:00,0.004600000000000001,TP,0.007841574135585677,0.006,2026-08-27 08:08:00+00:00,f2
SOLUSDT,2026-08-27 08:09:00+00:00,0.004600000000000001,TP,0.012912133321665771,0.006,2026-08-27 08:09:00+00:00,f2
BTCUSDT,2026-08-27 08:10:00+00:00,0.004600000000000001,TP,0.007288809948506576,0.006,2026-08-27 08:10:00+00:00,f2
SOLUSDT,2026-08-27 08:25:00+00:00,0.006042294059953992,TP,0.007758863457598215,0.007442294059953992,2026-08-27 08:25:00+00:00,f2
ETHUSDT,2026-08-27 08:29:00+00:00,-0.0414,MAE_KILL,0.0022940109488752145,0.006,2026-08-27 08:29:00+00:00,f2
ETHUSDT,2026-08-27 08:30:00+00:00,-0.0414,MAE_KILL,0.0016358023426002438,0.006,2026-08-27 08:30:00+00:00,f2
ETHUSDT,2026-08-27 08:30:00+00:00,-0.0414,MAE_KILL,0.0018117724217085068,0.006,2026-08-27 08:30:00+00:00,f2
ETHUSDT,2026-08-27 08:30:00+00:00,0.004600000000000001,TP,0.008445470858768183,0.006,2026-08-27 08:30:00+00:00,f2
BTCUSDT,2026-08-27 08:39:00+00:00,0.0005000000000000001,BE_STOP,0.0031027071433865233,0.006,2026-08-27 08:39:00+00:00,f2
BTCUSDT,2026-08-27 08:47:00+00:00,0.0005000000000000001,BE_STOP,0.0032632360465932554,0.006,2026-08-27 08:47:00+00:00,f2
BTCUSDT,2026-08-27 08:47:00+00:00,0.0005000000000000001,BE_STOP,0.0033865566244810417,0.006,2026-08-27 08:47:00+00:00,f2
SOLUSDT,2026-08-27 08:48:00+00:00,0.004600000000000001,TP,0.0065929432508576805,0.006,2026-08-27 08:48:00+00:00,f2
BTCUSDT,2026-08-27 08:50:00+00:00,0.0010000000000000002,FLOOR40,0.004516727714274556,0.006,2026-08-27 08:50:00+00:00,f2
SOLUSDT,2026-08-27 09:01:00+00:00,0.0005000000000000001,BE_STOP,0.0033437125748503353,0.006,2026-08-27 09:01:00+00:00,f2
SOLUSDT,2026-08-27 09:20:00+00:00,0.004600000000000001,TP,0.010873935100985888,0.006,2026-08-27 09:20:00+00:00,f2
XRPUSDT,2026-08-27 09:25:00+00:00,0.004600000000000001,TP,0.007374939121964755,0.006,2026-08-27 09:25:00+00:00,f2
ETHUSDT,2026-08-27 09:25:00+00:00,0.004600000000000001,TP,0.01014537361492567,0.006,2026-08-27 09:25:00+00:00,f2
BTCUSDT,2026-08-27 09:26:00+00:00,0.004600000000000001,TP,0.0076235999483655935,0.006,2026-08-27 09:26:00+00:00,f2
BTCUSDT,2026-08-27 09:26:00+00:00,0.004600000000000001,TP,0.007003937836294188,0.006,2026-08-27 09:26:00+00:00,f2
BTCUSDT,2026-08-27 09:35:00+00:00,0.0010000000000000002,FLOOR40,0.005701892468604537,0.006,2026-08-27 09:35:00+00:00,f2
BTCUSDT,2026-08-27 10:28:00+00:00,0.0010000000000000002,FLOOR40,0.005452643409413581,0.006,2026-08-27 10:28:00+00:00,f2
BTCUSDT,2026-08-27 10:41:00+00:00,0.0005000000000000001,BE_STOP,0.0035361345213405404,0.006,2026-08-27 10:41:00+00:00,f2
BTCUSDT,2026-08-27 11:54:00+00:00,0.0010000000000000002,FLOOR40,0.0056191566614845305,0.006,2026-08-27 11:54:00+00:00,f2
XRPUSDT,2026-08-27 12:31:00+00:00,0.004600000000000001,TP,0.006103549880735183,0.006,2026-08-27 12:31:00+00:00,f2
SOLUSDT,2026-08-27 12:52:00+00:00,0.0005000000000000001,BE_STOP,0.003459146616072958,0.006,2026-08-27 12:52:00+00:00,f2
SOLUSDT,2026-08-27 13:10:00+00:00,0.0005000000000000001,BE_STOP,0.00310208145836124,0.006,2026-08-27 13:10:00+00:00,f2
BTCUSDT,2026-08-27 13:51:00+00:00,0.0010000000000000002,FLOOR40,0.005105007751488319,0.006,2026-08-27 13:51:00+00:00,f2
SOLUSDT,2026-08-27 13:57:00+00:00,0.004600000000000001,TP,0.007257100574876208,0.006,2026-08-27 13:57:00+00:00,f2
ETHUSDT,2026-08-27 14:07:00+00:00,0.0005000000000000001,BE_STOP,0.0034265103697025076,0.006,2026-08-27 14:07:00+00:00,f2
BTCUSDT,2026-08-27 14:35:00+00:00,0.004600000000000001,TP,0.006620983599133007,0.006,2026-08-27 14:35:00+00:00,f2
XRPUSDT,2026-08-27 14:42:00+00:00,0.004600000000000001,TP,0.006502395619438632,0.006,2026-08-27 14:42:00+00:00,f2
BTCUSDT,2026-08-27 15:22:00+00:00,0.0010000000000000002,FLOOR40,0.005596503897009388,0.006,2026-08-27 15:22:00+00:00,f2
BTCUSDT,2026-08-27 15:22:00+00:00,0.0010000000000000002,FLOOR40,0.005738001935081418,0.006,2026-08-27 15:22:00+00:00,f2
BTCUSDT,2026-08-27 15:22:00+00:00,0.0010000000000000002,FLOOR40,0.005571464143426295,0.006,2026-08-27 15:22:00+00:00,f2
XRPUSDT,2026-08-27 15:36:00+00:00,0.0010000000000000002,FLOOR40,0.003633621280680009,0.006,2026-08-27 15:36:00+00:00,f2
NEARUSDT,2026-08-27 15:38:00+00:00,0.0010000000000000002,FLOOR40,0.0036399563205242146,0.006,2026-08-27 15:38:00+00:00,f2
BTCUSDT,2026-08-27 16:11:00+00:00,0.0005000000000000001,BE_STOP,0.0035280189620137577,0.006,2026-08-27 16:11:00+00:00,f2
SOLUSDT,2026-08-27 16:19:00+00:00,0.0010000000000000002,FLOOR40,0.0037700721433558404,0.006,2026-08-27 16:19:00+00:00,f2
SOLUSDT,2026-08-27 16:22:00+00:00,0.004600000000000001,TP,0.00998069155931989,0.006,2026-08-27 16:22:00+00:00,f2
BTCUSDT,2026-08-27 17:42:00+00:00,0.0010000000000000002,FLOOR40,0.005084771054732408,0.006,2026-08-27 17:42:00+00:00,f2
BTCUSDT,2026-08-27 17:42:00+00:00,0.0010000000000000002,FLOOR40,0.0051322674997015035,0.006,2026-08-27 17:42:00+00:00,f2
ETHUSDT,2026-08-27 18:13:00+00:00,0.004600000000000001,TP,0.010490704489322699,0.006,2026-08-27 18:13:00+00:00,f2
BTCUSDT,2026-08-27 18:13:00+00:00,0.004600000000000001,TP,0.007140150926989881,0.006,2026-08-27 18:13:00+00:00,f2
BTCUSDT,2026-08-27 18:13:00+00:00,0.004600000000000001,TP,0.006336604614271435,0.006,2026-08-27 18:13:00+00:00,f2
BTCUSDT,2026-08-27 18:23:00+00:00,0.0010000000000000002,FLOOR40,0.004161721160934118,0.006,2026-08-27 18:23:00+00:00,f2
BTCUSDT,2026-08-28 01:18:00+00:00,-0.0414,MAE_KILL,0.0014832199496938345,0.006,2026-08-28 01:18:00+00:00,f2
BTCUSDT,2026-08-28 01:18:00+00:00,-0.0414,MAE_KILL,0.0008371321472890398,0.006,2026-08-28 01:18:00+00:00,f2
ETHUSDT,2026-08-28 01:34:00+00:00,0.0005000000000000001,BE_STOP,0.003531945896290694,0.006,2026-08-28 01:34:00+00:00,f2
BTCUSDT,2026-08-28 01:35:00+00:00,0.0010000000000000002,FLOOR40,0.005995314886780547,0.006,2026-08-28 01:35:00+00:00,f2
ETHUSDT,2026-08-28 04:09:00+00:00,0.004600000000000001,TP,0.006118638964167332,0.006,2026-08-28 04:09:00+00:00,f2
ETHUSDT,2026-08-28 04:12:00+00:00,0.0010000000000000002,FLOOR40,0.005982950598495684,0.006,2026-08-28 04:12:00+00:00,f2
BTCUSDT,2026-08-28 04:12:00+00:00,0.0010000000000000002,FLOOR40,0.0037273722088531865,0.006,2026-08-28 04:12:00+00:00,f2
BTCUSDT,2026-08-28 10:03:00+00:00,0.004600000000000001,TP,0.0061670204366496865,0.006,2026-08-28 10:03:00+00:00,f2
BTCUSDT,2026-08-28 14:05:00+00:00,0.004600000000000001,TP,0.0064534869035892,0.006,2026-08-28 14:05:00+00:00,f2
BTCUSDT,2026-08-28 14:05:00+00:00,0.004600000000000001,TP,0.0064108231264509066,0.006,2026-08-28 14:05:00+00:00,f2
ETHUSDT,2026-08-28 14:13:00+00:00,0.004600000000000001,TP,0.006984617738111199,0.006,2026-08-28 14:13:00+00:00,f2
SOLUSDT,2026-08-28 14:14:00+00:00,0.0005000000000000001,BE_STOP,0.0037242693406984734,0.006615424166644932,2026-08-28 14:14:00+00:00,f2
SOLUSDT,2026-08-28 14:17:00+00:00,0.0005000000000000001,BE_STOP,0.004452137121977095,0.008132259105863614,2026-08-28 14:17:00+00:00,f2
BTCUSDT,2026-08-28 15:58:00+00:00,0.004600000000000001,TP,0.006046104242301187,0.006,2026-08-28 15:58:00+00:00,f2
BTCUSDT,2026-08-28 16:01:00+00:00,0.004600000000000001,TP,0.006374478660073785,0.006,2026-08-28 16:01:00+00:00,f2
XRPUSDT,2026-08-28 16:02:00+00:00,0.004600000000000001,TP,0.006060173962640933,0.006,2026-08-28 16:02:00+00:00,f2
ETHUSDT,2026-08-28 16:03:00+00:00,-0.0414,MAE_KILL,0.001273391217126916,0.006,2026-08-28 16:03:00+00:00,f2
BTCUSDT,2026-08-28 16:12:00+00:00,-0.0414,MAE_KILL,0.0003279129083038553,0.006,2026-08-28 16:12:00+00:00,f2
BTCUSDT,2026-08-28 16:14:00+00:00,-0.0414,MAE_KILL,0.0005589770103738102,0.006,2026-08-28 16:14:00+00:00,f2
ETHUSDT,2026-08-28 16:15:00+00:00,-0.0414,MAE_KILL,0.0010568457280252914,0.006,2026-08-28 16:15:00+00:00,f2
BTCUSDT,2026-08-28 16:16:00+00:00,0.004600000000000001,TP,0.006399310312188658,0.006,2026-08-28 16:16:00+00:00,f2
BTCUSDT,2026-08-28 16:17:00+00:00,0.004600000000000001,TP,0.006946364744318547,0.006,2026-08-28 16:17:00+00:00,f2
BTCUSDT,2026-08-28 16:17:00+00:00,0.004600000000000001,TP,0.00686753744241855,0.006,2026-08-28 16:17:00+00:00,f2
ETHUSDT,2026-08-28 16:23:00+00:00,0.004600000000000001,TP,0.006406879739314744,0.006,2026-08-28 16:23:00+00:00,f2
SOLUSDT,2026-08-28 16:23:00+00:00,0.004600000000000001,TP,0.008180527850237922,0.006,2026-08-28 16:23:00+00:00,f2
ETHUSDT,2026-08-28 16:24:00+00:00,0.004600000000000001,TP,0.011309687171021692,0.006,2026-08-28 16:24:00+00:00,f2
BTCUSDT,2026-08-28 16:24:00+00:00,0.004600000000000001,TP,0.007993736865960728,0.006,2026-08-28 16:24:00+00:00,f2
SOLUSDT,2026-08-28 16:59:00+00:00,0.0017290325654979123,FLOOR40,0.007281252680434928,0.00782258141374478,2026-08-28 16:59:00+00:00,f2
ETHUSDT,2026-08-28 18:38:00+00:00,0.004614173754520911,TP,0.0067826515120428975,0.00601417375452091,2026-08-28 18:38:00+00:00,f2
ETHUSDT,2026-08-28 18:39:00+00:00,0.004600000000000001,TP,0.006513721528137193,0.006,2026-08-28 18:39:00+00:00,f2
SOLUSDT,2026-08-28 18:46:00+00:00,0.004600000000000001,TP,0.007101449275362313,0.006,2026-08-28 18:46:00+00:00,f2
BTCUSDT,2026-08-28 18:52:00+00:00,0.0010000000000000002,FLOOR40,0.0037261889560868014,0.006,2026-08-28 18:52:00+00:00,f2
ETHUSDT,2026-08-28 18:54:00+00:00,0.0010000000000000002,FLOOR40,0.005471449728484524,0.006,2026-08-28 18:54:00+00:00,f2
SOLUSDT,2026-08-28 19:00:00+00:00,0.0005000000000000001,BE_STOP,0.003100127309303323,0.006,2026-08-28 19:00:00+00:00,f2
BTCUSDT,2026-08-29 00:47:00+00:00,0.0010000000000000002,FLOOR40,0.004642366330532432,0.006,2026-08-29 00:47:00+00:00,f2
SOLUSDT,2026-08-29 02:37:00+00:00,0.0010000000000000002,FLOOR40,0.003712038158983035,0.006,2026-08-29 02:37:00+00:00,f2
NEARUSDT,2026-08-29 06:21:00+00:00,0.004600000000000001,TP,0.0100382674283179,0.006,2026-08-29 06:21:00+00:00,f2
NEARUSDT,2026-08-29 08:13:00+00:00,0.0005000000000000001,BE_STOP,0.003077783995523133,0.006,2026-08-29 08:13:00+00:00,f2
NEARUSDT,2026-08-29 08:51:00+00:00,0.0010000000000000002,FLOOR40,0.004875315214345716,0.006,2026-08-29 08:51:00+00:00,f2
ETHUSDT,2026-08-29 14:53:00+00:00,0.0010000000000000002,FLOOR40,0.004685452162516405,0.006,2026-08-29 14:53:00+00:00,f2
ETHUSDT,2026-08-29 16:18:00+00:00,0.0010000000000000002,FLOOR40,0.004123416428279586,0.006,2026-08-29 16:18:00+00:00,f2
BTCUSDT,2026-08-29 19:00:00+00:00,0.0005000000000000001,BE_STOP,0.0031298884472369,0.006,2026-08-29 19:00:00+00:00,f2
NEARUSDT,2026-08-30 01:33:00+00:00,0.0005000000000000001,BE_STOP,0.003401727861771163,0.006,2026-08-30 01:33:00+00:00,f2
BTCUSDT,2026-08-30 04:19:00+00:00,-0.02347674655309041,MAX_AGE,0.001189344971386864,0.006,2026-08-30 04:19:00+00:00,f2
BTCUSDT,2026-08-30 04:22:00+00:00,-0.02364170319348779,MAX_AGE,0.001514088916718775,0.006,2026-08-30 04:22:00+00:00,f2
SOLUSDT,2026-08-30 04:56:00+00:00,0.0010000000000000002,FLOOR40,0.004614652711703135,0.006,2026-08-30 04:56:00+00:00,f2
NEARUSDT,2026-08-30 05:05:00+00:00,0.004600000000000001,TP,0.006723944714232439,0.006,2026-08-30 05:05:00+00:00,f2
ETHUSDT,2026-08-30 12:12:00+00:00,0.004600000000000001,TP,0.00640566498453534,0.006,2026-08-30 12:12:00+00:00,f2
SOLUSDT,2026-08-30 13:32:00+00:00,-0.0414,MAE_KILL,0.001246251509132688,0.006,2026-08-30 13:32:00+00:00,f2
BTCUSDT,2026-08-30 14:06:00+00:00,0.0010000000000000002,FLOOR40,0.004083143486241333,0.006,2026-08-30 14:06:00+00:00,f2
BTCUSDT,2026-08-30 14:06:00+00:00,0.0005000000000000001,BE_STOP,0.0033786231538644857,0.006,2026-08-30 14:06:00+00:00,f2
SOLUSDT,2026-08-30 14:24:00+00:00,0.0005000000000000001,BE_STOP,0.0033266053674217756,0.006,2026-08-30 14:24:00+00:00,f2
SOLUSDT,2026-08-30 14:42:00+00:00,0.0010000000000000002,FLOOR40,0.003720669346545724,0.006,2026-08-30 14:42:00+00:00,f2
