pair,ts,net_frac,exit_type,variant,k,mfe_frac,hold_min
ETHUSDT,2026-09-01 18:45:00+00:00,-0.0414,MAE_KILL,ratchet,1.6,0.0002778851730137471,768.0
SOLUSDT,2026-09-01 18:47:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0036300585068087922,8.0
SOLUSDT,2026-09-01 18:47:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.004992101745716665,6.0
NEARUSDT,2026-09-01 19:04:00+00:00,0.0046,TP,ratchet,1.6,0.007432998324958118,13.0
BTCUSDT,2026-09-01 19:06:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.004853851354865591,12.0
BTCUSDT,2026-09-01 19:06:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0036180549513199645,9.0
BTCUSDT,2026-09-01 19:17:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001678361193697138,6.0
BTCUSDT,2026-09-01 19:28:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0030254521341351722,23.0
BTCUSDT,2026-09-01 19:28:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0031072996283933118,11.0
BTCUSDT,2026-09-01 19:29:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0035154372138767502,22.0
SOLUSDT,2026-09-01 20:16:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0017389392470592176,46.0
BTCUSDT,2026-09-01 20:37:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0015206568823948512,69.0
ETHUSDT,2026-09-01 20:37:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0016868984222537986,65.0
BTCUSDT,2026-09-01 20:38:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.00174734051152722,22.0
NEARUSDT,2026-09-01 20:51:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003804692454026683,9.0
SOLUSDT,2026-09-01 20:51:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001973987454658437,7.0
BTCUSDT,2026-09-01 21:02:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0016324937343520746,24.0
NEARUSDT,2026-09-01 21:03:00+00:00,0.0046,TP,ratchet,1.6,0.008111239860950099,8.0
XRPUSDT,2026-09-01 21:17:00+00:00,0.0046,TP,ratchet,1.6,0.008523569522680156,25.0
BTCUSDT,2026-09-01 21:20:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.004999915869911623,12.0
NEARUSDT,2026-09-02 01:15:00+00:00,-0.0264,MAE_KILL,ratchet,1.6,0.00021023862083462415,251.0
BTCUSDT,2026-09-02 01:46:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001912992624841575,268.0
BTCUSDT,2026-09-02 01:46:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0037114199132400956,266.0
BTCUSDT,2026-09-02 01:51:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003265522607114174,5.0
ETHUSDT,2026-09-02 01:53:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003283729246914578,5.0
NEARUSDT,2026-09-02 03:11:00+00:00,-0.0264,MAE_KILL,ratchet,1.6,0.001364182036450915,78.0
BTCUSDT,2026-09-02 03:12:00+00:00,0.0016,RATCHET,ratchet,1.6,0.004146837389356305,117.0
BTCUSDT,2026-09-02 03:21:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0024134502395371208,10.0
BTCUSDT,2026-09-02 03:21:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0023629703182520734,8.0
BTCUSDT,2026-09-02 03:27:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0017647361912613356,592.0
BTCUSDT,2026-09-02 03:27:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0032858453214438766,6.0
ETHUSDT,2026-09-02 03:27:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0031698737843988637,4.0
NEARUSDT,2026-09-02 05:26:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0032436456450069097,115.0
SOLUSDT,2026-09-02 09:40:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0020667855406061916,469.0
BTCUSDT,2026-09-02 09:47:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001855403847384296,899.0
BTCUSDT,2026-09-02 09:47:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0021824200323185745,7.0
ETHUSDT,2026-09-02 10:34:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.005708503731185953,47.0
BTCUSDT,2026-09-02 10:52:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003761309740851096,966.0
BTCUSDT,2026-09-02 10:53:00+00:00,0.0016,RATCHET,ratchet,1.6,0.004268831910171503,18.0
SOLUSDT,2026-09-02 11:09:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0021761340416836315,15.0
NEARUSDT,2026-09-02 11:17:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0015701136978885353,86.0
ETHUSDT,2026-09-02 11:41:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003674425660301141,24.0
BTCUSDT,2026-09-02 12:03:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0023278178143303564,53.0
ETHUSDT,2026-09-02 12:19:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0035863541955718174,38.0
SOLUSDT,2026-09-02 12:22:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.004890050431835488,18.0
BTCUSDT,2026-09-02 12:32:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002603082049146189,13.0
NEARUSDT,2026-09-02 12:42:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002431249662326408,9.0
BTCUSDT,2026-09-02 13:02:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002646563895241878,19.0
NEARUSDT,2026-09-02 13:17:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0020094498452180726,15.0
BTCUSDT,2026-09-02 13:45:00+00:00,0.0046,TP,ratchet,1.6,0.0060480202934861515,83.0
BTCUSDT,2026-09-02 14:23:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0015463044487283174,38.0
NEARUSDT,2026-09-02 15:01:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002880591336485723,104.0
BTCUSDT,2026-09-02 15:16:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002627992738886046,15.0
BTCUSDT,2026-09-02 16:21:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0032052567763941582,118.0
BTCUSDT,2026-09-03 02:37:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0027089105647511275,1390.0
BTCUSDT,2026-09-03 02:37:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003348359509972213,1388.0
BTCUSDT,2026-09-03 02:37:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002872893458276159,1271.0
BTCUSDT,2026-09-03 02:37:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.005580532952517658,616.0
NEARUSDT,2026-09-03 02:41:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.004756871035940867,2.0
BTCUSDT,2026-09-03 02:52:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0015723432288880324,15.0
SOLUSDT,2026-09-03 02:53:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0036150202103465484,12.0
ETHUSDT,2026-09-03 03:20:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001558007744337161,28.0
ETHUSDT,2026-09-03 03:21:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.00208675409972356,26.0
XRPUSDT,2026-09-03 03:43:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001903506845303416,21.0
ETHUSDT,2026-09-03 04:21:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001558515160101921,38.0
BTCUSDT,2026-09-03 05:27:00+00:00,0.0046,TP,ratchet,1.6,0.006426143811066807,65.0
BTCUSDT,2026-09-03 07:07:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.005080000360101292,264.0
BTCUSDT,2026-09-03 07:07:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.0053049647214699815,262.0
BTCUSDT,2026-09-03 07:08:00+00:00,0.0016,RATCHET,ratchet,1.6,0.004468967857363156,228.0
BTCUSDT,2026-09-03 07:13:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0016391760510992344,4.0
XRPUSDT,2026-09-03 07:43:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0031382279959129835,28.0
BTCUSDT,2026-09-03 12:31:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0030605624665030235,288.0
BTCUSDT,2026-09-03 12:33:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0018229153359937903,2785.0
BTCUSDT,2026-09-03 12:33:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0015580720263492968,2783.0
BTCUSDT,2026-09-03 12:33:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.005073819654482932,326.0
BTCUSDT,2026-09-03 12:33:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.004816266912669052,320.0
ETHUSDT,2026-09-03 12:33:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0033003710329290894,2.0
XRPUSDT,2026-09-03 12:41:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001743552488194666,8.0
BTCUSDT,2026-09-03 12:44:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002662173848523534,9.0
BTCUSDT,2026-09-03 12:48:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001501875746943523,5.0
ETHUSDT,2026-09-03 12:56:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.004728543509225244,16.0
BTCUSDT,2026-09-03 12:56:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.004684962152554432,7.0
BTCUSDT,2026-09-03 12:57:00+00:00,0.0046,TP,ratchet,1.6,0.006671235188528275,12.0
NEARUSDT,2026-09-03 12:59:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0024010857083203675,21.0
BTCUSDT,2026-09-03 12:59:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001547788773253359,3.0
BTCUSDT,2026-09-03 13:04:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0015618635437881503,4.0
ETHUSDT,2026-09-03 13:35:00+00:00,0.0016,RATCHET,ratchet,1.6,0.004342321760681658,37.0
NEARUSDT,2026-09-03 13:38:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003982184962012078,30.0
BTCUSDT,2026-09-03 13:47:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.00483517266746503,43.0
ETHUSDT,2026-09-03 13:47:00+00:00,0.0016,RATCHET,ratchet,1.6,0.004214415610657192,12.0
BTCUSDT,2026-09-03 13:48:00+00:00,0.0016,RATCHET,ratchet,1.6,0.004431201869679701,46.0
BTCUSDT,2026-09-03 13:48:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002260958539783931,8.0
BTCUSDT,2026-09-03 13:51:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0015226494099733537,4.0
SOLUSDT,2026-09-03 14:04:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0023859524584184133,10.0
SOLUSDT,2026-09-03 14:04:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002818539287086964,6.0
XRPUSDT,2026-09-03 14:09:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0019403521379805424,3.0
SOLUSDT,2026-09-03 14:12:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0019630086313193397,8.0
BTCUSDT,2026-09-03 14:13:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0018291785694351758,4.0
ETHUSDT,2026-09-03 14:19:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0026710760620708095,4.0
BTCUSDT,2026-09-03 14:25:00+00:00,-0.0414,MAE_KILL,ratchet,1.6,0.0005813717492612877,1653.0
BTCUSDT,2026-09-03 14:25:00+00:00,0.0046,TP,ratchet,1.6,0.0077889676575287545,34.0
BTCUSDT,2026-09-03 14:25:00+00:00,0.0046,TP,ratchet,1.6,0.007852852205619393,13.0
ETHUSDT,2026-09-03 14:30:00+00:00,0.0046,TP,ratchet,1.6,0.00629320424196414,11.0
SOLUSDT,2026-09-03 14:32:00+00:00,0.0046,TP,ratchet,1.6,0.007249350294077461,7.0
ETHUSDT,2026-09-03 14:32:00+00:00,0.0046,TP,ratchet,1.6,0.0065174247188441925,4.0
ETHUSDT,2026-09-03 14:37:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0019298495613052058,2.0
BTCUSDT,2026-09-03 14:43:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0015980412078882796,10.0
BTCUSDT,2026-09-03 14:44:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0018833147845857502,6.0
BTCUSDT,2026-09-03 14:44:00+00:00,0.0016,RATCHET,ratchet,1.6,0.00339533399179185,4.0
BTCUSDT,2026-09-03 14:46:00+00:00,-0.0414,MAE_KILL,ratchet,1.6,0.000180886656941222,1410.0
BTCUSDT,2026-09-03 14:48:00+00:00,-0.0414,MAE_KILL,ratchet,1.6,1.2964804444240173e-06,560.0
BTCUSDT,2026-09-03 14:48:00+00:00,0.0046,TP,ratchet,1.6,0.0068969148152047645,5.0
SOLUSDT,2026-09-03 14:49:00+00:00,0.0046,TP,ratchet,1.6,0.008449965520255542,2.0
ETHUSDT,2026-09-03 15:00:00+00:00,0.0046,TP,ratchet,1.6,0.009302400762942331,8.0
ETHUSDT,2026-09-03 15:00:00+00:00,0.0046,TP,ratchet,1.6,0.007734579258255088,5.0
BTCUSDT,2026-09-03 15:01:00+00:00,0.0046,TP,ratchet,1.6,0.0069209194348683455,11.0
BTCUSDT,2026-09-03 15:01:00+00:00,0.0046,TP,ratchet,1.6,0.007459199326105152,4.0
NEARUSDT,2026-09-03 15:04:00+00:00,0.0046,TP,ratchet,1.6,0.006938376933751384,4.0
BTCUSDT,2026-09-03 15:26:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002181904835190512,7.0
SOLUSDT,2026-09-03 15:31:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0016192547595550108,5.0
BTCUSDT,2026-09-03 15:32:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0018142451103426648,24.0
BTCUSDT,2026-09-03 15:32:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003354621080582833,22.0
BTCUSDT,2026-09-03 15:32:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0031340994741318106,18.0
BTCUSDT,2026-09-03 15:37:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001779784766181824,6.0
BTCUSDT,2026-09-03 15:41:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0017394725414484544,7.0
BTCUSDT,2026-09-03 15:41:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001644053203491407,5.0
BTCUSDT,2026-09-03 15:42:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003432776446940058,36.0
NEARUSDT,2026-09-03 15:42:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002630247850278134,4.0
ETHUSDT,2026-09-03 15:52:00+00:00,0.0046,TP,ratchet,1.6,0.0067778811004937526,49.0
NEARUSDT,2026-09-03 15:52:00+00:00,0.0046,TP,ratchet,1.6,0.006895502712569111,5.0
BTCUSDT,2026-09-03 15:57:00+00:00,0.0046,TP,ratchet,1.6,0.006055094680449544,13.0
ETHUSDT,2026-09-03 15:58:00+00:00,-0.0414,MAE_KILL,ratchet,1.6,0.0012324897533779807,168.0
BTCUSDT,2026-09-03 15:58:00+00:00,0.0046,TP,ratchet,1.6,0.006084397195585322,16.0
BTCUSDT,2026-09-03 16:01:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.005093435251465161,21.0
BTCUSDT,2026-09-03 16:01:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002128941406062165,8.0
BTCUSDT,2026-09-03 16:01:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0023932260119759532,6.0
SOLUSDT,2026-09-03 16:01:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002200796478725582,4.0
XRPUSDT,2026-09-03 16:08:00+00:00,0.0001944451588015946,RATCHET,ratchet,1.6,0.0027002700270027107,4.0
SOLUSDT,2026-09-03 16:18:00+00:00,0.0046,TP,ratchet,1.6,0.006004079326623786,9.0
NEARUSDT,2026-09-03 16:20:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.005679225191420251,9.0
BTCUSDT,2026-09-03 16:21:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0037549870922318706,14.0
BTCUSDT,2026-09-03 16:21:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0031664343131729243,8.0
XRPUSDT,2026-09-03 16:25:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0024681201151789717,2.0
BTCUSDT,2026-09-03 16:30:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0027449883542198677,10.0
XRPUSDT,2026-09-03 16:31:00+00:00,0.0046,TP,ratchet,1.6,0.006601567872369724,6.0
XRPUSDT,2026-09-03 16:36:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0019869818430968845,5.0
ETHUSDT,2026-09-03 16:42:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001511985594025845,5.0
BTCUSDT,2026-09-03 16:51:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0018540942829824592,16.0
SOLUSDT,2026-09-03 16:57:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.004921004921004972,15.0
BTCUSDT,2026-09-03 17:19:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0018062360856812808,28.0
BTCUSDT,2026-09-03 17:20:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0022507629233468242,23.0
BTCUSDT,2026-09-03 17:38:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001522141417184062,19.0
BTCUSDT,2026-09-03 17:38:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0016198250786456144,17.0
BTCUSDT,2026-09-03 18:05:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0018129570933487907,27.0
XRPUSDT,2026-09-03 18:07:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003346537358284474,128.0
BTCUSDT,2026-09-03 18:08:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0018001866768923847,3.0
ETHUSDT,2026-09-03 18:10:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001912824710979759,30.0
NEARUSDT,2026-09-03 18:16:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0026348496147154277,4.0
ETHUSDT,2026-09-03 19:04:00+00:00,-0.0414,MAE_KILL,ratchet,1.6,0.0001484811614526932,308.0
BTCUSDT,2026-09-03 19:06:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.005624309433097586,185.0
BTCUSDT,2026-09-03 19:06:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.0054744480598654605,59.0
BTCUSDT,2026-09-03 19:06:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.005531414889371595,56.0
BTCUSDT,2026-09-03 19:06:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.005727132737911847,50.0
NEARUSDT,2026-09-03 19:17:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0035633626097866422,4.0
BTCUSDT,2026-09-03 19:32:00+00:00,0.0016,RATCHET,ratchet,1.6,0.004292765102258022,26.0
XRPUSDT,2026-09-03 19:32:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.005877930421707293,21.0
XRPUSDT,2026-09-03 19:44:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002589437819420801,9.0
BTCUSDT,2026-09-03 20:01:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002948155163994822,39.0
ETHUSDT,2026-09-03 20:02:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002132085697889579,45.0
ETHUSDT,2026-09-03 20:02:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0027202918638182787,29.0
BTCUSDT,2026-09-03 20:17:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001948325213266627,14.0
XRPUSDT,2026-09-03 20:19:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002313082522620634,14.0
ETHUSDT,2026-09-03 20:39:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002532523989183893,38.0
BTCUSDT,2026-09-03 21:34:00+00:00,0.0046,TP,ratchet,1.6,0.008863495303304318,55.0
ETHUSDT,2026-09-03 21:35:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.004541206879411501,111.0
SOLUSDT,2026-09-03 21:35:00+00:00,0.0016,RATCHET,ratchet,1.6,0.004247151937822481,77.0
SOLUSDT,2026-09-03 21:35:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0039705155970972145,75.0
SOLUSDT,2026-09-03 21:44:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001637783279375329,4.0
NEARUSDT,2026-09-03 21:45:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0017707173935039141,3.0
XRPUSDT,2026-09-03 22:03:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003968797043930496,168.0
SOLUSDT,2026-09-03 22:14:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0026883514304509248,30.0
BTCUSDT,2026-09-03 22:14:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002229455840805798,27.0
BTCUSDT,2026-09-03 22:14:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0030009941943956895,11.0
BTCUSDT,2026-09-03 22:23:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0016658163422115402,7.0
SOLUSDT,2026-09-03 22:28:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0034633438919207684,14.0
SOLUSDT,2026-09-03 22:28:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0038530132661916817,3.0
SOLUSDT,2026-09-03 22:29:00+00:00,0.0046,TP,ratchet,1.6,0.006370277126127598,9.0
SOLUSDT,2026-09-03 22:34:00+00:00,0.0016,RATCHET,ratchet,1.6,0.00371375242933283,376.0
BTCUSDT,2026-09-03 22:35:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003422741200338171,7.0
ETHUSDT,2026-09-03 22:35:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002209452929830728,5.0
NEARUSDT,2026-09-04 00:09:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0017453798767966364,91.0
SOLUSDT,2026-09-04 00:29:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0017642295233687407,20.0
BTCUSDT,2026-09-04 00:52:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0016865423047192722,136.0
SOLUSDT,2026-09-04 00:52:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0019400233574950864,23.0
ETHUSDT,2026-09-04 01:00:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0015894505213637398,6.0
BTCUSDT,2026-09-04 01:07:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0026066777312778416,15.0
NEARUSDT,2026-09-04 01:16:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0025716196060278215,9.0
BTCUSDT,2026-09-04 01:26:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0030334943706887786,172.0
XRPUSDT,2026-09-04 01:28:00+00:00,0.0016,RATCHET,ratchet,1.6,0.004435511816480672,12.0
BTCUSDT,2026-09-04 01:53:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002951367878744471,53.0
BTCUSDT,2026-09-04 02:30:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0016660869608272236,64.0
BTCUSDT,2026-09-04 02:31:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0025069196919963723,63.0
XRPUSDT,2026-09-04 02:43:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0019432299257407964,9.0
NEARUSDT,2026-09-04 02:50:00+00:00,0.0016,RATCHET,ratchet,1.6,0.003094059405940597,18.0
BTCUSDT,2026-09-04 03:04:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0019240531405152375,21.0
BTCUSDT,2026-09-04 03:07:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0018836491094409151,3.0
NEARUSDT,2026-09-04 04:26:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001843223593262018,79.0
BTCUSDT,2026-09-04 04:33:00+00:00,0.0016,RATCHET,ratchet,1.6,0.00417370418099399,159.0
NEARUSDT,2026-09-04 04:34:00+00:00,0.0031000000000000003,RATCHET,ratchet,1.6,0.005636400901824093,8.0
BTCUSDT,2026-09-04 08:06:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002575533055980917,316.0
BTCUSDT,2026-09-04 09:20:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.001674763204010487,285.0
NEARUSDT,2026-09-04 09:29:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0023599116288410956,9.0
NEARUSDT,2026-09-04 09:34:00+00:00,0.0046,TP,ratchet,1.6,0.006875439124761641,5.0
ETHUSDT,2026-09-04 09:55:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0026723042388683686,21.0
ETHUSDT,2026-09-04 10:02:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.0024766992137966017,7.0
SOLUSDT,2026-09-04 10:08:00+00:00,0.0016,RATCHET,ratchet,1.6,0.0030370306297994453,6.0
BTCUSDT,2026-09-04 10:28:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.002035741594227819,20.0
BTCUSDT,2026-09-04 11:31:00+00:00,0.00010000000000000005,RATCHET,ratchet,1.6,0.00256748582277213,418.0
ETHUSDT,2026-09-04 12:30:00+00:00,0.0046,TP,ratchet,1.6,0.013021963014733084,1241.0
ETHUSDT,2026-09-04 12:30:00+00:00,0.0046,TP,ratchet,1.6,0.013105207140992474,1203.0
ETHUSDT,2026-09-04 12:30:00+00:00,0.0046,TP,ratchet,1.6,0.014652572821763287,830.0
SOLUSDT,2026-09-04 12:30:00+00:00,0.0046,TP,ratchet,1.6,0.02409952766857586,264.0
XRPUSDT,2026-09-04 12:30:00+00:00,0.0046,TP,ratchet,1.6,0.023455337992112392,122.0
ETHUSDT,2026-09-04 12:38:00+00:00,0.00274732082818332,RATCHET,ratchet,1.6,0.006100816294925686,5.0
SOLUSDT,2026-09-04 12:38:00+00:00,0.0034850954282679035,RATCHET,ratchet,1.6,0.006708504652672602,3.0
BTCUSDT,2026-09-04 12:45:00+00:00,0.0046,TP,ratchet,1.6,0.007129647471590305,6.0
BTCUSDT,2026-09-04 12:45:00+00:00,0.0046,TP,ratchet,1.6,0.007386743890768759,4.0
ETHUSDT,2026-09-04 12:48:00+00:00,0.003567208416963504,RATCHET,ratchet,1.6,0.00612000604646793,11.0
