pair,i,side,mkt_taker,v1,v2_fill,v2,v2_best,v3_fill,v3,v3_best
ETHUSDT,17930,short,-0.0022511235176770543,,1,-0.0017511235176770543,0.00011067411060623254,1,-0.001750698168592758,-0.001750698168592758
ETHUSDT,17940,long,0.00039319968269995527,,1,0.0008931996826999552,0.0008931996826999552,0,,
ETHUSDT,17994,short,-0.002317010809891733,,1,-0.001817010809891733,0.0010672172958267724,1,-0.0018165525336249207,0.0010664840537998727
ETHUSDT,18013,long,-0.002511302604586645,,1,-0.002011302604586645,0.0013780841673386316,1,0.0013789736541657146,0.0013789736541657146
ETHUSDT,18056,short,0.0010865643104316291,,1,0.0015865643104316291,0.0015865643104316291,1,-0.0021409822029183094,0.0003445893217509856
ETHUSDT,18075,long,-0.0030655915380515078,,1,-0.0025655915380515077,0.0005993549228309044,1,-0.0025664247504267206,0.0005998548502560324
ETHUSDT,18121,short,-0.0024177597937890547,,1,-0.0019177597937890547,-0.0019177597937890547,1,-0.0019172511682049522,-0.0019172511682049522
ETHUSDT,18137,long,-0.004502713821508719,,1,-0.0040027138215087184,-0.0040027138215087184,1,-0.0040042659544859615,0.0014625595726915764
ETHUSDT,18185,short,0.0007755071535340686,,1,0.0012755071535340684,0.0012755071535340684,1,0.0012746698186247558,0.0012746698186247558
ETHUSDT,18247,short,0.0010414017786639401,,1,0.0015414017786639402,0.0015414017786639402,1,0.0015404315628824985,0.0015404315628824985
ETHUSDT,18414,long,-0.002336546749553067,,1,-0.0018365467495530668,-0.0018365467495530668,1,-0.001837015257181658,-0.001837015257181658
ETHUSDT,18485,long,0.00039987652781740563,,1,0.0008998765278174055,0.0008998765278174055,0,,
ETHUSDT,18507,short,-0.0022383958883548547,,1,-0.0017383958883548547,-0.0017383958883548547,1,-0.0017379768999049023,0.0009407630398478435
ETHUSDT,18545,long,0.00047683111702656296,,1,0.0009768311170265628,0.0009768311170265628,1,-0.0017609499231031533,0.0009775198769650453
ETHUSDT,18607,long,-0.002236886907548651,,1,-0.0017368869075486508,-0.0017368869075486508,1,-0.0017373055603288152,0.0009396888965261045
ETHUSDT,18678,long,0.0005690960299949783,,1,0.0010690960299949781,0.0010690960299949781,1,0.001069830945467712,0.001069830945467712
ETHUSDT,18714,short,-0.0026343507130068395,,1,-0.0021343507130068395,-0.0021343507130068395,1,-0.0021337338460837977,-0.0021337338460837977
ETHUSDT,18753,long,0.001063708646357746,,1,0.001563708646357746,0.001563708646357746,0,,
ETHUSDT,18776,short,0.0004647629765249623,,1,0.0009647629765249622,0.0009647629765249622,1,0.0009640809360569337,0.0009640809360569337
ETHUSDT,18833,long,0.002119949338515231,,1,0.002619949338515231,0.002619949338515231,0,,
ETHUSDT,18889,short,-0.002342790382325286,,1,-0.001842790382325286,0.0011084646117204573,1,0.0011077107563422861,0.0011077107563422861
ETHUSDT,18908,long,-0.0027252578798298067,,1,-0.0022252578798298067,-0.0022252578798298067,1,-0.0022259208402499314,0.0017214733443998904
ETHUSDT,18957,short,0.0006874233969545096,,1,0.0011874233969545094,0.0011874233969545094,0,,
ETHUSDT,18982,long,0.0006062466600228269,,1,0.0011062466600228267,0.0011062466600228267,0,,
ETHUSDT,19018,short,-0.002811486997043242,,1,-0.002311486997043242,-0.002311486997043242,1,-0.002310781606240122,-0.002310781606240122
ETHUSDT,19042,long,0.0007956654146787325,,1,0.0012956654146787322,0.0012956654146787322,0,,
ETHUSDT,19222,short,0.0004255200437184284,,1,0.0009255200437184283,0.0009255200437184283,0,,
ETHUSDT,19278,long,0.0013019417977667563,,1,0.0018019417977667563,0.0018019417977667563,0,,
ETHUSDT,19335,short,-0.0022311492772157703,,1,-0.0017311492772157703,-0.0017311492772157703,1,-0.0017307339102606398,0.00043073391026063985
ETHUSDT,19448,long,0.000838748576464005,,1,0.0013387485764640046,0.0013387485764640046,1,0.0013396183856568332,0.0013396183856568332
ETHUSDT,19467,short,-0.002416461997503112,,1,-0.0019164619975031122,-0.0019164619975031122,1,-0.0019159540204928657,0.00020957241229571934
ETHUSDT,19509,long,-0.00223834301503081,,1,-0.0017383430150308102,0.0009413488240492962,1,0.0009420198339662793,0.0009420198339662793
ETHUSDT,19752,long,0.0006491960294885363,,1,0.001149196029488536,0.001149196029488536,1,0.0011499710149960338,0.0011499710149960338
ETHUSDT,20225,short,-0.0028542049712580327,,1,-0.0023542049712580327,0.0019267279540128518,1,0.0019255651714271387,0.0019255651714271387
ETHUSDT,20242,long,0.0019535275492293543,,1,0.0024535275492293543,0.0024535275492293543,0,,
ETHUSDT,20290,short,0.0007730869944718834,,1,0.0012730869944718832,0.0012730869944718832,0,,
ETHUSDT,20349,long,0.0008881877971872733,,1,0.0013881877971872732,0.0013881877971872732,0,,
ETHUSDT,20438,long,-0.0027571565716900163,,1,-0.0022571565716900163,0.0017714505147040259,1,-0.0022578354894347338,0.001772536783095574
ETHUSDT,20495,short,-0.002274125365914639,,1,-0.001774125365914639,-0.001774125365914639,1,-0.001773688521653812,-0.001773688521653812
ETHUSDT,20608,short,-0.002364046727912006,,1,-0.0018640467279120061,0.0011424747646592095,1,-0.0018635649454392866,0.0011417039127028584
ETHUSDT,20696,long,0.0011485041126333847,,1,0.0010999997124233637,0.0010999997124233637,1,0.001100750087467097,0.001100750087467097
ETHUSDT,20756,long,0.0008851715588259211,,1,0.0013851715588259208,0.0013851715588259208,1,0.0013860645911214812,0.0013860645911214812
ETHUSDT,20796,short,0.0004309080822980419,,1,0.0009309080822980418,0.0009309080822980418,1,0.000930242960817633,0.000930242960817633
ETHUSDT,20872,short,-0.0024066433895846757,,1,-0.0019066433895846757,-0.0019066433895846757,1,-0.0019061403194249632,-0.0019061403194249632
ETHUSDT,20936,short,0.000713775844194413,,1,0.0012137758441944128,0.0012137758441944128,1,-0.0019081058496966596,-0.0019081058496966596
ETHUSDT,20949,long,0.000605164978437382,,1,0.0011051649784373817,0.0011051649784373817,0,,
ETHUSDT,21396,long,-0.003019302423119093,,1,-0.002519302423119093,0.0005715814538714558,1,-0.0025201124793587724,-0.0025201124793587724
ETHUSDT,21410,short,-0.002591017776258175,,1,-0.002091017776258175,0.000314610665754905,1,-0.002090422564975687,0.000790422564975687
ETHUSDT,21471,short,-0.0024846848918527805,,1,-0.0019846848918527804,0.0013354958269644482,1,-0.0019841428204425593,0.0013346285127080945
ETHUSDT,21531,long,-0.0023470571403491247,,1,-0.0018470571403491247,0.0005470571403491248,1,0.001116049449283241,0.001116049449283241
ETHUSDT,21555,short,0.0008205676594043094,,1,0.001320567659404309,0.001320567659404309,1,0.0013197078055015583,0.0013197078055015583
ETHUSDT,21674,long,-0.0022532145921645864,,1,-0.0017532145921645864,-0.0017532145921645864,1,-0.0017536414128710219,-0.0017536414128710219
ETHUSDT,21686,short,0.00197876571887411,,1,0.00247876571887411,0.00247876571887411,1,0.002477327055346437,0.002477327055346437
ETHUSDT,21734,long,0.0014223756880859203,,1,0.0019223756880859203,0.0019223756880859203,0,,
ETHUSDT,21802,short,-0.0025366338949052046,,1,-0.0020366338949052046,-0.0020366338949052046,1,-0.002036065861974218,-0.002036065861974218
ETHUSDT,21806,long,-0.0028093968460045074,,1,-0.0023093968460045074,-0.0023093968460045074,1,-0.002310101896952984,0.0004460611381717902
ETHUSDT,21862,short,-0.002225110104438352,,1,-0.0017251101044383518,-0.0017251101044383518,1,-0.0017246977555605719,-0.0017246977555605719
ETHUSDT,21869,long,0.0006150684544414041,,1,0.0011150684544414039,0.0011150684544414039,1,0.0011158263676252162,0.0011158263676252162
ETHUSDT,21922,short,0.00044394629650388803,,1,0.0009439462965038879,0.0009439462965038879,0,,
ETHUSDT,21982,short,-0.002464033325008194,,1,-0.001964033325008194,0.00023841999500491635,1,-0.0019635015742210838,0.0006635015742210836
ETHUSDT,22048,short,-0.002254267005297063,,1,-0.001754267005297063,0.0009668272084753007,1,0.0009661441364070973,0.0009661441364070973
ETHUSDT,22386,long,0.0007028382273748983,,1,0.0012028382273748981,0.0012028382273748981,1,0.0012036400473985974,0.0012036400473985974
ETHUSDT,22406,short,0.0011806430583820417,,1,0.0016806430583820417,0.0016806430583820417,0,,
ETHUSDT,22468,short,0.0005554230924309585,,1,0.0010554230924309583,0.0010554230924309583,0,,
ETHUSDT,22857,long,-0.0022503708753139366,,1,-0.0017503708753139366,0.0004503708753139364,0,,
ETHUSDT,23128,short,-0.0024718545685763985,,1,-0.0019718545685763985,0.0006718545685763986,1,-0.001971318909121838,-0.001971318909121838
ETHUSDT,23186,long,-0.004247474014986708,,1,-0.0037474740149867087,0.0024474740149867083,1,-0.0037488984642188175,0.002448898464218817
ETHUSDT,23217,short,-0.0028059675766195606,,1,-0.0023059675766195606,0.0004435805459717363,1,-0.0023052649441474868,0.0018484239106359786
ETHUSDT,23279,short,0.0035497567742412985,,1,0.004049756774241299,0.004049756774241299,0,,
ETHUSDT,23313,long,-0.0032689970028169572,,1,-0.002768997002816957,0.0025903952045071314,1,0.002591891150082172,0.002591891150082172
ETHUSDT,23353,short,-0.0026193722384805613,,1,-0.0021193722384805613,0.0003316233430883368,1,-0.0021187628570520354,0.0015500205712832562
ETHUSDT,23375,long,-0.002290226794482115,,1,-0.0017902267944821149,0.00013413607668926882,1,-0.0017906721305473885,0.00013440327832843304
ETHUSDT,23413,short,0.000762820913929224,,1,0.0012628209139292238,0.0012628209139292238,0,,
ETHUSDT,23449,long,-0.0024748561814220875,,1,-0.0019748561814220875,0.0013197698902753397,1,0.0013206302053780285,0.0013206302053780285
ETHUSDT,26156,long,0.00047402471863559567,,1,0.0009740247186355956,0.0009740247186355956,0,,
ETHUSDT,26214,short,0.0010250333640728629,,1,0.0015250333640728626,0.0015250333640728626,1,0.0015240713284086582,0.0015240713284086582
ETHUSDT,26274,short,0.000497868809852263,,1,0.0009978688098522628,0.0009978688098522628,1,-0.0017732313904624333,0.0001239388342774599
ETHUSDT,26313,long,-0.002208448342027105,,1,-0.001708448342027105,-0.001708448342027105,1,-0.0017088527684113106,0.0004088527684113106
ETHUSDT,26479,long,0.0007893603847756787,,1,0.0012893603847756784,0.0012893603847756784,1,-0.0019563784296996486,0.0012902054875194378
ETHUSDT,26494,short,-0.0022458122625752023,,1,-0.0017458122625752023,-0.0017458122625752023,1,-0.0017453895677913066,-0.0017453895677913066
ETHUSDT,26548,long,-0.0025540720896502747,,1,-0.0020540720896502747,-0.0020540720896502747,1,-0.0020546494143574537,-0.0020546494143574537
ETHUSDT,26559,short,-0.002356026267118566,,1,-0.0018560262671185662,-0.0018560262671185662,1,-0.00185554849287213,-0.00185554849287213
ETHUSDT,26629,long,-0.003587352021201931,,1,-0.003087352021201931,0.0009124112127211584,1,-0.003088446244324093,-0.003088446244324093
ETHUSDT,26637,short,-0.0031470691980495648,,1,-0.0026470691980495648,-0.0026470691980495648,1,-0.002646196099999565,-0.002646196099999565
ETHUSDT,26697,short,-0.0027199374707337254,,1,-0.0022199374707337254,0.00039196248244023515,1,-0.0022192778318178164,0.0009192778318178164
ETHUSDT,26728,long,-0.0027660573401830715,,1,-0.0022660573401830715,-0.0022660573401830715,1,-0.0022667407105383406,0.0004200444263230044
ETHUSDT,26770,short,0.0006535982529705052,,1,0.001153598252970505,0.001153598252970505,1,0.0011528218420494803,0.0011528218420494803
ETHUSDT,26814,long,0.0007255017474499087,,1,0.0012255017474499085,0.0012255017474499085,0,,
ETHUSDT,26970,long,-0.0023887271611651682,,1,-0.0018887271611651682,0.0011819634578642691,1,-0.0018892217720511938,0.0011827548352819099
ETHUSDT,27030,long,-0.0023341962022613897,,1,-0.0018341962022613897,-0.0018341962022613897,1,-0.0018346635340284038,-0.0018346635340284038
ETHUSDT,27119,long,-0.0023062809541166884,,1,-0.0018062809541166884,-0.0018062809541166884,1,-0.0018067343212773272,-0.0018067343212773272
ETHUSDT,27185,long,0.0009108117417853443,,1,0.0014108117417853442,0.0014108117417853442,0,,
ETHUSDT,27246,long,0.0005779935910012156,,1,0.0010779935910012154,0.0010779935910012154,1,0.0010787329574799551,0.0010787329574799551
ETHUSDT,27367,long,-0.002649641984252575,,1,-0.002149641984252575,-0.002149641984252575,1,-0.0021502671178114806,0.00035016027068688834
ETHUSDT,27378,short,-0.0033967574174222164,,1,-0.0028967574174222164,0.002794811867875546,1,0.0027932152602454232,0.0027932152602454232
ETHUSDT,27441,short,-0.003007249268531023,,1,-0.002507249268531023,0.0021715988296496366,1,-0.002506446045508269,0.00217031367281323
ETHUSDT,27449,long,-0.003351624188255417,,1,-0.002851624188255417,-0.002851624188255417,1,-0.0028526004884996668,-0.0028526004884996668
ETHUSDT,27510,long,-0.0036334175975948606,,1,-0.0031334175975948606,-0.0031334175975948606,1,-0.003134534865027374,0.003175255784043798
ETHUSDT,27541,short,-0.0026630451239427998,,1,-0.0021630451239427998,-0.0021630451239427998,1,-0.0021624139169843077,-0.0021624139169843077
ETHUSDT,27572,long,-0.0027525415017137424,,1,-0.0022525415017137424,-0.0022525415017137424,1,-0.002253218110769127,-0.002253218110769127
ETHUSDT,27609,short,-0.002623224933160123,,1,-0.002123224933160123,0.0008232249331601229,1,0.001556181802155119,0.001556181802155119
ETHUSDT,27672,short,0.00040479858677709224,,1,0.0009047985867770921,0.0009047985867770921,1,-0.0017150915709502074,-0.0017150915709502074
ETHUSDT,27692,long,0.0007255798618743035,,1,0.0012255798618743033,0.0012255798618743033,1,0.0012263930584035052,0.0012263930584035052
ETHUSDT,27733,short,-0.0025422901920401334,,1,-0.0020422901920401334,-0.0020422901920401334,1,-0.0020417193323739465,-0.0020417193323739465
ETHUSDT,27752,long,-0.0025929795484287295,,1,-0.0020929795484287295,-0.0020929795484287295,1,-0.002093576336597028,0.0015097221385552441
ETHUSDT,28169,long,-0.002211803542383838,,1,-0.001711803542383838,8.708212543030266e-05,1,-0.0017122096472074414,0.0004122096472074416
ETHUSDT,28558,short,0.0007603554756588195,,1,0.0012603554756588193,0.0012603554756588193,1,0.0012595257128024183,0.0012595257128024183
ETHUSDT,28619,short,-0.002385828028361469,,1,-0.001885828028361469,0.0001914968170168814,1,-0.0018853353606811288,-0.0018853353606811288
ETHUSDT,28692,long,0.0005481974582110785,,1,0.0010481974582110783,0.0010481974582110783,1,0.0010489219191706638,0.0010489219191706638
ETHUSDT,28863,short,-0.003218934120991902,,1,-0.002718934120991902,0.002510294593587043,1,-0.002718025108437683,0.0025088401735002927
ETHUSDT,28878,long,-0.0025190472295767027,,1,-0.0020190472295767026,-0.0020190472295767026,1,-0.002019607033093249,-0.002019607033093249
ETHUSDT,28938,long,0.0007729037270248255,,1,0.0012729037270248252,0.0012729037270248252,1,0.0012737405973234867,0.0012737405973234867
ETHUSDT,28963,short,0.0007035646177387398,,1,0.0012035646177387396,0.0012035646177387396,0,,
ETHUSDT,29078,long,-0.002582742011278235,,1,-0.002082742011278235,0.001492387218045176,1,-0.002083333678117294,0.0014933338849876696
ETHUSDT,29154,short,0.001154518296353537,,1,0.001654518296353537,0.001654518296353537,1,0.0016534915505782483,0.0016534915505782483
ETHUSDT,29201,long,0.00208527847733694,,1,0.00258527847733694,0.00258527847733694,1,0.002586771863268574,0.002586771863268574
ETHUSDT,29282,long,-0.0022464396061648143,,1,-0.0017464396061648143,0.0009543033698637032,1,0.00095498086029385,0.00095498086029385
ETHUSDT,29352,long,-0.002834476181009674,,1,-0.002334476181009674,-0.002334476181009674,1,-0.0023351937778986233,0.001035193777898623
ETHUSDT,29586,long,-0.0022749170515887172,,1,-0.0017749170515887172,0.00012495023095323023,1,-0.0017753547289531936,0.0004753547289531937
ETHUSDT,29632,short,-0.002606176961602686,,1,-0.002106176961602686,-0.002106176961602686,1,-0.0021055741745154284,-0.0021055741745154284
ETHUSDT,29648,long,0.0006587742236722073,,1,0.001158774223672207,0.001158774223672207,0,,
ETHUSDT,29708,long,0.000809546167733846,,1,0.0013095461677338459,0.0013095461677338459,1,-0.0019690008552612844,0.0006690008552612842
ETHUSDT,29837,long,0.0005584922458560571,,1,0.001058492245856057,0.001058492245856057,0,,
ETHUSDT,30053,long,-0.0024106720775700315,,1,-0.0019106720775700315,-0.0019106720775700315,1,-0.0019111776664032334,-0.0019111776664032334
ETHUSDT,30075,short,0.0020577137490806565,,1,0.0025577137490806565,0.0025577137490806565,1,0.002556235631265024,0.002556235631265024
ETHUSDT,30127,long,-0.0022257760038217143,,1,-0.0017257760038217143,-0.0017257760038217143,1,-0.0017261890983709,-0.0017261890983709
ETHUSDT,30140,short,-0.0024360240357576214,,1,-0.0019360240357576214,0.0012576384572121943,1,0.001256810052186101,0.001256810052186101
ETHUSDT,30258,long,-0.002324660119262268,,1,-0.0018246601192622681,-0.0018246601192622681,1,-0.0018251226806025693,-0.0018251226806025693
ETHUSDT,30326,short,-0.002383912535243647,,1,-0.0018839125352436469,-0.0018839125352436469,1,-0.0018834208248312313,-0.0018834208248312313
ETHUSDT,30332,long,-0.0033879951583270875,,1,-0.0028879951583270875,-0.0028879951583270875,1,-0.002888989653153664,-0.002888989653153664
ETHUSDT,30386,short,-0.0025908337982234056,,1,-0.0020908337982234056,-0.0020908337982234056,1,-0.002090238678883964,-0.002090238678883964
ETHUSDT,30392,long,-0.0024406795973858004,,1,-0.0019406795973858004,-0.0019406795973858004,1,-0.0019412001974845423,-0.0019412001974845423
ETHUSDT,30452,long,-0.002892555138551733,,1,-0.002392555138551733,-0.002392555138551733,1,-0.002393301789446456,-0.002393301789446456
ETHUSDT,30458,short,-0.0027618674712504357,,1,-0.0022618674712504357,0.0004171204827502614,1,-0.00226118687781153,-0.00226118687781153
ETHUSDT,30518,short,0.000582061055460058,,1,0.0010820610554600578,0.0010820610554600578,0,,
ETHUSDT,30562,long,0.00040368856808304905,,1,0.000903688568083049,0.000903688568083049,0,,
ETHUSDT,31055,short,-0.0023881056150501442,,1,-0.0018881056150501442,0.0011809689840802306,1,-0.0018876118091455717,0.0011801788946329142
ETHUSDT,31082,long,0.0004390595116955129,,1,0.0009390595116955128,0.0009390595116955128,0,,
ETHUSDT,31271,short,0.0011065514912821824,,1,0.0016065514912821824,0.0016065514912821824,1,-0.0021534679480773255,-0.0021534679480773255
ETHUSDT,31299,long,-0.0022499543658639,,1,-0.0017499543658639001,0.0009599269853822404,1,0.0009606072890267536,0.0009606072890267536
ETHUSDT,31385,short,0.0006996718135501951,,1,0.001199671813550195,0.001199671813550195,1,0.0011988723773615143,0.0011988723773615143
ETHUSDT,31435,long,-0.0024719117617415607,,1,-0.0019719117617415607,-0.0019719117617415607,1,-0.001972447985734428,-0.001972447985734428
ETHUSDT,31446,short,0.0007122964347970639,,1,0.0012122964347970637,0.0012122964347970637,1,-0.0019071816809077113,0.0012114906894523376
ETHUSDT,31688,short,-0.002234593685590686,,1,-0.0017345936855906862,-0.0017345936855906862,1,-0.00173417659729204,-0.00173417659729204
ETHUSDT,31698,long,0.00039198966408271756,,1,-0.0017074935400516983,0.00040749354005169844,1,0.0008926359820737542,0.0008926359820737542
ETHUSDT,31761,long,-0.002619413079788083,,1,-0.002119413079788083,0.0015510609276609324,1,0.0015520369461339992,0.0015520369461339992
ETHUSDT,31783,short,-0.0024417249740010835,,1,-0.0019417249740010835,-0.0019417249740010835,1,-0.001941204371815176,0.00022472262308910547
ETHUSDT,31822,long,-0.0031649573519532616,,1,-0.0026649573519532616,0.0024239317631252187,1,-0.0026658402720893064,0.00242534443534289
ETHUSDT,31882,long,-0.0027724141882986674,,1,-0.0022724141882986674,0.00042344851297920045,1,-0.0022731007386680015,0.0017969611818688018
ETHUSDT,31896,short,-0.0025674091721809614,,1,-0.0020674091721809614,-0.0020674091721809614,1,-0.0020668257593013106,-0.0020668257593013106
ETHUSDT,31960,long,-0.0022315573582657507,,1,-0.0017315573582657507,0.0009304917732252009,1,0.0009311573519011515,0.0009311573519011515
ETHUSDT,32092,long,-0.0028310846912800204,,1,-0.0023310846912800204,-0.0023310846912800204,1,-0.002331800591575808,-0.002331800591575808
ETHUSDT,32103,short,-0.0032330719677270132,,1,-0.0027330719677270132,-0.0027330719677270132,1,-0.002732155889782122,-0.002732155889782122
ETHUSDT,32156,long,-0.002600181802687271,,1,-0.002100181802687271,-0.002100181802687271,1,-0.002100782193784163,-0.002100782193784163
ETHUSDT,32222,long,-0.0024175488745180533,,1,-0.0019175488745180533,0.0012280781992288852,1,0.0012288926455516608,0.0012288926455516608
ETHUSDT,32254,short,-0.0027546404915808464,,1,-0.0022546404915808464,-0.0022546404915808464,1,-0.0022539635098259335,-0.0022539635098259335
ETHUSDT,32314,long,-0.002213128115012876,,1,-0.001713128115012876,0.0009010049840206016,1,0.0009016558119265648,0.0009016558119265648
ETHUSDT,32459,long,-0.002262559938794154,,1,-0.0017625599387941539,0.000980095902070646,1,0.0009807862952182552,0.0009807862952182552
ETHUSDT,32473,short,-0.0022260755675096036,,1,-0.0017260755675096036,-0.0017260755675096036,1,-0.001725662736141533,0.0009210603778264528
ETHUSDT,32937,long,0.0006725835859043925,,1,0.0011725835859043923,0.0011725835859043923,1,-0.001883356419399945,0.000583356419399945
ETHUSDT,32954,short,-0.0035410450972841808,,1,-0.0030410450972841807,0.003025672155654689,1,-0.0030399751097293162,0.0030239601755669056
ETHUSDT,33017,long,0.00047900767016312274,,1,0.0009790076701631225,0.0009790076701631225,0,,
ETHUSDT,33175,short,-0.0033251522718487575,,1,-0.0028251522718487575,0.0026802436349580116,1,0.0026787042828166035,0.0026787042828166035
ETHUSDT,33189,long,0.001112678334620548,,1,0.001612678334620548,0.001612678334620548,1,0.0016136851772091524,0.0016136851772091524
ETHUSDT,33237,short,-0.002725478645066282,,1,-0.002225478645066282,0.0017207658321060511,1,-0.0022248162369478083,0.001719705979116493
ETHUSDT,33253,long,0.001593442067859789,,1,0.002093442067859789,0.002093442067859789,1,-0.002459180882853795,-0.002459180882853795
ETHUSDT,33344,short,-0.002262105133123721,,1,-0.0017621051331237212,0.000462105133123721,1,0.000978678873561173,0.000978678873561173
ETHUSDT,34887,short,-0.002205785028560348,,1,-0.0017057850285603481,-0.0017057850285603481,1,-0.0017053823373916525,-0.0017053823373916525
ETHUSDT,36160,long,-0.0023775044561434194,,1,-0.0018775044561434194,-0.0018775044561434194,1,-0.0018779934528698541,-0.0018779934528698541
ETHUSDT,36177,short,-0.0024503819964179353,,1,-0.0019503819964179353,0.0006503819964179351,1,-0.0019498570678839933,0.0006498570678839931
ETHUSDT,36544,long,-0.0026784807462960623,,1,-0.0021784807462960623,0.0008784807462960622,1,-0.002179120306449287,-0.002179120306449287
ETHUSDT,36558,short,-0.0022590839934945473,,1,-0.0017590839934945473,-0.0017590839934945473,1,-0.0017586546661614664,0.00011519279969687994
ETHUSDT,36704,short,0.000746937257124185,,1,0.0012469372571241848,0.0012469372571241848,1,0.0012461142000241728,0.0012461142000241728
ETHUSDT,36766,short,-0.002283473612374852,,1,-0.001783473612374852,0.0010135577797997634,1,0.001012851354122702,0.001012851354122702
ETHUSDT,36899,short,-0.0023664908063701796,,1,-0.0018664908063701796,0.0011463852901922868,1,0.001145612483950312,0.001145612483950312
ETHUSDT,37310,short,-0.002231774175753408,,1,-0.001731774175753408,9.906450545204483e-05,1,-0.0017313584965051557,0.0004313584965051555
ETHUSDT,37509,long,-0.00220462919553599,,1,-0.0017046291955359898,-0.0017046291955359898,1,-0.0017050317113916857,8.301902683501133e-05
ETHUSDT,37523,short,0.00046863640678047576,,1,-0.0017553977542377973,0.0009686364067804757,1,0.0009679524305651932,0.0009679524305651932
ETHUSDT,37586,short,0.0006415981403089027,,1,0.0011415981403089025,0.0011415981403089025,1,-0.0018630173290285499,-0.0018630173290285499
ETHUSDT,37649,short,-0.0028264134394701793,,1,-0.0023264134394701793,0.0010264134394701789,1,-0.0023257005891755916,0.0010257005891755912
ETHUSDT,37670,long,-0.0023059027781788446,,1,-0.0018059027781788446,0.0010494444450861514,1,-0.0018063559561569231,0.0010501695298510772
ETHUSDT,38361,long,-0.0022691551972490918,,1,-0.0017691551972490917,0.0004691551972490916,0,,
ETHUSDT,38523,long,-0.0023470199898861367,,1,-0.0018470199898861367,-0.0018470199898861367,1,-0.0018474937367545141,-0.0018474937367545141
ETHUSDT,38652,long,0.0004315046904228041,,1,0.000931504690422804,0.000931504690422804,0,,
ETHUSDT,38996,long,0.0012194980820493177,,1,0.0017194980820493177,0.0017194980820493177,0,,
ETHUSDT,39057,long,0.0007502638456458161,,1,0.001250263845645816,0.001250263845645816,1,-0.0019319308689631168,0.0012510893903409865
ETHUSDT,39071,short,-0.0023434971450656057,,1,-0.0018434971450656057,0.0005434971450656058,1,-0.001843025632249481,-0.001843025632249481
ETHUSDT,39349,long,-0.0022292966746987313,,1,-0.0017292966746987313,0.00092687467951797,1,0.0009275384487423412,0.0009275384487423412
ETHUSDT,39830,long,0.0004890024722734698,,1,0.0009890024722734696,0.0009890024722734696,1,-0.0017685608255837105,0.0009896973209339366
ETHUSDT,39904,long,-0.002209487351261647,,1,-0.001709487351261647,-0.001709487351261647,1,-0.0017098922974103522,-0.0017098922974103522
ETHUSDT,40025,long,0.001377105106575613,,1,0.001877105106575613,0.001877105106575613,0,,
ETHUSDT,40172,short,0.0007728469193949152,,1,0.001272846919394915,0.001272846919394915,0,,
ETHUSDT,40411,short,-0.003313494631941213,,1,-0.002813494631941213,0.002661591411105941,1,-0.0028125383627598333,0.0026600613804157332
ETHUSDT,40457,long,-0.0026998400109316204,,1,-0.0021998400109316204,0.0008998400109316204,1,0.0016807844096954397,0.0016807844096954397
ETHUSDT,40472,short,-0.002741144450875678,,1,-0.002241144450875678,0.0017458311214010843,1,0.0017447587420300688,0.0017447587420300688
ETHUSDT,40522,long,0.001550308499306637,,1,0.002050308499306637,0.002050308499306637,0,,
ETHUSDT,40557,short,-0.002306409486856186,,1,-0.0018064094868561861,0.0005064094868561862,1,-0.0018059565086018855,0.0010495304137630164
ETHUSDT,40582,long,-0.002369833568661294,,1,-0.0018698335686612938,0.000569833568661294,1,-0.0018703187280253064,0.0005703187280253066
ETHUSDT,40617,short,-0.00224251257755008,,1,-0.0017425125775500801,-0.0017425125775500801,1,-0.0017420915317841882,0.0009473464508547009
ETHUSDT,40926,short,-0.0031004512186518325,,1,-0.0026004512186518325,-0.0026004512186518325,1,-0.0025996014179428613,-0.0025996014179428613
ETHUSDT,40934,long,-0.0024163666464092027,,1,-0.0019163666464092027,0.0006163666464092026,1,-0.0019168750839511782,0.0012270001343218848
ETHUSDT,41110,short,0.0006697009277400023,,1,0.001169700927740002,0.001169700927740002,1,0.0011689164695052497,0.0011689164695052497
ETHUSDT,41146,long,-0.0022822531387851944,,1,-0.0017822531387851944,0.0010116050220563106,1,-0.0017826944860282082,0.001012311177645133
ETHUSDT,41704,long,0.000457794974350066,,1,0.0009577949743500659,0.0009577949743500659,0,,
ETHUSDT,41795,short,0.0038232124443921245,,1,0.004323212444392125,0.004323212444392125,1,0.004320852018382935,0.004320852018382935
ETHUSDT,41836,long,-0.0025280309186778106,,1,0.0014048494698844969,0.0014048494698844969,1,0.001405752346057526,0.001405752346057526
ETHUSDT,41883,short,-0.002703892917279502,,1,-0.002203892917279502,0.0003823357503677014,1,-0.002203241296631187,-0.002203241296631187
ETHUSDT,41896,long,0.0011549622721770624,,1,0.0016549622721770624,0.0016549622721770624,0,,
ETHUSDT,41965,long,-0.002339795742868572,,1,-0.0018397957428685722,-0.0018397957428685722,1,-0.0018402658758064753,-0.0018402658758064753
ETHUSDT,42006,short,-0.0023293936748390517,,1,-0.0018293936748390517,-0.0018293936748390517,1,-0.0018289292102339348,-0.0018289292102339348
ETHUSDT,42029,long,-0.002212373853627432,,1,0.0008997981658038907,0.0008997981658038907,1,0.0009004483899988899,0.0009004483899988899
